delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
157830-107992-271198-81391-81078-87127-114594-196070,29924-16306-232589-15536-31939-11445-26270-56175,7298-866-95688-3011-6042-1423-3332-5532,11215-4876-28708-2938-5523-6344-1605-4842,6660-8809-22651-2226-4912-10041-1543-19584,5014-8406-11015-3070-3272-5339-1228-3678,1664-5171-16214-2848-2668-4866-1467-2893,1659-3656-6056-2961-3721-1309-384-1157,easy
107992-271198-81391-81078-87127-114594-196070-126198,16306-232589-15536-31939-11445-26270-56175-17941,866-95688-3011-6042-1423-3332-5532-1283,4876-28708-2938-5523-6344-1605-4842-1730,8809-22651-2226-4912-10041-1543-19584-3574,8406-11015-3070-3272-5339-1228-3678-1424,5171-16214-2848-2668-4866-1467-2893-1967,3656-6056-2961-3721-1309-384-1157-664,easy
271198-81391-81078-87127-114594-196070-126198-26680,232589-15536-31939-11445-26270-56175-17941-32904,95688-3011-6042-1423-3332-5532-1283-266,28708-2938-5523-6344-1605-4842-1730-2012,22651-2226-4912-10041-1543-19584-3574-1785,11015-3070-3272-5339-1228-3678-1424-1030,16214-2848-2668-4866-1467-2893-1967-421,6056-2961-3721-1309-384-1157-664-422,easy
81391-81078-87127-114594-196070-126198-26680-160843,15536-31939-11445-26270-56175-17941-32904-36221,3011-6042-1423-3332-5532-1283-266-7284,2938-5523-6344-1605-4842-1730-2012-6219,2226-4912-10041-1543-19584-3574-1785-11022,3070-3272-5339-1228-3678-1424-1030-5265,2848-2668-4866-1467-2893-1967-421-2402,2961-3721-1309-384-1157-664-422-2567,easy
81078-87127-114594-196070-126198-26680-160843-139642,31939-11445-26270-56175-17941-32904-36221-12231,6042-1423-3332-5532-1283-266-7284-4840,5523-6344-1605-4842-1730-2012-6219-1772,4912-10041-1543-19584-3574-1785-11022-2745,3272-5339-1228-3678-1424-1030-5265-1702,2668-4866-1467-2893-1967-421-2402-400,3721-1309-384-1157-664-422-2567-674,hard
87127-114594-196070-126198-26680-160843-139642-64333,11445-26270-56175-17941-32904-36221-12231-24269,1423-3332-5532-1283-266-7284-4840-7867,6344-1605-4842-1730-2012-6219-1772-4725,10041-1543-19584-3574-1785-11022-2745-4728,5339-1228-3678-1424-1030-5265-1702-2958,4866-1467-2893-1967-421-2402-400-2857,1309-384-1157-664-422-2567-674-1394,easy
114594-196070-126198-26680-160843-139642-64333-157571,26270-56175-17941-32904-36221-12231-24269-43144,3332-5532-1283-266-7284-4840-7867-12588,1605-4842-1730-2012-6219-1772-4725-15526,1543-19584-3574-1785-11022-2745-4728-8800,1228-3678-1424-1030-5265-1702-2958-20281,1467-2893-1967-421-2402-400-2857-14159,384-1157-664-422-2567-674-1394-7671,easy
196070-126198-26680-160843-139642-64333-157571-497525,56175-17941-32904-36221-12231-24269-43144-22858,5532-1283-266-7284-4840-7867-12588-20341,4842-1730-2012-6219-1772-4725-15526-3792,19584-3574-1785-11022-2745-4728-8800-11721,3678-1424-1030-5265-1702-2958-20281-20827,2893-1967-421-2402-400-2857-14159-6201,1157-664-422-2567-674-1394-7671-6621,hard
126198-26680-160843-139642-64333-157571-497525-116513,17941-32904-36221-12231-24269-43144-22858-170347,1283-266-7284-4840-7867-12588-20341-14649,1730-2012-6219-1772-4725-15526-3792-5965,3574-1785-11022-2745-4728-8800-11721-11835,1424-1030-5265-1702-2958-20281-20827-5238,1967-421-2402-400-2857-14159-6201-3167,664-422-2567-674-1394-7671-6621-2035,easy
26680-160843-139642-64333-157571-497525-116513-561197,32904-36221-12231-24269-43144-22858-170347-23279,266-7284-4840-7867-12588-20341-14649-1589,2012-6219-1772-4725-15526-3792-5965-3089,1785-11022-2745-4728-8800-11721-11835-10684,1030-5265-1702-2958-20281-20827-5238-17478,421-2402-400-2857-14159-6201-3167-9495,422-2567-674-1394-7671-6621-2035-3526,easy
160843-139642-64333-157571-497525-116513-561197-49293,36221-12231-24269-43144-22858-170347-23279-41285,7284-4840-7867-12588-20341-14649-1589-9853,6219-1772-4725-15526-3792-5965-3089-7360,11022-2745-4728-8800-11721-11835-10684-1682,5265-1702-2958-20281-20827-5238-17478-3851,2402-400-2857-14159-6201-3167-9495-1547,2567-674-1394-7671-6621-2035-3526-1219,easy
139642-64333-157571-497525-116513-561197-49293-66922,12231-24269-43144-22858-170347-23279-41285-85748,4840-7867-12588-20341-14649-1589-9853-9346,1772-4725-15526-3792-5965-3089-7360-3438,2745-4728-8800-11721-11835-10684-1682-3084,1702-2958-20281-20827-5238-17478-3851-4075,400-2857-14159-6201-3167-9495-1547-1025,674-1394-7671-6621-2035-3526-1219-2100,easy
64333-157571-497525-116513-561197-49293-66922-19143,24269-43144-22858-170347-23279-41285-85748-17716,7867-12588-20341-14649-1589-9853-9346-12771,4725-15526-3792-5965-3089-7360-3438-7960,4728-8800-11721-11835-10684-1682-3084-16750,2958-20281-20827-5238-17478-3851-4075-12622,2857-14159-6201-3167-9495-1547-1025-12646,1394-7671-6621-2035-3526-1219-2100-3095,easy
157571-497525-116513-561197-49293-66922-19143-14298,43144-22858-170347-23279-41285-85748-17716-37527,12588-20341-14649-1589-9853-9346-12771-2080,15526-3792-5965-3089-7360-3438-7960-6710,8800-11721-11835-10684-1682-3084-16750-3443,20281-20827-5238-17478-3851-4075-12622-5469,14159-6201-3167-9495-1547-1025-12646-3182,7671-6621-2035-3526-1219-2100-3095-3102,easy
497525-116513-561197-49293-66922-19143-14298-43801,22858-170347-23279-41285-85748-17716-37527-16362,20341-14649-1589-9853-9346-12771-2080-2363,3792-5965-3089-7360-3438-7960-6710-8066,11721-11835-10684-1682-3084-16750-3443-21202,20827-5238-17478-3851-4075-12622-5469-6554,6201-3167-9495-1547-1025-12646-3182-8760,6621-2035-3526-1219-2100-3095-3102-4665,easy
116513-561197-49293-66922-19143-14298-43801-255816,170347-23279-41285-85748-17716-37527-16362-61993,14649-1589-9853-9346-12771-2080-2363-24916,5965-3089-7360-3438-7960-6710-8066-9957,11835-10684-1682-3084-16750-3443-21202-10372,5238-17478-3851-4075-12622-5469-6554-5765,3167-9495-1547-1025-12646-3182-8760-1064,2035-3526-1219-2100-3095-3102-4665-2013,easy
561197-49293-66922-19143-14298-43801-255816-76350,23279-41285-85748-17716-37527-16362-61993-10745,1589-9853-9346-12771-2080-2363-24916-25892,3089-7360-3438-7960-6710-8066-9957-7393,10684-1682-3084-16750-3443-21202-10372-15290,17478-3851-4075-12622-5469-6554-5765-6390,9495-1547-1025-12646-3182-8760-1064-3622,3526-1219-2100-3095-3102-4665-2013-10262,easy
49293-66922-19143-14298-43801-255816-76350-37409,41285-85748-17716-37527-16362-61993-10745-36305,9853-9346-12771-2080-2363-24916-25892-8340,7360-3438-7960-6710-8066-9957-7393-3049,1682-3084-16750-3443-21202-10372-15290-4738,3851-4075-12622-5469-6554-5765-6390-3535,1547-1025-12646-3182-8760-1064-3622-966,1219-2100-3095-3102-4665-2013-10262-1992,easy
66922-19143-14298-43801-255816-76350-37409-86075,85748-17716-37527-16362-61993-10745-36305-74977,9346-12771-2080-2363-24916-25892-8340-21293,3438-7960-6710-8066-9957-7393-3049-3743,3084-16750-3443-21202-10372-15290-4738-4408,4075-12622-5469-6554-5765-6390-3535-1426,1025-12646-3182-8760-1064-3622-966-2561,2100-3095-3102-4665-2013-10262-1992-667,easy
19143-14298-43801-255816-76350-37409-86075-3768,17716-37527-16362-61993-10745-36305-74977-1121,12771-2080-2363-24916-25892-8340-21293-2824,7960-6710-8066-9957-7393-3049-3743-769,16750-3443-21202-10372-15290-4738-4408-590,12622-5469-6554-5765-6390-3535-1426-1458,12646-3182-8760-1064-3622-966-2561-1505,3095-3102-4665-2013-10262-1992-667-2096,easy
14298-43801-255816-76350-37409-86075-3768-177697,37527-16362-61993-10745-36305-74977-1121-23838,2080-2363-24916-25892-8340-21293-2824-15060,6710-8066-9957-7393-3049-3743-769-13539,3443-21202-10372-15290-4738-4408-590-4895,5469-6554-5765-6390-3535-1426-1458-13137,3182-8760-1064-3622-966-2561-1505-5915,3102-4665-2013-10262-1992-667-2096-5035,easy
43801-255816-76350-37409-86075-3768-177697-82507,16362-61993-10745-36305-74977-1121-23838-49639,2363-24916-25892-8340-21293-2824-15060-3860,8066-9957-7393-3049-3743-769-13539-3217,21202-10372-15290-4738-4408-590-4895-2905,6554-5765-6390-3535-1426-1458-13137-2539,8760-1064-3622-966-2561-1505-5915-1037,4665-2013-10262-1992-667-2096-5035-2807,easy
255816-76350-37409-86075-3768-177697-82507-651245,61993-10745-36305-74977-1121-23838-49639-237713,24916-25892-8340-21293-2824-15060-3860-18153,9957-7393-3049-3743-769-13539-3217-23878,10372-15290-4738-4408-590-4895-2905-25511,5765-6390-3535-1426-1458-13137-2539-26612,1064-3622-966-2561-1505-5915-1037-5997,2013-10262-1992-667-2096-5035-2807-6217,easy
76350-37409-86075-3768-177697-82507-651245-33411,10745-36305-74977-1121-23838-49639-237713-19004,25892-8340-21293-2824-15060-3860-18153-26681,7393-3049-3743-769-13539-3217-23878-7840,15290-4738-4408-590-4895-2905-25511-35766,6390-3535-1426-1458-13137-2539-26612-7147,3622-966-2561-1505-5915-1037-5997-2229,10262-1992-667-2096-5035-2807-6217-2874,easy
37409-86075-3768-177697-82507-651245-33411-133898,36305-74977-1121-23838-49639-237713-19004-118637,8340-21293-2824-15060-3860-18153-26681-29326,3049-3743-769-13539-3217-23878-7840-9850,4738-4408-590-4895-2905-25511-35766-12973,3535-1426-1458-13137-2539-26612-7147-6341,966-2561-1505-5915-1037-5997-2229-2586,1992-667-2096-5035-2807-6217-2874-1007,easy
86075-3768-177697-82507-651245-33411-133898-996802,74977-1121-23838-49639-237713-19004-118637-211966,21293-2824-15060-3860-18153-26681-29326-37535,3743-769-13539-3217-23878-7840-9850-26213,4408-590-4895-2905-25511-35766-12973-22223,1426-1458-13137-2539-26612-7147-6341-11474,2561-1505-5915-1037-5997-2229-2586-12425,667-2096-5035-2807-6217-2874-1007-3788,easy
3768-177697-82507-651245-33411-133898-996802-10470,1121-23838-49639-237713-19004-118637-211966-4964,2824-15060-3860-18153-26681-29326-37535-1043,769-13539-3217-23878-7840-9850-26213-1959,590-4895-2905-25511-35766-12973-22223-2608,1458-13137-2539-26612-7147-6341-11474-2252,1505-5915-1037-5997-2229-2586-12425-806,2096-5035-2807-6217-2874-1007-3788-1238,easy
177697-82507-651245-33411-133898-996802-10470-106379,23838-49639-237713-19004-118637-211966-4964-12454,15060-3860-18153-26681-29326-37535-1043-642,13539-3217-23878-7840-9850-26213-1959-1747,4895-2905-25511-35766-12973-22223-2608-6424,13137-2539-26612-7147-6341-11474-2252-1972,5915-1037-5997-2229-2586-12425-806-1263,5035-2807-6217-2874-1007-3788-1238-1891,easy
82507-651245-33411-133898-996802-10470-106379-103323,49639-237713-19004-118637-211966-4964-12454-17207,3860-18153-26681-29326-37535-1043-642-8354,3217-23878-7840-9850-26213-1959-1747-2879,2905-25511-35766-12973-22223-2608-6424-2372,2539-26612-7147-6341-11474-2252-1972-2381,1037-5997-2229-2586-12425-806-1263-1282,2807-6217-2874-1007-3788-1238-1891-1078,easy
651245-33411-133898-996802-10470-106379-103323-13448,237713-19004-118637-211966-4964-12454-17207-15973,18153-26681-29326-37535-1043-642-8354-20255,23878-7840-9850-26213-1959-1747-2879-4929,25511-35766-12973-22223-2608-6424-2372-16753,26612-7147-6341-11474-2252-1972-2381-11501,5997-2229-2586-12425-806-1263-1282-4953,6217-2874-1007-3788-1238-1891-1078-3143,easy
33411-133898-996802-10470-106379-103323-13448-37657,19004-118637-211966-4964-12454-17207-15973-40565,26681-29326-37535-1043-642-8354-20255-6614,7840-9850-26213-1959-1747-2879-4929-3451,35766-12973-22223-2608-6424-2372-16753-2397,7147-6341-11474-2252-1972-2381-11501-1407,2229-2586-12425-806-1263-1282-4953-530,2874-1007-3788-1238-1891-1078-3143-741,easy
133898-996802-10470-106379-103323-13448-37657-322860,118637-211966-4964-12454-17207-15973-40565-289548,29326-37535-1043-642-8354-20255-6614-24788,9850-26213-1959-1747-2879-4929-3451-39548,12973-22223-2608-6424-2372-16753-2397-6756,6341-11474-2252-1972-2381-11501-1407-23336,2586-12425-806-1263-1282-4953-530-3062,1007-3788-1238-1891-1078-3143-741-4281,easy
996802-10470-106379-103323-13448-37657-322860-37397,211966-4964-12454-17207-15973-40565-289548-15329,37535-1043-642-8354-20255-6614-24788-13402,26213-1959-1747-2879-4929-3451-39548-17926,22223-2608-6424-2372-16753-2397-6756-8545,11474-2252-1972-2381-11501-1407-23336-8169,12425-806-1263-1282-4953-530-3062-4997,3788-1238-1891-1078-3143-741-4281-4798,easy
10470-106379-103323-13448-37657-322860-37397-24239,4964-12454-17207-15973-40565-289548-15329-16520,1043-642-8354-20255-6614-24788-13402-9948,1959-1747-2879-4929-3451-39548-17926-11797,2608-6424-2372-16753-2397-6756-8545-15806,2252-1972-2381-11501-1407-23336-8169-7083,806-1263-1282-4953-530-3062-4997-2578,1238-1891-1078-3143-741-4281-4798-5054,easy
106379-103323-13448-37657-322860-37397-24239-17254,12454-17207-15973-40565-289548-15329-16520-5921,642-8354-20255-6614-24788-13402-9948-7429,1747-2879-4929-3451-39548-17926-11797-6035,6424-2372-16753-2397-6756-8545-15806-4026,1972-2381-11501-1407-23336-8169-7083-6129,1263-1282-4953-530-3062-4997-2578-2383,1891-1078-3143-741-4281-4798-5054-2441,easy
103323-13448-37657-322860-37397-24239-17254-623249,17207-15973-40565-289548-15329-16520-5921-274862,8354-20255-6614-24788-13402-9948-7429-42734,2879-4929-3451-39548-17926-11797-6035-22330,2372-16753-2397-6756-8545-15806-4026-12958,2381-11501-1407-23336-8169-7083-6129-6499,1282-4953-530-3062-4997-2578-2383-1553,1078-3143-741-4281-4798-5054-2441-1054,easy
13448-37657-322860-37397-24239-17254-623249-67081,15973-40565-289548-15329-16520-5921-274862-15075,20255-6614-24788-13402-9948-7429-42734-6343,4929-3451-39548-17926-11797-6035-22330-4055,16753-2397-6756-8545-15806-4026-12958-3112,11501-1407-23336-8169-7083-6129-6499-2174,4953-530-3062-4997-2578-2383-1553-1031,3143-741-4281-4798-5054-2441-1054-1096,easy
37657-322860-37397-24239-17254-623249-67081-4483,40565-289548-15329-16520-5921-274862-15075-10552,6614-24788-13402-9948-7429-42734-6343-6750,3451-39548-17926-11797-6035-22330-4055-4709,2397-6756-8545-15806-4026-12958-3112-10695,1407-23336-8169-7083-6129-6499-2174-8657,530-3062-4997-2578-2383-1553-1031-4145,741-4281-4798-5054-2441-1054-1096-1984,easy
322860-37397-24239-17254-623249-67081-4483-71873,289548-15329-16520-5921-274862-15075-10552-68479,24788-13402-9948-7429-42734-6343-6750-14934,39548-17926-11797-6035-22330-4055-4709-4762,6756-8545-15806-4026-12958-3112-10695-4911,23336-8169-7083-6129-6499-2174-8657-1812,3062-4997-2578-2383-1553-1031-4145-1462,4281-4798-5054-2441-1054-1096-1984-629,easy
37397-24239-17254-623249-67081-4483-71873-454125,15329-16520-5921-274862-15075-10552-68479-95111,13402-9948-7429-42734-6343-6750-14934-35407,17926-11797-6035-22330-4055-4709-4762-25994,8545-15806-4026-12958-3112-10695-4911-14200,8169-7083-6129-6499-2174-8657-1812-11264,4997-2578-2383-1553-1031-4145-1462-3326,4798-5054-2441-1054-1096-1984-629-1479,easy
24239-17254-623249-67081-4483-71873-454125-52724,16520-5921-274862-15075-10552-68479-95111-11412,9948-7429-42734-6343-6750-14934-35407-10105,11797-6035-22330-4055-4709-4762-25994-1570,15806-4026-12958-3112-10695-4911-14200-975,7083-6129-6499-2174-8657-1812-11264-1158,2578-2383-1553-1031-4145-1462-3326-668,5054-2441-1054-1096-1984-629-1479-614,easy
17254-623249-67081-4483-71873-454125-52724-303365,5921-274862-15075-10552-68479-95111-11412-31889,7429-42734-6343-6750-14934-35407-10105-9487,6035-22330-4055-4709-4762-25994-1570-4612,4026-12958-3112-10695-4911-14200-975-1577,6129-6499-2174-8657-1812-11264-1158-1577,2383-1553-1031-4145-1462-3326-668-1034,2441-1054-1096-1984-629-1479-614-407,easy
623249-67081-4483-71873-454125-52724-303365-117285,274862-15075-10552-68479-95111-11412-31889-13239,42734-6343-6750-14934-35407-10105-9487-15857,22330-4055-4709-4762-25994-1570-4612-37682,12958-3112-10695-4911-14200-975-1577-13249,6499-2174-8657-1812-11264-1158-1577-12577,1553-1031-4145-1462-3326-668-1034-7885,1054-1096-1984-629-1479-614-407-7741,easy
67081-4483-71873-454125-52724-303365-117285-676804,15075-10552-68479-95111-11412-31889-13239-71446,6343-6750-14934-35407-10105-9487-15857-124389,4055-4709-4762-25994-1570-4612-37682-76820,3112-10695-4911-14200-975-1577-13249-65202,2174-8657-1812-11264-1158-1577-12577-24889,1031-4145-1462-3326-668-1034-7885-4737,1096-1984-629-1479-614-407-7741-8399,easy
4483-71873-454125-52724-303365-117285-676804-133153,10552-68479-95111-11412-31889-13239-71446-20718,6750-14934-35407-10105-9487-15857-124389-12249,4709-4762-25994-1570-4612-37682-76820-52445,10695-4911-14200-975-1577-13249-65202-18504,8657-1812-11264-1158-1577-12577-24889-11096,4145-1462-3326-668-1034-7885-4737-12399,1984-629-1479-614-407-7741-8399-4386,easy
71873-454125-52724-303365-117285-676804-133153-19129,68479-95111-11412-31889-13239-71446-20718-59116,14934-35407-10105-9487-15857-124389-12249-6283,4762-25994-1570-4612-37682-76820-52445-16467,4911-14200-975-1577-13249-65202-18504-4732,1812-11264-1158-1577-12577-24889-11096-2762,1462-3326-668-1034-7885-4737-12399-1454,629-1479-614-407-7741-8399-4386-1867,hard
454125-52724-303365-117285-676804-133153-19129-54538,95111-11412-31889-13239-71446-20718-59116-60950,35407-10105-9487-15857-124389-12249-6283-90336,25994-1570-4612-37682-76820-52445-16467-75713,14200-975-1577-13249-65202-18504-4732-52934,11264-1158-1577-12577-24889-11096-2762-6269,3326-668-1034-7885-4737-12399-1454-13305,1479-614-407-7741-8399-4386-1867-3702,easy
52724-303365-117285-676804-133153-19129-54538-165318,11412-31889-13239-71446-20718-59116-60950-10756,10105-9487-15857-124389-12249-6283-90336-4135,1570-4612-37682-76820-52445-16467-75713-3555,975-1577-13249-65202-18504-4732-52934-2484,1158-1577-12577-24889-11096-2762-6269-3228,668-1034-7885-4737-12399-1454-13305-490,614-407-7741-8399-4386-1867-3702-938,easy
303365-117285-676804-133153-19129-54538-165318-39992,31889-13239-71446-20718-59116-60950-10756-33584,9487-15857-124389-12249-6283-90336-4135-2940,4612-37682-76820-52445-16467-75713-3555-5733,1577-13249-65202-18504-4732-52934-2484-7111,1577-12577-24889-11096-2762-6269-3228-4382,1034-7885-4737-12399-1454-13305-490-1485,407-7741-8399-4386-1867-3702-938-658,easy
117285-676804-133153-19129-54538-165318-39992-201224,13239-71446-20718-59116-60950-10756-33584-32367,15857-124389-12249-6283-90336-4135-2940-4261,37682-76820-52445-16467-75713-3555-5733-10992,13249-65202-18504-4732-52934-2484-7111-3534,12577-24889-11096-2762-6269-3228-4382-2576,7885-4737-12399-1454-13305-490-1485-1378,7741-8399-4386-1867-3702-938-658-1835,easy
676804-133153-19129-54538-165318-39992-201224-500327,71446-20718-59116-60950-10756-33584-32367-52732,124389-12249-6283-90336-4135-2940-4261-5197,76820-52445-16467-75713-3555-5733-10992-10172,65202-18504-4732-52934-2484-7111-3534-9278,24889-11096-2762-6269-3228-4382-2576-4780,4737-12399-1454-13305-490-1485-1378-1138,8399-4386-1867-3702-938-658-1835-1850,easy
133153-19129-54538-165318-39992-201224-500327-246024,20718-59116-60950-10756-33584-32367-52732-209627,12249-6283-90336-4135-2940-4261-5197-45095,52445-16467-75713-3555-5733-10992-10172-26512,18504-4732-52934-2484-7111-3534-9278-22537,11096-2762-6269-3228-4382-2576-4780-9718,12399-1454-13305-490-1485-1378-1138-7650,4386-1867-3702-938-658-1835-1850-5334,easy
