delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
110492-278672-408961-67969-1668618-71759-202470-897158,8426-75401-119604-59028-27705-34656-38195-169413,2337-68624-17934-32401-14145-18708-10749-86504,6394-61065-21625-19437-65711-7090-24361-47868,1787-10509-14499-7100-22382-2719-3518-9195,4198-24806-6691-8523-5632-1370-10043-6110,2714-8359-2465-7807-7287-896-4459-3300,1508-4238-3938-2195-2915-585-3981-3072,easy
278672-408961-67969-1668618-71759-202470-897158-58895,75401-119604-59028-27705-34656-38195-169413-14051,68624-17934-32401-14145-18708-10749-86504-4443,61065-21625-19437-65711-7090-24361-47868-9883,10509-14499-7100-22382-2719-3518-9195-2877,24806-6691-8523-5632-1370-10043-6110-2902,8359-2465-7807-7287-896-4459-3300-882,4238-3938-2195-2915-585-3981-3072-710,easy
408961-67969-1668618-71759-202470-897158-58895-83214,119604-59028-27705-34656-38195-169413-14051-21985,17934-32401-14145-18708-10749-86504-4443-2862,21625-19437-65711-7090-24361-47868-9883-18899,14499-7100-22382-2719-3518-9195-2877-1788,6691-8523-5632-1370-10043-6110-2902-1602,2465-7807-7287-896-4459-3300-882-1134,3938-2195-2915-585-3981-3072-710-524,easy
67969-1668618-71759-202470-897158-58895-83214-671013,59028-27705-34656-38195-169413-14051-21985-52457,32401-14145-18708-10749-86504-4443-2862-29877,19437-65711-7090-24361-47868-9883-18899-70478,7100-22382-2719-3518-9195-2877-1788-7883,8523-5632-1370-10043-6110-2902-1602-12472,7807-7287-896-4459-3300-882-1134-1956,2195-2915-585-3981-3072-710-524-4691,easy
1668618-71759-202470-897158-58895-83214-671013-32370,27705-34656-38195-169413-14051-21985-52457-10905,14145-18708-10749-86504-4443-2862-29877-3871,65711-7090-24361-47868-9883-18899-70478-26875,22382-2719-3518-9195-2877-1788-7883-13437,5632-1370-10043-6110-2902-1602-12472-6943,7287-896-4459-3300-882-1134-1956-4972,2915-585-3981-3072-710-524-4691-1854,easy
71759-202470-897158-58895-83214-671013-32370-79549,34656-38195-169413-14051-21985-52457-10905-52156,18708-10749-86504-4443-2862-29877-3871-7883,7090-24361-47868-9883-18899-70478-26875-7593,2719-3518-9195-2877-1788-7883-13437-29102,1370-10043-6110-2902-1602-12472-6943-8609,896-4459-3300-882-1134-1956-4972-4253,585-3981-3072-710-524-4691-1854-7700,easy
202470-897158-58895-83214-671013-32370-79549-126999,38195-169413-14051-21985-52457-10905-52156-40577,10749-86504-4443-2862-29877-3871-7883-5809,24361-47868-9883-18899-70478-26875-7593-10190,3518-9195-2877-1788-7883-13437-29102-8302,10043-6110-2902-1602-12472-6943-8609-1671,4459-3300-882-1134-1956-4972-4253-271,3981-3072-710-524-4691-1854-7700-719,easy
897158-58895-83214-671013-32370-79549-126999-135897,169413-14051-21985-52457-10905-52156-40577-27385,86504-4443-2862-29877-3871-7883-5809-3123,47868-9883-18899-70478-26875-7593-10190-10949,9195-2877-1788-7883-13437-29102-8302-6856,6110-2902-1602-12472-6943-8609-1671-2252,3300-882-1134-1956-4972-4253-271-1998,3072-710-524-4691-1854-7700-719-740,easy
58895-83214-671013-32370-79549-126999-135897-31328,14051-21985-52457-10905-52156-40577-27385-119390,4443-2862-29877-3871-7883-5809-3123-29201,9883-18899-70478-26875-7593-10190-10949-69865,2877-1788-7883-13437-29102-8302-6856-8859,2902-1602-12472-6943-8609-1671-2252-8779,882-1134-1956-4972-4253-271-1998-3137,710-524-4691-1854-7700-719-740-2500,hard
83214-671013-32370-79549-126999-135897-31328-105942,21985-52457-10905-52156-40577-27385-119390-102857,2862-29877-3871-7883-5809-3123-29201-5734,18899-70478-26875-7593-10190-10949-69865-89592,1788-7883-13437-29102-8302-6856-8859-17168,1602-12472-6943-8609-1671-2252-8779-8174,1134-1956-4972-4253-271-1998-3137-4015,524-4691-1854-7700-719-740-2500-2271,easy
671013-32370-79549-126999-135897-31328-105942-21873,52457-10905-52156-40577-27385-119390-102857-31383,29877-3871-7883-5809-3123-29201-5734-26182,70478-26875-7593-10190-10949-69865-89592-22968,7883-13437-29102-8302-6856-8859-17168-3284,12472-6943-8609-1671-2252-8779-8174-11156,1956-4972-4253-271-1998-3137-4015-3247,4691-1854-7700-719-740-2500-2271-2464,easy
32370-79549-126999-135897-31328-105942-21873-36177,10905-52156-40577-27385-119390-102857-31383-58768,3871-7883-5809-3123-29201-5734-26182-14566,26875-7593-10190-10949-69865-89592-22968-36314,13437-29102-8302-6856-8859-17168-3284-7591,6943-8609-1671-2252-8779-8174-11156-7423,4972-4253-271-1998-3137-4015-3247-7347,1854-7700-719-740-2500-2271-2464-2358,easy
79549-126999-135897-31328-105942-21873-36177-18815,52156-40577-27385-119390-102857-31383-58768-4244,7883-5809-3123-29201-5734-26182-14566-10472,7593-10190-10949-69865-89592-22968-36314-27018,29102-8302-6856-8859-17168-3284-7591-15820,8609-1671-2252-8779-8174-11156-7423-7295,4253-271-1998-3137-4015-3247-7347-2497,7700-719-740-2500-2271-2464-2358-4695,easy
126999-135897-31328-105942-21873-36177-18815-42537,40577-27385-119390-102857-31383-58768-4244-29420,5809-3123-29201-5734-26182-14566-10472-20892,10190-10949-69865-89592-22968-36314-27018-61426,8302-6856-8859-17168-3284-7591-15820-8884,1671-2252-8779-8174-11156-7423-7295-4331,271-1998-3137-4015-3247-7347-2497-2368,719-740-2500-2271-2464-2358-4695-2922,easy
135897-31328-105942-21873-36177-18815-42537-125103,27385-119390-102857-31383-58768-4244-29420-106824,3123-29201-5734-26182-14566-10472-20892-6234,10949-69865-89592-22968-36314-27018-61426-16306,6856-8859-17168-3284-7591-15820-8884-5551,2252-8779-8174-11156-7423-7295-4331-7049,1998-3137-4015-3247-7347-2497-2368-2066,740-2500-2271-2464-2358-4695-2922-1300,easy
31328-105942-21873-36177-18815-42537-125103-14657,119390-102857-31383-58768-4244-29420-106824-42093,29201-5734-26182-14566-10472-20892-6234-18300,69865-89592-22968-36314-27018-61426-16306-15658,8859-17168-3284-7591-15820-8884-5551-7609,8779-8174-11156-7423-7295-4331-7049-6078,3137-4015-3247-7347-2497-2368-2066-4962,2500-2271-2464-2358-4695-2922-1300-4057,easy
105942-21873-36177-18815-42537-125103-14657-166422,102857-31383-58768-4244-29420-106824-42093-69453,5734-26182-14566-10472-20892-6234-18300-2187,89592-22968-36314-27018-61426-16306-15658-35028,17168-3284-7591-15820-8884-5551-7609-1469,8174-11156-7423-7295-4331-7049-6078-7266,4015-3247-7347-2497-2368-2066-4962-4147,2271-2464-2358-4695-2922-1300-4057-2565,easy
21873-36177-18815-42537-125103-14657-166422-5760,31383-58768-4244-29420-106824-42093-69453-20930,26182-14566-10472-20892-6234-18300-2187-10697,22968-36314-27018-61426-16306-15658-35028-32519,3284-7591-15820-8884-5551-7609-1469-4813,11156-7423-7295-4331-7049-6078-7266-7015,3247-7347-2497-2368-2066-4962-4147-888,2464-2358-4695-2922-1300-4057-2565-1769,easy
36177-18815-42537-125103-14657-166422-5760-57933,58768-4244-29420-106824-42093-69453-20930-56149,14566-10472-20892-6234-18300-2187-10697-5743,36314-27018-61426-16306-15658-35028-32519-8913,7591-15820-8884-5551-7609-1469-4813-3970,7423-7295-4331-7049-6078-7266-7015-10448,7347-2497-2368-2066-4962-4147-888-1734,2358-4695-2922-1300-4057-2565-1769-1646,easy
18815-42537-125103-14657-166422-5760-57933-23229,4244-29420-106824-42093-69453-20930-56149-8327,10472-20892-6234-18300-2187-10697-5743-5928,27018-61426-16306-15658-35028-32519-8913-41126,15820-8884-5551-7609-1469-4813-3970-5586,7295-4331-7049-6078-7266-7015-10448-6742,2497-2368-2066-4962-4147-888-1734-3615,4695-2922-1300-4057-2565-1769-1646-3165,easy
42537-125103-14657-166422-5760-57933-23229-74784,29420-106824-42093-69453-20930-56149-8327-8742,20892-6234-18300-2187-10697-5743-5928-8497,61426-16306-15658-35028-32519-8913-41126-32650,8884-5551-7609-1469-4813-3970-5586-3533,4331-7049-6078-7266-7015-10448-6742-6402,2368-2066-4962-4147-888-1734-3615-1567,2922-1300-4057-2565-1769-1646-3165-2330,easy
125103-14657-166422-5760-57933-23229-74784-6350,106824-42093-69453-20930-56149-8327-8742-2362,6234-18300-2187-10697-5743-5928-8497-10997,16306-15658-35028-32519-8913-41126-32650-6449,5551-7609-1469-4813-3970-5586-3533-2212,7049-6078-7266-7015-10448-6742-6402-2238,2066-4962-4147-888-1734-3615-1567-1105,1300-4057-2565-1769-1646-3165-2330-664,easy
14657-166422-5760-57933-23229-74784-6350-98061,42093-69453-20930-56149-8327-8742-2362-56388,18300-2187-10697-5743-5928-8497-10997-22262,15658-35028-32519-8913-41126-32650-6449-55100,7609-1469-4813-3970-5586-3533-2212-33213,6078-7266-7015-10448-6742-6402-2238-24185,4962-4147-888-1734-3615-1567-1105-15273,4057-2565-1769-1646-3165-2330-664-5488,easy
166422-5760-57933-23229-74784-6350-98061-169270,69453-20930-56149-8327-8742-2362-56388-92584,2187-10697-5743-5928-8497-10997-22262-23735,35028-32519-8913-41126-32650-6449-55100-41489,1469-4813-3970-5586-3533-2212-33213-58520,7266-7015-10448-6742-6402-2238-24185-38248,4147-888-1734-3615-1567-1105-15273-21031,2565-1769-1646-3165-2330-664-5488-16550,easy
5760-57933-23229-74784-6350-98061-169270-263926,20930-56149-8327-8742-2362-56388-92584-80420,10697-5743-5928-8497-10997-22262-23735-10213,32519-8913-41126-32650-6449-55100-41489-19675,4813-3970-5586-3533-2212-33213-58520-10479,7015-10448-6742-6402-2238-24185-38248-4727,888-1734-3615-1567-1105-15273-21031-5803,1769-1646-3165-2330-664-5488-16550-1599,easy
57933-23229-74784-6350-98061-169270-263926-580725,56149-8327-8742-2362-56388-92584-80420-48506,5743-5928-8497-10997-22262-23735-10213-33462,8913-41126-32650-6449-55100-41489-19675-49221,3970-5586-3533-2212-33213-58520-10479-13496,10448-6742-6402-2238-24185-38248-4727-26420,1734-3615-1567-1105-15273-21031-5803-10363,1646-3165-2330-664-5488-16550-1599-9084,easy
23229-74784-6350-98061-169270-263926-580725-119274,8327-8742-2362-56388-92584-80420-48506-13764,5928-8497-10997-22262-23735-10213-33462-2197,41126-32650-6449-55100-41489-19675-49221-6450,5586-3533-2212-33213-58520-10479-13496-4454,6742-6402-2238-24185-38248-4727-26420-3240,3615-1567-1105-15273-21031-5803-10363-772,3165-2330-664-5488-16550-1599-9084-646,easy
74784-6350-98061-169270-263926-580725-119274-112394,8742-2362-56388-92584-80420-48506-13764-19917,8497-10997-22262-23735-10213-33462-2197-30616,32650-6449-55100-41489-19675-49221-6450-11432,3533-2212-33213-58520-10479-13496-4454-10525,6402-2238-24185-38248-4727-26420-3240-6276,1567-1105-15273-21031-5803-10363-772-1564,2330-664-5488-16550-1599-9084-646-561,easy
6350-98061-169270-263926-580725-119274-112394-1507233,2362-56388-92584-80420-48506-13764-19917-153265,10997-22262-23735-10213-33462-2197-30616-32917,6449-55100-41489-19675-49221-6450-11432-37727,2212-33213-58520-10479-13496-4454-10525-14986,2238-24185-38248-4727-26420-3240-6276-38350,1105-15273-21031-5803-10363-772-1564-10194,664-5488-16550-1599-9084-646-561-3654,easy
98061-169270-263926-580725-119274-112394-1507233-271352,56388-92584-80420-48506-13764-19917-153265-186080,22262-23735-10213-33462-2197-30616-32917-5082,55100-41489-19675-49221-6450-11432-37727-66499,33213-58520-10479-13496-4454-10525-14986-12000,24185-38248-4727-26420-3240-6276-38350-31313,15273-21031-5803-10363-772-1564-10194-13620,5488-16550-1599-9084-646-561-3654-4361,easy
169270-263926-580725-119274-112394-1507233-271352-106646,92584-80420-48506-13764-19917-153265-186080-40197,23735-10213-33462-2197-30616-32917-5082-3870,41489-19675-49221-6450-11432-37727-66499-37208,58520-10479-13496-4454-10525-14986-12000-8367,38248-4727-26420-3240-6276-38350-31313-8028,21031-5803-10363-772-1564-10194-13620-2264,16550-1599-9084-646-561-3654-4361-4658,hard
263926-580725-119274-112394-1507233-271352-106646-517794,80420-48506-13764-19917-153265-186080-40197-37268,10213-33462-2197-30616-32917-5082-3870-7867,19675-49221-6450-11432-37727-66499-37208-44135,10479-13496-4454-10525-14986-12000-8367-41907,4727-26420-3240-6276-38350-31313-8028-13338,5803-10363-772-1564-10194-13620-2264-10111,1599-9084-646-561-3654-4361-4658-2476,easy
580725-119274-112394-1507233-271352-106646-517794-109339,48506-13764-19917-153265-186080-40197-37268-93994,33462-2197-30616-32917-5082-3870-7867-132132,49221-6450-11432-37727-66499-37208-44135-23913,13496-4454-10525-14986-12000-8367-41907-30000,26420-3240-6276-38350-31313-8028-13338-33443,10363-772-1564-10194-13620-2264-10111-10286,9084-646-561-3654-4361-4658-2476-4639,easy
119274-112394-1507233-271352-106646-517794-109339-1281392,13764-19917-153265-186080-40197-37268-93994-184695,2197-30616-32917-5082-3870-7867-132132-16221,6450-11432-37727-66499-37208-44135-23913-80020,4454-10525-14986-12000-8367-41907-30000-17634,3240-6276-38350-31313-8028-13338-33443-8156,772-1564-10194-13620-2264-10111-10286-6110,646-561-3654-4361-4658-2476-4639-1563,easy
112394-1507233-271352-106646-517794-109339-1281392-572589,19917-153265-186080-40197-37268-93994-184695-137954,30616-32917-5082-3870-7867-132132-16221-38104,11432-37727-66499-37208-44135-23913-80020-44703,10525-14986-12000-8367-41907-30000-17634-6591,6276-38350-31313-8028-13338-33443-8156-12106,1564-10194-13620-2264-10111-10286-6110-3631,561-3654-4361-4658-2476-4639-1563-4751,easy
1507233-271352-106646-517794-109339-1281392-572589-697800,153265-186080-40197-37268-93994-184695-137954-103304,32917-5082-3870-7867-132132-16221-38104-19850,37727-66499-37208-44135-23913-80020-44703-11372,14986-12000-8367-41907-30000-17634-6591-14765,38350-31313-8028-13338-33443-8156-12106-14531,10194-13620-2264-10111-10286-6110-3631-7416,3654-4361-4658-2476-4639-1563-4751-2528,easy
271352-106646-517794-109339-1281392-572589-697800-308342,186080-40197-37268-93994-184695-137954-103304-168352,5082-3870-7867-132132-16221-38104-19850-5977,66499-37208-44135-23913-80020-44703-11372-30443,12000-8367-41907-30000-17634-6591-14765-16947,31313-8028-13338-33443-8156-12106-14531-8594,13620-2264-10111-10286-6110-3631-7416-3779,4361-4658-2476-4639-1563-4751-2528-7245,easy
106646-517794-109339-1281392-572589-697800-308342-73720,40197-37268-93994-184695-137954-103304-168352-18198,3870-7867-132132-16221-38104-19850-5977-7129,37208-44135-23913-80020-44703-11372-30443-9960,8367-41907-30000-17634-6591-14765-16947-4091,8028-13338-33443-8156-12106-14531-8594-1581,2264-10111-10286-6110-3631-7416-3779-787,4658-2476-4639-1563-4751-2528-7245-728,easy
517794-109339-1281392-572589-697800-308342-73720-231280,37268-93994-184695-137954-103304-168352-18198-53179,7867-132132-16221-38104-19850-5977-7129-48933,44135-23913-80020-44703-11372-30443-9960-163975,41907-30000-17634-6591-14765-16947-4091-15703,13338-33443-8156-12106-14531-8594-1581-12921,10111-10286-6110-3631-7416-3779-787-4076,2476-4639-1563-4751-2528-7245-728-2869,easy
109339-1281392-572589-697800-308342-73720-231280-72786,93994-184695-137954-103304-168352-18198-53179-21404,132132-16221-38104-19850-5977-7129-48933-2717,23913-80020-44703-11372-30443-9960-163975-5753,30000-17634-6591-14765-16947-4091-15703-2386,33443-8156-12106-14531-8594-1581-12921-604,10286-6110-3631-7416-3779-787-4076-596,4639-1563-4751-2528-7245-728-2869-634,easy
1281392-572589-697800-308342-73720-231280-72786-350305,184695-137954-103304-168352-18198-53179-21404-177628,16221-38104-19850-5977-7129-48933-2717-91485,80020-44703-11372-30443-9960-163975-5753-62862,17634-6591-14765-16947-4091-15703-2386-44332,8156-12106-14531-8594-1581-12921-604-19280,6110-3631-7416-3779-787-4076-596-7538,1563-4751-2528-7245-728-2869-634-8460,easy
572589-697800-308342-73720-231280-72786-350305-205626,137954-103304-168352-18198-53179-21404-177628-57267,38104-19850-5977-7129-48933-2717-91485-13421,44703-11372-30443-9960-163975-5753-62862-10455,6591-14765-16947-4091-15703-2386-44332-11844,12106-14531-8594-1581-12921-604-19280-3638,3631-7416-3779-787-4076-596-7538-1674,4751-2528-7245-728-2869-634-8460-708,easy
697800-308342-73720-231280-72786-350305-205626-60070,103304-168352-18198-53179-21404-177628-57267-14517,19850-5977-7129-48933-2717-91485-13421-8737,11372-30443-9960-163975-5753-62862-10455-4248,14765-16947-4091-15703-2386-44332-11844-8465,14531-8594-1581-12921-604-19280-3638-1480,7416-3779-787-4076-596-7538-1674-716,2528-7245-728-2869-634-8460-708-1438,easy
308342-73720-231280-72786-350305-205626-60070-102573,168352-18198-53179-21404-177628-57267-14517-32792,5977-7129-48933-2717-91485-13421-8737-11021,30443-9960-163975-5753-62862-10455-4248-46078,16947-4091-15703-2386-44332-11844-8465-25320,8594-1581-12921-604-19280-3638-1480-5851,3779-787-4076-596-7538-1674-716-9036,7245-728-2869-634-8460-708-1438-2439,easy
73720-231280-72786-350305-205626-60070-102573-706314,18198-53179-21404-177628-57267-14517-32792-32318,7129-48933-2717-91485-13421-8737-11021-4674,9960-163975-5753-62862-10455-4248-46078-7499,4091-15703-2386-44332-11844-8465-25320-14673,1581-12921-604-19280-3638-1480-5851-4666,787-4076-596-7538-1674-716-9036-1925,728-2869-634-8460-708-1438-2439-1220,easy
231280-72786-350305-205626-60070-102573-706314-123329,53179-21404-177628-57267-14517-32792-32318-53855,48933-2717-91485-13421-8737-11021-4674-5441,163975-5753-62862-10455-4248-46078-7499-10933,15703-2386-44332-11844-8465-25320-14673-9541,12921-604-19280-3638-1480-5851-4666-2584,4076-596-7538-1674-716-9036-1925-1222,2869-634-8460-708-1438-2439-1220-541,easy
72786-350305-205626-60070-102573-706314-123329-204126,21404-177628-57267-14517-32792-32318-53855-70595,2717-91485-13421-8737-11021-4674-5441-10024,5753-62862-10455-4248-46078-7499-10933-11491,2386-44332-11844-8465-25320-14673-9541-25390,604-19280-3638-1480-5851-4666-2584-9674,596-7538-1674-716-9036-1925-1222-1938,634-8460-708-1438-2439-1220-541-2732,easy
350305-205626-60070-102573-706314-123329-204126-2167125,177628-57267-14517-32792-32318-53855-70595-78582,91485-13421-8737-11021-4674-5441-10024-9311,62862-10455-4248-46078-7499-10933-11491-20738,44332-11844-8465-25320-14673-9541-25390-24813,19280-3638-1480-5851-4666-2584-9674-11185,7538-1674-716-9036-1925-1222-1938-4391,8460-708-1438-2439-1220-541-2732-3975,easy
