delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
97726-1384271-237735-90628-655618-139095-944060-421867,4946-219282-53016-79365-148895-13840-291734-147572,3733-46050-14218-23494-37678-2457-15168-5400,839-15637-9763-7520-21428-2380-43828-13182,1746-33960-5539-3915-11336-1894-27606-11107,1356-17749-5313-9214-47514-2137-75929-5984,603-5497-8231-6537-61041-1393-57570-35838,453-20187-1542-3775-11207-557-16758-2097,easy
1384271-237735-90628-655618-139095-944060-421867-433549,219282-53016-79365-148895-13840-291734-147572-62500,46050-14218-23494-37678-2457-15168-5400-10104,15637-9763-7520-21428-2380-43828-13182-8361,33960-5539-3915-11336-1894-27606-11107-6418,17749-5313-9214-47514-2137-75929-5984-10169,5497-8231-6537-61041-1393-57570-35838-17445,20187-1542-3775-11207-557-16758-2097-4247,easy
237735-90628-655618-139095-944060-421867-433549-71370,53016-79365-148895-13840-291734-147572-62500-106553,14218-23494-37678-2457-15168-5400-10104-12684,9763-7520-21428-2380-43828-13182-8361-22664,5539-3915-11336-1894-27606-11107-6418-5260,5313-9214-47514-2137-75929-5984-10169-17001,8231-6537-61041-1393-57570-35838-17445-24834,1542-3775-11207-557-16758-2097-4247-3398,easy
90628-655618-139095-944060-421867-433549-71370-995780,79365-148895-13840-291734-147572-62500-106553-261507,23494-37678-2457-15168-5400-10104-12684-12881,7520-21428-2380-43828-13182-8361-22664-17755,3915-11336-1894-27606-11107-6418-5260-36391,9214-47514-2137-75929-5984-10169-17001-25572,6537-61041-1393-57570-35838-17445-24834-75971,3775-11207-557-16758-2097-4247-3398-16928,easy
655618-139095-944060-421867-433549-71370-995780-79702,148895-13840-291734-147572-62500-106553-261507-6285,37678-2457-15168-5400-10104-12684-12881-462,21428-2380-43828-13182-8361-22664-17755-1053,11336-1894-27606-11107-6418-5260-36391-3722,47514-2137-75929-5984-10169-17001-25572-3209,61041-1393-57570-35838-17445-24834-75971-3039,11207-557-16758-2097-4247-3398-16928-579,easy
139095-944060-421867-433549-71370-995780-79702-1293020,13840-291734-147572-62500-106553-261507-6285-161048,2457-15168-5400-10104-12684-12881-462-37085,2380-43828-13182-8361-22664-17755-1053-24197,1894-27606-11107-6418-5260-36391-3722-24773,2137-75929-5984-10169-17001-25572-3209-21942,1393-57570-35838-17445-24834-75971-3039-25712,557-16758-2097-4247-3398-16928-579-9880,easy
944060-421867-433549-71370-995780-79702-1293020-114083,291734-147572-62500-106553-261507-6285-161048-20497,15168-5400-10104-12684-12881-462-37085-3493,43828-13182-8361-22664-17755-1053-24197-6439,27606-11107-6418-5260-36391-3722-24773-4738,75929-5984-10169-17001-25572-3209-21942-2012,57570-35838-17445-24834-75971-3039-25712-3221,16758-2097-4247-3398-16928-579-9880-646,hard
421867-433549-71370-995780-79702-1293020-114083-1255478,147572-62500-106553-261507-6285-161048-20497-32509,5400-10104-12684-12881-462-37085-3493-21322,13182-8361-22664-17755-1053-24197-6439-2071,11107-6418-5260-36391-3722-24773-4738-7259,5984-10169-17001-25572-3209-21942-2012-1844,35838-17445-24834-75971-3039-25712-3221-3265,2097-4247-3398-16928-579-9880-646-1335,hard
433549-71370-995780-79702-1293020-114083-1255478-968834,62500-106553-261507-6285-161048-20497-32509-77892,10104-12684-12881-462-37085-3493-21322-6476,8361-22664-17755-1053-24197-6439-2071-27323,6418-5260-36391-3722-24773-4738-7259-36909,10169-17001-25572-3209-21942-2012-1844-13429,17445-24834-75971-3039-25712-3221-3265-42765,4247-3398-16928-579-9880-646-1335-8180,easy
71370-995780-79702-1293020-114083-1255478-968834-505654,106553-261507-6285-161048-20497-32509-77892-587854,12684-12881-462-37085-3493-21322-6476-17268,22664-17755-1053-24197-6439-2071-27323-33701,5260-36391-3722-24773-4738-7259-36909-25976,17001-25572-3209-21942-2012-1844-13429-50863,24834-75971-3039-25712-3221-3265-42765-46746,3398-16928-579-9880-646-1335-8180-15851,easy
995780-79702-1293020-114083-1255478-968834-505654-483989,261507-6285-161048-20497-32509-77892-587854-132901,12881-462-37085-3493-21322-6476-17268-15561,17755-1053-24197-6439-2071-27323-33701-16636,36391-3722-24773-4738-7259-36909-25976-51479,25572-3209-21942-2012-1844-13429-50863-34735,75971-3039-25712-3221-3265-42765-46746-46059,16928-579-9880-646-1335-8180-15851-20792,easy
79702-1293020-114083-1255478-968834-505654-483989-224808,6285-161048-20497-32509-77892-587854-132901-44614,462-37085-3493-21322-6476-17268-15561-10335,1053-24197-6439-2071-27323-33701-16636-4603,3722-24773-4738-7259-36909-25976-51479-8471,3209-21942-2012-1844-13429-50863-34735-15373,3039-25712-3221-3265-42765-46746-46059-4935,579-9880-646-1335-8180-15851-20792-3348,hard
1293020-114083-1255478-968834-505654-483989-224808-637616,161048-20497-32509-77892-587854-132901-44614-173853,37085-3493-21322-6476-17268-15561-10335-19683,24197-6439-2071-27323-33701-16636-4603-20086,24773-4738-7259-36909-25976-51479-8471-6711,21942-2012-1844-13429-50863-34735-15373-10442,25712-3221-3265-42765-46746-46059-4935-22631,9880-646-1335-8180-15851-20792-3348-6039,hard
114083-1255478-968834-505654-483989-224808-637616-2250505,20497-32509-77892-587854-132901-44614-173853-393537,3493-21322-6476-17268-15561-10335-19683-81015,6439-2071-27323-33701-16636-4603-20086-135465,4738-7259-36909-25976-51479-8471-6711-75540,2012-1844-13429-50863-34735-15373-10442-33887,3221-3265-42765-46746-46059-4935-22631-44382,646-1335-8180-15851-20792-3348-6039-31383,easy
1255478-968834-505654-483989-224808-637616-2250505-292516,32509-77892-587854-132901-44614-173853-393537-52094,21322-6476-17268-15561-10335-19683-81015-37443,2071-27323-33701-16636-4603-20086-135465-16665,7259-36909-25976-51479-8471-6711-75540-15032,1844-13429-50863-34735-15373-10442-33887-7354,3265-42765-46746-46059-4935-22631-44382-12163,1335-8180-15851-20792-3348-6039-31383-10106,easy
968834-505654-483989-224808-637616-2250505-292516-440036,77892-587854-132901-44614-173853-393537-52094-468490,6476-17268-15561-10335-19683-81015-37443-48442,27323-33701-16636-4603-20086-135465-16665-59048,36909-25976-51479-8471-6711-75540-15032-14106,13429-50863-34735-15373-10442-33887-7354-21604,42765-46746-46059-4935-22631-44382-12163-68384,8180-15851-20792-3348-6039-31383-10106-17461,easy
505654-483989-224808-637616-2250505-292516-440036-2742735,587854-132901-44614-173853-393537-52094-468490-207270,17268-15561-10335-19683-81015-37443-48442-79570,33701-16636-4603-20086-135465-16665-59048-9442,25976-51479-8471-6711-75540-15032-14106-24103,50863-34735-15373-10442-33887-7354-21604-40931,46746-46059-4935-22631-44382-12163-68384-71925,15851-20792-3348-6039-31383-10106-17461-34676,easy
483989-224808-637616-2250505-292516-440036-2742735-2017467,132901-44614-173853-393537-52094-468490-207270-38950,15561-10335-19683-81015-37443-48442-79570-49800,16636-4603-20086-135465-16665-59048-9442-19894,51479-8471-6711-75540-15032-14106-24103-27858,34735-15373-10442-33887-7354-21604-40931-5640,46059-4935-22631-44382-12163-68384-71925-10224,20792-3348-6039-31383-10106-17461-34676-6510,easy
224808-637616-2250505-292516-440036-2742735-2017467-1148992,44614-173853-393537-52094-468490-207270-38950-695125,10335-19683-81015-37443-48442-79570-49800-115878,4603-20086-135465-16665-59048-9442-19894-19224,8471-6711-75540-15032-14106-24103-27858-40470,15373-10442-33887-7354-21604-40931-5640-36903,4935-22631-44382-12163-68384-71925-10224-21068,3348-6039-31383-10106-17461-34676-6510-21373,easy
637616-2250505-292516-440036-2742735-2017467-1148992-318484,173853-393537-52094-468490-207270-38950-695125-24535,19683-81015-37443-48442-79570-49800-115878-2265,20086-135465-16665-59048-9442-19894-19224-2789,6711-75540-15032-14106-24103-27858-40470-5367,10442-33887-7354-21604-40931-5640-36903-1378,22631-44382-12163-68384-71925-10224-21068-1878,6039-31383-10106-17461-34676-6510-21373-1397,easy
2250505-292516-440036-2742735-2017467-1148992-318484-201951,393537-52094-468490-207270-38950-695125-24535-221268,81015-37443-48442-79570-49800-115878-2265-59886,135465-16665-59048-9442-19894-19224-2789-70985,75540-15032-14106-24103-27858-40470-5367-52916,33887-7354-21604-40931-5640-36903-1378-27481,44382-12163-68384-71925-10224-21068-1878-15798,31383-10106-17461-34676-6510-21373-1397-19320,easy
292516-440036-2742735-2017467-1148992-318484-201951-141865,52094-468490-207270-38950-695125-24535-221268-49974,37443-48442-79570-49800-115878-2265-59886-433,16665-59048-9442-19894-19224-2789-70985-6147,15032-14106-24103-27858-40470-5367-52916-2067,7354-21604-40931-5640-36903-1378-27481-12325,12163-68384-71925-10224-21068-1878-15798-7693,10106-17461-34676-6510-21373-1397-19320-7141,easy
440036-2742735-2017467-1148992-318484-201951-141865-1602592,468490-207270-38950-695125-24535-221268-49974-103601,48442-79570-49800-115878-2265-59886-433-8132,59048-9442-19894-19224-2789-70985-6147-7035,14106-24103-27858-40470-5367-52916-2067-18344,21604-40931-5640-36903-1378-27481-12325-9167,68384-71925-10224-21068-1878-15798-7693-8309,17461-34676-6510-21373-1397-19320-7141-5797,easy
2742735-2017467-1148992-318484-201951-141865-1602592-408681,207270-38950-695125-24535-221268-49974-103601-960679,79570-49800-115878-2265-59886-433-8132-29329,9442-19894-19224-2789-70985-6147-7035-101720,24103-27858-40470-5367-52916-2067-18344-51136,40931-5640-36903-1378-27481-12325-9167-43989,71925-10224-21068-1878-15798-7693-8309-21048,34676-6510-21373-1397-19320-7141-5797-12231,easy
2017467-1148992-318484-201951-141865-1602592-408681-161007,38950-695125-24535-221268-49974-103601-960679-17488,49800-115878-2265-59886-433-8132-29329-3603,19894-19224-2789-70985-6147-7035-101720-3658,27858-40470-5367-52916-2067-18344-51136-1266,5640-36903-1378-27481-12325-9167-43989-1894,10224-21068-1878-15798-7693-8309-21048-1082,6510-21373-1397-19320-7141-5797-12231-944,easy
1148992-318484-201951-141865-1602592-408681-161007-181956,695125-24535-221268-49974-103601-960679-17488-45372,115878-2265-59886-433-8132-29329-3603-4414,19224-2789-70985-6147-7035-101720-3658-2520,40470-5367-52916-2067-18344-51136-1266-5714,36903-1378-27481-12325-9167-43989-1894-3387,21068-1878-15798-7693-8309-21048-1082-4891,21373-1397-19320-7141-5797-12231-944-1101,easy
318484-201951-141865-1602592-408681-161007-181956-1381621,24535-221268-49974-103601-960679-17488-45372-138466,2265-59886-433-8132-29329-3603-4414-22273,2789-70985-6147-7035-101720-3658-2520-20569,5367-52916-2067-18344-51136-1266-5714-1671,1378-27481-12325-9167-43989-1894-3387-12376,1878-15798-7693-8309-21048-1082-4891-12874,1397-19320-7141-5797-12231-944-1101-1733,easy
201951-141865-1602592-408681-161007-181956-1381621-163228,221268-49974-103601-960679-17488-45372-138466-25775,59886-433-8132-29329-3603-4414-22273-15435,70985-6147-7035-101720-3658-2520-20569-10652,52916-2067-18344-51136-1266-5714-1671-6516,27481-12325-9167-43989-1894-3387-12376-7704,15798-7693-8309-21048-1082-4891-12874-4785,19320-7141-5797-12231-944-1101-1733-2665,easy
141865-1602592-408681-161007-181956-1381621-163228-129181,49974-103601-960679-17488-45372-138466-25775-23592,433-8132-29329-3603-4414-22273-15435-29306,6147-7035-101720-3658-2520-20569-10652-4987,2067-18344-51136-1266-5714-1671-6516-5499,12325-9167-43989-1894-3387-12376-7704-7805,7693-8309-21048-1082-4891-12874-4785-6829,7141-5797-12231-944-1101-1733-2665-5531,easy
1602592-408681-161007-181956-1381621-163228-129181-101248,103601-960679-17488-45372-138466-25775-23592-12974,8132-29329-3603-4414-22273-15435-29306-2913,7035-101720-3658-2520-20569-10652-4987-4170,18344-51136-1266-5714-1671-6516-5499-2861,9167-43989-1894-3387-12376-7704-7805-3906,8309-21048-1082-4891-12874-4785-6829-539,5797-12231-944-1101-1733-2665-5531-1238,hard
408681-161007-181956-1381621-163228-129181-101248-274813,960679-17488-45372-138466-25775-23592-12974-116759,29329-3603-4414-22273-15435-29306-2913-19666,101720-3658-2520-20569-10652-4987-4170-80237,51136-1266-5714-1671-6516-5499-2861-40023,43989-1894-3387-12376-7704-7805-3906-19862,21048-1082-4891-12874-4785-6829-539-16698,12231-944-1101-1733-2665-5531-1238-15627,hard
161007-181956-1381621-163228-129181-101248-274813-1863697,17488-45372-138466-25775-23592-12974-116759-509429,3603-4414-22273-15435-29306-2913-19666-55462,3658-2520-20569-10652-4987-4170-80237-20232,1266-5714-1671-6516-5499-2861-40023-34025,1894-3387-12376-7704-7805-3906-19862-43665,1082-4891-12874-4785-6829-539-16698-11703,944-1101-1733-2665-5531-1238-15627-13645,easy
181956-1381621-163228-129181-101248-274813-1863697-300736,45372-138466-25775-23592-12974-116759-509429-23158,4414-22273-15435-29306-2913-19666-55462-17254,2520-20569-10652-4987-4170-80237-20232-6244,5714-1671-6516-5499-2861-40023-34025-11259,3387-12376-7704-7805-3906-19862-43665-9845,4891-12874-4785-6829-539-16698-11703-1739,1101-1733-2665-5531-1238-15627-13645-3197,easy
1381621-163228-129181-101248-274813-1863697-300736-56876,138466-25775-23592-12974-116759-509429-23158-18916,22273-15435-29306-2913-19666-55462-17254-3097,20569-10652-4987-4170-80237-20232-6244-6176,1671-6516-5499-2861-40023-34025-11259-2112,12376-7704-7805-3906-19862-43665-9845-3440,12874-4785-6829-539-16698-11703-1739-2400,1733-2665-5531-1238-15627-13645-3197-998,easy
163228-129181-101248-274813-1863697-300736-56876-2265136,25775-23592-12974-116759-509429-23158-18916-294938,15435-29306-2913-19666-55462-17254-3097-106735,10652-4987-4170-80237-20232-6244-6176-15130,6516-5499-2861-40023-34025-11259-2112-48152,7704-7805-3906-19862-43665-9845-3440-25524,4785-6829-539-16698-11703-1739-2400-10530,2665-5531-1238-15627-13645-3197-998-18630,easy
129181-101248-274813-1863697-300736-56876-2265136-39675,23592-12974-116759-509429-23158-18916-294938-8731,29306-2913-19666-55462-17254-3097-106735-2714,4987-4170-80237-20232-6244-6176-15130-564,5499-2861-40023-34025-11259-2112-48152-1870,7805-3906-19862-43665-9845-3440-25524-2423,6829-539-16698-11703-1739-2400-10530-2129,5531-1238-15627-13645-3197-998-18630-1127,hard
101248-274813-1863697-300736-56876-2265136-39675-185858,12974-116759-509429-23158-18916-294938-8731-24686,2913-19666-55462-17254-3097-106735-2714-9235,4170-80237-20232-6244-6176-15130-564-1603,2861-40023-34025-11259-2112-48152-1870-3902,3906-19862-43665-9845-3440-25524-2423-3269,539-16698-11703-1739-2400-10530-2129-3097,1238-15627-13645-3197-998-18630-1127-633,hard
274813-1863697-300736-56876-2265136-39675-185858-1233091,116759-509429-23158-18916-294938-8731-24686-93819,19666-55462-17254-3097-106735-2714-9235-6350,80237-20232-6244-6176-15130-564-1603-9639,40023-34025-11259-2112-48152-1870-3902-37114,19862-43665-9845-3440-25524-2423-3269-15770,16698-11703-1739-2400-10530-2129-3097-10724,15627-13645-3197-998-18630-1127-633-10362,hard
1863697-300736-56876-2265136-39675-185858-1233091-132041,509429-23158-18916-294938-8731-24686-93819-20387,55462-17254-3097-106735-2714-9235-6350-6931,20232-6244-6176-15130-564-1603-9639-1358,34025-11259-2112-48152-1870-3902-37114-4670,43665-9845-3440-25524-2423-3269-15770-1520,11703-1739-2400-10530-2129-3097-10724-1680,13645-3197-998-18630-1127-633-10362-906,hard
300736-56876-2265136-39675-185858-1233091-132041-361829,23158-18916-294938-8731-24686-93819-20387-27173,17254-3097-106735-2714-9235-6350-6931-7055,6244-6176-15130-564-1603-9639-1358-9856,11259-2112-48152-1870-3902-37114-4670-10433,9845-3440-25524-2423-3269-15770-1520-9320,1739-2400-10530-2129-3097-10724-1680-5058,3197-998-18630-1127-633-10362-906-3482,easy
56876-2265136-39675-185858-1233091-132041-361829-744409,18916-294938-8731-24686-93819-20387-27173-579440,3097-106735-2714-9235-6350-6931-7055-49636,6176-15130-564-1603-9639-1358-9856-66391,2112-48152-1870-3902-37114-4670-10433-69611,3440-25524-2423-3269-15770-1520-9320-134207,2400-10530-2129-3097-10724-1680-5058-33469,998-18630-1127-633-10362-906-3482-14916,easy
2265136-39675-185858-1233091-132041-361829-744409-925521,294938-8731-24686-93819-20387-27173-579440-13962,106735-2714-9235-6350-6931-7055-49636-3855,15130-564-1603-9639-1358-9856-66391-6973,48152-1870-3902-37114-4670-10433-69611-5896,25524-2423-3269-15770-1520-9320-134207-8925,10530-2129-3097-10724-1680-5058-33469-2423,18630-1127-633-10362-906-3482-14916-1752,easy
39675-185858-1233091-132041-361829-744409-925521-473232,8731-24686-93819-20387-27173-579440-13962-194956,2714-9235-6350-6931-7055-49636-3855-48040,564-1603-9639-1358-9856-66391-6973-21134,1870-3902-37114-4670-10433-69611-5896-21753,2423-3269-15770-1520-9320-134207-8925-136065,2129-3097-10724-1680-5058-33469-2423-24196,1127-633-10362-906-3482-14916-1752-28779,easy
185858-1233091-132041-361829-744409-925521-473232-925504,24686-93819-20387-27173-579440-13962-194956-346273,9235-6350-6931-7055-49636-3855-48040-11003,1603-9639-1358-9856-66391-6973-21134-7079,3902-37114-4670-10433-69611-5896-21753-5913,3269-15770-1520-9320-134207-8925-136065-7669,3097-10724-1680-5058-33469-2423-24196-2733,633-10362-906-3482-14916-1752-28779-3925,hard
1233091-132041-361829-744409-925521-473232-925504-37143,93819-20387-27173-579440-13962-194956-346273-1201,6350-6931-7055-49636-3855-48040-11003-517,9639-1358-9856-66391-6973-21134-7079-539,37114-4670-10433-69611-5896-21753-5913-237,15770-1520-9320-134207-8925-136065-7669-626,10724-1680-5058-33469-2423-24196-2733-1049,10362-906-3482-14916-1752-28779-3925-243,hard
132041-361829-744409-925521-473232-925504-37143-2275960,20387-27173-579440-13962-194956-346273-1201-418642,6931-7055-49636-3855-48040-11003-517-16345,1358-9856-66391-6973-21134-7079-539-37908,4670-10433-69611-5896-21753-5913-237-37350,1520-9320-134207-8925-136065-7669-626-46750,1680-5058-33469-2423-24196-2733-1049-21895,906-3482-14916-1752-28779-3925-243-15660,easy
361829-744409-925521-473232-925504-37143-2275960-803075,27173-579440-13962-194956-346273-1201-418642-92310,7055-49636-3855-48040-11003-517-16345-85593,9856-66391-6973-21134-7079-539-37908-25982,10433-69611-5896-21753-5913-237-37350-29566,9320-134207-8925-136065-7669-626-46750-25523,5058-33469-2423-24196-2733-1049-21895-5409,3482-14916-1752-28779-3925-243-15660-8043,easy
744409-925521-473232-925504-37143-2275960-803075-164689,579440-13962-194956-346273-1201-418642-92310-191852,49636-3855-48040-11003-517-16345-85593-21397,66391-6973-21134-7079-539-37908-25982-37460,69611-5896-21753-5913-237-37350-29566-8089,134207-8925-136065-7669-626-46750-25523-5716,33469-2423-24196-2733-1049-21895-5409-6403,14916-1752-28779-3925-243-15660-8043-1507,easy
925521-473232-925504-37143-2275960-803075-164689-1309465,13962-194956-346273-1201-418642-92310-191852-64135,3855-48040-11003-517-16345-85593-21397-32098,6973-21134-7079-539-37908-25982-37460-14873,5896-21753-5913-237-37350-29566-8089-9384,8925-136065-7669-626-46750-25523-5716-5443,2423-24196-2733-1049-21895-5409-6403-4428,1752-28779-3925-243-15660-8043-1507-1766,easy
473232-925504-37143-2275960-803075-164689-1309465-244752,194956-346273-1201-418642-92310-191852-64135-96409,48040-11003-517-16345-85593-21397-32098-19112,21134-7079-539-37908-25982-37460-14873-13600,21753-5913-237-37350-29566-8089-9384-3471,136065-7669-626-46750-25523-5716-5443-12969,24196-2733-1049-21895-5409-6403-4428-5490,28779-3925-243-15660-8043-1507-1766-5903,easy
