delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
973004-102156-36913-76807-183966-99941-117297-135007,81617-28576-6402-11879-41518-11478-70660-100948,152407-1148-4556-8513-6481-17053-11206-2811,84076-2643-1459-1344-3812-2377-3376-2163,25450-1716-6408-1370-1421-7419-6954-3595,18080-519-1990-684-3635-8398-3267-5864,18086-460-2140-499-749-7377-2605-1215,3806-422-954-344-1052-4615-1060-2828,easy
102156-36913-76807-183966-99941-117297-135007-1655235,28576-6402-11879-41518-11478-70660-100948-146707,1148-4556-8513-6481-17053-11206-2811-19211,2643-1459-1344-3812-2377-3376-2163-36452,1716-6408-1370-1421-7419-6954-3595-16775,519-1990-684-3635-8398-3267-5864-8916,460-2140-499-749-7377-2605-1215-2212,422-954-344-1052-4615-1060-2828-2513,easy
36913-76807-183966-99941-117297-135007-1655235-101904,6402-11879-41518-11478-70660-100948-146707-103621,4556-8513-6481-17053-11206-2811-19211-37670,1459-1344-3812-2377-3376-2163-36452-13286,6408-1370-1421-7419-6954-3595-16775-12335,1990-684-3635-8398-3267-5864-8916-12446,2140-499-749-7377-2605-1215-2212-9757,954-344-1052-4615-1060-2828-2513-4114,hard
76807-183966-99941-117297-135007-1655235-101904-167455,11879-41518-11478-70660-100948-146707-103621-28936,8513-6481-17053-11206-2811-19211-37670-7469,1344-3812-2377-3376-2163-36452-13286-3904,1370-1421-7419-6954-3595-16775-12335-1745,684-3635-8398-3267-5864-8916-12446-667,499-749-7377-2605-1215-2212-9757-1099,344-1052-4615-1060-2828-2513-4114-298,easy
183966-99941-117297-135007-1655235-101904-167455-26310,41518-11478-70660-100948-146707-103621-28936-48646,6481-17053-11206-2811-19211-37670-7469-2866,3812-2377-3376-2163-36452-13286-3904-1977,1421-7419-6954-3595-16775-12335-1745-3688,3635-8398-3267-5864-8916-12446-667-2624,749-7377-2605-1215-2212-9757-1099-1263,1052-4615-1060-2828-2513-4114-298-669,easy
99941-117297-135007-1655235-101904-167455-26310-184138,11478-70660-100948-146707-103621-28936-48646-55656,17053-11206-2811-19211-37670-7469-2866-3956,2377-3376-2163-36452-13286-3904-1977-16602,7419-6954-3595-16775-12335-1745-3688-8845,8398-3267-5864-8916-12446-667-2624-3004,7377-2605-1215-2212-9757-1099-1263-952,4615-1060-2828-2513-4114-298-669-949,easy
117297-135007-1655235-101904-167455-26310-184138-74732,70660-100948-146707-103621-28936-48646-55656-32602,11206-2811-19211-37670-7469-2866-3956-5010,3376-2163-36452-13286-3904-1977-16602-2404,6954-3595-16775-12335-1745-3688-8845-1033,3267-5864-8916-12446-667-2624-3004-2090,2605-1215-2212-9757-1099-1263-952-802,1060-2828-2513-4114-298-669-949-509,easy
135007-1655235-101904-167455-26310-184138-74732-91148,100948-146707-103621-28936-48646-55656-32602-7432,2811-19211-37670-7469-2866-3956-5010-5609,2163-36452-13286-3904-1977-16602-2404-4237,3595-16775-12335-1745-3688-8845-1033-1755,5864-8916-12446-667-2624-3004-2090-2046,1215-2212-9757-1099-1263-952-802-1081,2828-2513-4114-298-669-949-509-1026,easy
1655235-101904-167455-26310-184138-74732-91148-143184,146707-103621-28936-48646-55656-32602-7432-23798,19211-37670-7469-2866-3956-5010-5609-9671,36452-13286-3904-1977-16602-2404-4237-3600,16775-12335-1745-3688-8845-1033-1755-1413,8916-12446-667-2624-3004-2090-2046-1259,2212-9757-1099-1263-952-802-1081-573,2513-4114-298-669-949-509-1026-521,hard
101904-167455-26310-184138-74732-91148-143184-4551,103621-28936-48646-55656-32602-7432-23798-15568,37670-7469-2866-3956-5010-5609-9671-2878,13286-3904-1977-16602-2404-4237-3600-1504,12335-1745-3688-8845-1033-1755-1413-2582,12446-667-2624-3004-2090-2046-1259-3710,9757-1099-1263-952-802-1081-573-1708,4114-298-669-949-509-1026-521-461,hard
167455-26310-184138-74732-91148-143184-4551-184772,28936-48646-55656-32602-7432-23798-15568-154130,7469-2866-3956-5010-5609-9671-2878-16887,3904-1977-16602-2404-4237-3600-1504-17670,1745-3688-8845-1033-1755-1413-2582-9752,667-2624-3004-2090-2046-1259-3710-13354,1099-1263-952-802-1081-573-1708-2941,298-669-949-509-1026-521-461-2348,easy
26310-184138-74732-91148-143184-4551-184772-141964,48646-55656-32602-7432-23798-15568-154130-22993,2866-3956-5010-5609-9671-2878-16887-8255,1977-16602-2404-4237-3600-1504-17670-2798,3688-8845-1033-1755-1413-2582-9752-2607,2624-3004-2090-2046-1259-3710-13354-1921,1263-952-802-1081-573-1708-2941-2774,669-949-509-1026-521-461-2348-1701,easy
184138-74732-91148-143184-4551-184772-141964-1411395,55656-32602-7432-23798-15568-154130-22993-153094,3956-5010-5609-9671-2878-16887-8255-28491,16602-2404-4237-3600-1504-17670-2798-6234,8845-1033-1755-1413-2582-9752-2607-7054,3004-2090-2046-1259-3710-13354-1921-9754,952-802-1081-573-1708-2941-2774-5399,949-509-1026-521-461-2348-1701-9339,easy
74732-91148-143184-4551-184772-141964-1411395-363473,32602-7432-23798-15568-154130-22993-153094-24596,5010-5609-9671-2878-16887-8255-28491-1916,2404-4237-3600-1504-17670-2798-6234-2818,1033-1755-1413-2582-9752-2607-7054-3590,2090-2046-1259-3710-13354-1921-9754-1665,802-1081-573-1708-2941-2774-5399-1215,509-1026-521-461-2348-1701-9339-871,easy
91148-143184-4551-184772-141964-1411395-363473-325595,7432-23798-15568-154130-22993-153094-24596-21927,5609-9671-2878-16887-8255-28491-1916-19422,4237-3600-1504-17670-2798-6234-2818-5496,1755-1413-2582-9752-2607-7054-3590-4641,2046-1259-3710-13354-1921-9754-1665-3378,1081-573-1708-2941-2774-5399-1215-903,1026-521-461-2348-1701-9339-871-1997,easy
143184-4551-184772-141964-1411395-363473-325595-161074,23798-15568-154130-22993-153094-24596-21927-36809,9671-2878-16887-8255-28491-1916-19422-6795,3600-1504-17670-2798-6234-2818-5496-5184,1413-2582-9752-2607-7054-3590-4641-5335,1259-3710-13354-1921-9754-1665-3378-2500,573-1708-2941-2774-5399-1215-903-1677,521-461-2348-1701-9339-871-1997-1266,easy
4551-184772-141964-1411395-363473-325595-161074-1498602,15568-154130-22993-153094-24596-21927-36809-60346,2878-16887-8255-28491-1916-19422-6795-27448,1504-17670-2798-6234-2818-5496-5184-7849,2582-9752-2607-7054-3590-4641-5335-3965,3710-13354-1921-9754-1665-3378-2500-6974,1708-2941-2774-5399-1215-903-1677-3515,461-2348-1701-9339-871-1997-1266-2001,easy
184772-141964-1411395-363473-325595-161074-1498602-297516,154130-22993-153094-24596-21927-36809-60346-59919,16887-8255-28491-1916-19422-6795-27448-68155,17670-2798-6234-2818-5496-5184-7849-22669,9752-2607-7054-3590-4641-5335-3965-12104,13354-1921-9754-1665-3378-2500-6974-2636,2941-2774-5399-1215-903-1677-3515-3051,2348-1701-9339-871-1997-1266-2001-2583,easy
141964-1411395-363473-325595-161074-1498602-297516-228981,22993-153094-24596-21927-36809-60346-59919-88090,8255-28491-1916-19422-6795-27448-68155-6000,2798-6234-2818-5496-5184-7849-22669-1827,2607-7054-3590-4641-5335-3965-12104-4554,1921-9754-1665-3378-2500-6974-2636-4114,2774-5399-1215-903-1677-3515-3051-1934,1701-9339-871-1997-1266-2001-2583-1862,easy
1411395-363473-325595-161074-1498602-297516-228981-377459,153094-24596-21927-36809-60346-59919-88090-18968,28491-1916-19422-6795-27448-68155-6000-26877,6234-2818-5496-5184-7849-22669-1827-12266,7054-3590-4641-5335-3965-12104-4554-2460,9754-1665-3378-2500-6974-2636-4114-9511,5399-1215-903-1677-3515-3051-1934-2711,9339-871-1997-1266-2001-2583-1862-3854,easy
363473-325595-161074-1498602-297516-228981-377459-1476604,24596-21927-36809-60346-59919-88090-18968-783974,1916-19422-6795-27448-68155-6000-26877-52095,2818-5496-5184-7849-22669-1827-12266-13952,3590-4641-5335-3965-12104-4554-2460-71816,1665-3378-2500-6974-2636-4114-9511-33681,1215-903-1677-3515-3051-1934-2711-38875,871-1997-1266-2001-2583-1862-3854-15249,easy
325595-161074-1498602-297516-228981-377459-1476604-93203,21927-36809-60346-59919-88090-18968-783974-67955,19422-6795-27448-68155-6000-26877-52095-15763,5496-5184-7849-22669-1827-12266-13952-2488,4641-5335-3965-12104-4554-2460-71816-10248,3378-2500-6974-2636-4114-9511-33681-6385,903-1677-3515-3051-1934-2711-38875-11781,1997-1266-2001-2583-1862-3854-15249-2467,easy
161074-1498602-297516-228981-377459-1476604-93203-824349,36809-60346-59919-88090-18968-783974-67955-157035,6795-27448-68155-6000-26877-52095-15763-32036,5184-7849-22669-1827-12266-13952-2488-18455,5335-3965-12104-4554-2460-71816-10248-23500,2500-6974-2636-4114-9511-33681-6385-21090,1677-3515-3051-1934-2711-38875-11781-12034,1266-2001-2583-1862-3854-15249-2467-8797,easy
1498602-297516-228981-377459-1476604-93203-824349-64705,60346-59919-88090-18968-783974-67955-157035-24508,27448-68155-6000-26877-52095-15763-32036-2655,7849-22669-1827-12266-13952-2488-18455-904,3965-12104-4554-2460-71816-10248-23500-1503,6974-2636-4114-9511-33681-6385-21090-933,3515-3051-1934-2711-38875-11781-12034-959,2001-2583-1862-3854-15249-2467-8797-460,easy
297516-228981-377459-1476604-93203-824349-64705-20829,59919-88090-18968-783974-67955-157035-24508-22448,68155-6000-26877-52095-15763-32036-2655-1260,22669-1827-12266-13952-2488-18455-904-2634,12104-4554-2460-71816-10248-23500-1503-14139,2636-4114-9511-33681-6385-21090-933-12958,3051-1934-2711-38875-11781-12034-959-4690,2583-1862-3854-15249-2467-8797-460-4905,easy
228981-377459-1476604-93203-824349-64705-20829-172301,88090-18968-783974-67955-157035-24508-22448-15595,6000-26877-52095-15763-32036-2655-1260-1706,1827-12266-13952-2488-18455-904-2634-1989,4554-2460-71816-10248-23500-1503-14139-2356,4114-9511-33681-6385-21090-933-12958-3396,1934-2711-38875-11781-12034-959-4690-1057,1862-3854-15249-2467-8797-460-4905-2195,easy
377459-1476604-93203-824349-64705-20829-172301-9360,18968-783974-67955-157035-24508-22448-15595-19025,26877-52095-15763-32036-2655-1260-1706-7816,12266-13952-2488-18455-904-2634-1989-6121,2460-71816-10248-23500-1503-14139-2356-1608,9511-33681-6385-21090-933-12958-3396-4096,2711-38875-11781-12034-959-4690-1057-1795,3854-15249-2467-8797-460-4905-2195-552,easy
1476604-93203-824349-64705-20829-172301-9360-187691,783974-67955-157035-24508-22448-15595-19025-194421,52095-15763-32036-2655-1260-1706-7816-53938,13952-2488-18455-904-2634-1989-6121-2467,71816-10248-23500-1503-14139-2356-1608-3474,33681-6385-21090-933-12958-3396-4096-2590,38875-11781-12034-959-4690-1057-1795-1663,15249-2467-8797-460-4905-2195-552-1094,easy
93203-824349-64705-20829-172301-9360-187691-1028117,67955-157035-24508-22448-15595-19025-194421-539559,15763-32036-2655-1260-1706-7816-53938-17596,2488-18455-904-2634-1989-6121-2467-32555,10248-23500-1503-14139-2356-1608-3474-27781,6385-21090-933-12958-3396-4096-2590-39246,11781-12034-959-4690-1057-1795-1663-9259,2467-8797-460-4905-2195-552-1094-12888,easy
824349-64705-20829-172301-9360-187691-1028117-692289,157035-24508-22448-15595-19025-194421-539559-175329,32036-2655-1260-1706-7816-53938-17596-35507,18455-904-2634-1989-6121-2467-32555-39475,23500-1503-14139-2356-1608-3474-27781-13493,21090-933-12958-3396-4096-2590-39246-14376,12034-959-4690-1057-1795-1663-9259-7213,8797-460-4905-2195-552-1094-12888-7697,easy
64705-20829-172301-9360-187691-1028117-692289-68370,24508-22448-15595-19025-194421-539559-175329-47152,2655-1260-1706-7816-53938-17596-35507-51137,904-2634-1989-6121-2467-32555-39475-20282,1503-14139-2356-1608-3474-27781-13493-15561,933-12958-3396-4096-2590-39246-14376-7371,959-4690-1057-1795-1663-9259-7213-3100,460-4905-2195-552-1094-12888-7697-5033,easy
20829-172301-9360-187691-1028117-692289-68370-50258,22448-15595-19025-194421-539559-175329-47152-31656,1260-1706-7816-53938-17596-35507-51137-19799,2634-1989-6121-2467-32555-39475-20282-15416,14139-2356-1608-3474-27781-13493-15561-4618,12958-3396-4096-2590-39246-14376-7371-10828,4690-1057-1795-1663-9259-7213-3100-6221,4905-2195-552-1094-12888-7697-5033-5304,hard
172301-9360-187691-1028117-692289-68370-50258-296609,15595-19025-194421-539559-175329-47152-31656-51453,1706-7816-53938-17596-35507-51137-19799-10030,1989-6121-2467-32555-39475-20282-15416-4323,2356-1608-3474-27781-13493-15561-4618-3130,3396-4096-2590-39246-14376-7371-10828-2925,1057-1795-1663-9259-7213-3100-6221-1952,2195-552-1094-12888-7697-5033-5304-1293,easy
9360-187691-1028117-692289-68370-50258-296609-105961,19025-194421-539559-175329-47152-31656-51453-14383,7816-53938-17596-35507-51137-19799-10030-4636,6121-2467-32555-39475-20282-15416-4323-3664,1608-3474-27781-13493-15561-4618-3130-3471,4096-2590-39246-14376-7371-10828-2925-2153,1795-1663-9259-7213-3100-6221-1952-1863,552-1094-12888-7697-5033-5304-1293-1262,easy
187691-1028117-692289-68370-50258-296609-105961-1323668,194421-539559-175329-47152-31656-51453-14383-329880,53938-17596-35507-51137-19799-10030-4636-5288,2467-32555-39475-20282-15416-4323-3664-25618,3474-27781-13493-15561-4618-3130-3471-6464,2590-39246-14376-7371-10828-2925-2153-17925,1663-9259-7213-3100-6221-1952-1863-5352,1094-12888-7697-5033-5304-1293-1262-4979,easy
1028117-692289-68370-50258-296609-105961-1323668-248950,539559-175329-47152-31656-51453-14383-329880-153636,17596-35507-51137-19799-10030-4636-5288-31043,32555-39475-20282-15416-4323-3664-25618-3035,27781-13493-15561-4618-3130-3471-6464-5290,39246-14376-7371-10828-2925-2153-17925-3044,9259-7213-3100-6221-1952-1863-5352-2552,12888-7697-5033-5304-1293-1262-4979-1152,easy
692289-68370-50258-296609-105961-1323668-248950-202701,175329-47152-31656-51453-14383-329880-153636-79101,35507-51137-19799-10030-4636-5288-31043-19929,39475-20282-15416-4323-3664-25618-3035-19566,13493-15561-4618-3130-3471-6464-5290-19886,14376-7371-10828-2925-2153-17925-3044-8534,7213-3100-6221-1952-1863-5352-2552-2969,7697-5033-5304-1293-1262-4979-1152-1324,easy
68370-50258-296609-105961-1323668-248950-202701-40631,47152-31656-51453-14383-329880-153636-79101-42875,51137-19799-10030-4636-5288-31043-19929-6193,20282-15416-4323-3664-25618-3035-19566-5673,15561-4618-3130-3471-6464-5290-19886-4403,7371-10828-2925-2153-17925-3044-8534-2121,3100-6221-1952-1863-5352-2552-2969-5070,5033-5304-1293-1262-4979-1152-1324-3632,easy
50258-296609-105961-1323668-248950-202701-40631-21735,31656-51453-14383-329880-153636-79101-42875-9222,19799-10030-4636-5288-31043-19929-6193-3766,15416-4323-3664-25618-3035-19566-5673-1400,4618-3130-3471-6464-5290-19886-4403-1296,10828-2925-2153-17925-3044-8534-2121-1838,6221-1952-1863-5352-2552-2969-5070-424,5304-1293-1262-4979-1152-1324-3632-285,easy
296609-105961-1323668-248950-202701-40631-21735-1246621,51453-14383-329880-153636-79101-42875-9222-236995,10030-4636-5288-31043-19929-6193-3766-25988,4323-3664-25618-3035-19566-5673-1400-16650,3130-3471-6464-5290-19886-4403-1296-22238,2925-2153-17925-3044-8534-2121-1838-18482,1952-1863-5352-2552-2969-5070-424-12303,1293-1262-4979-1152-1324-3632-285-6119,easy
105961-1323668-248950-202701-40631-21735-1246621-29547,14383-329880-153636-79101-42875-9222-236995-16843,4636-5288-31043-19929-6193-3766-25988-13587,3664-25618-3035-19566-5673-1400-16650-1464,3471-6464-5290-19886-4403-1296-22238-6018,2153-17925-3044-8534-2121-1838-18482-7793,1863-5352-2552-2969-5070-424-12303-6994,1262-4979-1152-1324-3632-285-6119-5310,easy
1323668-248950-202701-40631-21735-1246621-29547-13228,329880-153636-79101-42875-9222-236995-16843-39825,5288-31043-19929-6193-3766-25988-13587-12145,25618-3035-19566-5673-1400-16650-1464-3025,6464-5290-19886-4403-1296-22238-6018-4796,17925-3044-8534-2121-1838-18482-7793-2062,5352-2552-2969-5070-424-12303-6994-1078,4979-1152-1324-3632-285-6119-5310-451,easy
248950-202701-40631-21735-1246621-29547-13228-962193,153636-79101-42875-9222-236995-16843-39825-79968,31043-19929-6193-3766-25988-13587-12145-36637,3035-19566-5673-1400-16650-1464-3025-17953,5290-19886-4403-1296-22238-6018-4796-20605,3044-8534-2121-1838-18482-7793-2062-15760,2552-2969-5070-424-12303-6994-1078-2959,1152-1324-3632-285-6119-5310-451-7363,easy
202701-40631-21735-1246621-29547-13228-962193-6883,79101-42875-9222-236995-16843-39825-79968-4802,19929-6193-3766-25988-13587-12145-36637-2794,19566-5673-1400-16650-1464-3025-17953-1774,19886-4403-1296-22238-6018-4796-20605-1123,8534-2121-1838-18482-7793-2062-15760-2304,2969-5070-424-12303-6994-1078-2959-1474,1324-3632-285-6119-5310-451-7363-1298,easy
40631-21735-1246621-29547-13228-962193-6883-131717,42875-9222-236995-16843-39825-79968-4802-42735,6193-3766-25988-13587-12145-36637-2794-6661,5673-1400-16650-1464-3025-17953-1774-1018,4403-1296-22238-6018-4796-20605-1123-4302,2121-1838-18482-7793-2062-15760-2304-909,5070-424-12303-6994-1078-2959-1474-723,3632-285-6119-5310-451-7363-1298-397,easy
21735-1246621-29547-13228-962193-6883-131717-58337,9222-236995-16843-39825-79968-4802-42735-16844,3766-25988-13587-12145-36637-2794-6661-13599,1400-16650-1464-3025-17953-1774-1018-13673,1296-22238-6018-4796-20605-1123-4302-1955,1838-18482-7793-2062-15760-2304-909-6997,424-12303-6994-1078-2959-1474-723-1394,285-6119-5310-451-7363-1298-397-1340,easy
1246621-29547-13228-962193-6883-131717-58337-722717,236995-16843-39825-79968-4802-42735-16844-116136,25988-13587-12145-36637-2794-6661-13599-5650,16650-1464-3025-17953-1774-1018-13673-8951,22238-6018-4796-20605-1123-4302-1955-10916,18482-7793-2062-15760-2304-909-6997-8591,12303-6994-1078-2959-1474-723-1394-5690,6119-5310-451-7363-1298-397-1340-7750,easy
29547-13228-962193-6883-131717-58337-722717-55768,16843-39825-79968-4802-42735-16844-116136-29850,13587-12145-36637-2794-6661-13599-5650-9831,1464-3025-17953-1774-1018-13673-8951-5434,6018-4796-20605-1123-4302-1955-10916-2452,7793-2062-15760-2304-909-6997-8591-4580,6994-1078-2959-1474-723-1394-5690-1656,5310-451-7363-1298-397-1340-7750-2233,easy
13228-962193-6883-131717-58337-722717-55768-65735,39825-79968-4802-42735-16844-116136-29850-34763,12145-36637-2794-6661-13599-5650-9831-6671,3025-17953-1774-1018-13673-8951-5434-3498,4796-20605-1123-4302-1955-10916-2452-6533,2062-15760-2304-909-6997-8591-4580-2673,1078-2959-1474-723-1394-5690-1656-1263,451-7363-1298-397-1340-7750-2233-1044,easy
962193-6883-131717-58337-722717-55768-65735-68863,79968-4802-42735-16844-116136-29850-34763-49254,36637-2794-6661-13599-5650-9831-6671-41959,17953-1774-1018-13673-8951-5434-3498-8109,20605-1123-4302-1955-10916-2452-6533-6836,15760-2304-909-6997-8591-4580-2673-13806,2959-1474-723-1394-5690-1656-1263-4938,7363-1298-397-1340-7750-2233-1044-8503,easy
6883-131717-58337-722717-55768-65735-68863-127210,4802-42735-16844-116136-29850-34763-49254-59293,2794-6661-13599-5650-9831-6671-41959-1000,1774-1018-13673-8951-5434-3498-8109-8576,1123-4302-1955-10916-2452-6533-6836-7257,2304-909-6997-8591-4580-2673-13806-4675,1474-723-1394-5690-1656-1263-4938-989,1298-397-1340-7750-2233-1044-8503-1039,easy
131717-58337-722717-55768-65735-68863-127210-128535,42735-16844-116136-29850-34763-49254-59293-61519,6661-13599-5650-9831-6671-41959-1000-10645,1018-13673-8951-5434-3498-8109-8576-4746,4302-1955-10916-2452-6533-6836-7257-1377,909-6997-8591-4580-2673-13806-4675-2353,723-1394-5690-1656-1263-4938-989-1050,397-1340-7750-2233-1044-8503-1039-1326,easy
58337-722717-55768-65735-68863-127210-128535-628302,16844-116136-29850-34763-49254-59293-61519-106676,13599-5650-9831-6671-41959-1000-10645-63606,13673-8951-5434-3498-8109-8576-4746-17551,1955-10916-2452-6533-6836-7257-1377-21159,6997-8591-4580-2673-13806-4675-2353-18099,1394-5690-1656-1263-4938-989-1050-6941,1340-7750-2233-1044-8503-1039-1326-7563,easy
