delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
16725-93290-132517-12813-74890-4615-6773-13270,31822-54759-175968-13596-60961-18886-13262-16628,22268-9097-16762-15652-13784-2194-6272-2134,17828-12190-8533-4851-1198-3419-11264-2538,4575-4264-10379-6516-3048-2200-6118-7548,36388-14253-60726-46362-7702-6187-64109-28443,10203-3983-4950-5086-1568-1637-10259-8575,6323-2671-4625-5182-1334-2564-1876-10642,hard
93290-132517-12813-74890-4615-6773-13270-7433,54759-175968-13596-60961-18886-13262-16628-10365,9097-16762-15652-13784-2194-6272-2134-5159,12190-8533-4851-1198-3419-11264-2538-16942,4264-10379-6516-3048-2200-6118-7548-4532,14253-60726-46362-7702-6187-64109-28443-18932,3983-4950-5086-1568-1637-10259-8575-7112,2671-4625-5182-1334-2564-1876-10642-5406,hard
132517-12813-74890-4615-6773-13270-7433-10325,175968-13596-60961-18886-13262-16628-10365-10368,16762-15652-13784-2194-6272-2134-5159-5595,8533-4851-1198-3419-11264-2538-16942-4533,10379-6516-3048-2200-6118-7548-4532-3277,60726-46362-7702-6187-64109-28443-18932-52561,4950-5086-1568-1637-10259-8575-7112-4846,4625-5182-1334-2564-1876-10642-5406-8250,hard
12813-74890-4615-6773-13270-7433-10325-42468,13596-60961-18886-13262-16628-10365-10368-17888,15652-13784-2194-6272-2134-5159-5595-3686,4851-1198-3419-11264-2538-16942-4533-1218,6516-3048-2200-6118-7548-4532-3277-2036,46362-7702-6187-64109-28443-18932-52561-16355,5086-1568-1637-10259-8575-7112-4846-1156,5182-1334-2564-1876-10642-5406-8250-1381,hard
74890-4615-6773-13270-7433-10325-42468-69594,60961-18886-13262-16628-10365-10368-17888-68175,13784-2194-6272-2134-5159-5595-3686-5458,1198-3419-11264-2538-16942-4533-1218-5586,3048-2200-6118-7548-4532-3277-2036-4057,7702-6187-64109-28443-18932-52561-16355-2422,1568-1637-10259-8575-7112-4846-1156-2153,1334-2564-1876-10642-5406-8250-1381-1294,hard
4615-6773-13270-7433-10325-42468-69594-22791,18886-13262-16628-10365-10368-17888-68175-14052,2194-6272-2134-5159-5595-3686-5458-9664,3419-11264-2538-16942-4533-1218-5586-5922,2200-6118-7548-4532-3277-2036-4057-7033,6187-64109-28443-18932-52561-16355-2422-6928,1637-10259-8575-7112-4846-1156-2153-10350,2564-1876-10642-5406-8250-1381-1294-7757,hard
6773-13270-7433-10325-42468-69594-22791-14596,13262-16628-10365-10368-17888-68175-14052-19945,6272-2134-5159-5595-3686-5458-9664-4153,11264-2538-16942-4533-1218-5586-5922-5107,6118-7548-4532-3277-2036-4057-7033-6077,64109-28443-18932-52561-16355-2422-6928-60789,10259-8575-7112-4846-1156-2153-10350-13149,1876-10642-5406-8250-1381-1294-7757-7195,hard
13270-7433-10325-42468-69594-22791-14596-2685,16628-10365-10368-17888-68175-14052-19945-13105,2134-5159-5595-3686-5458-9664-4153-10906,2538-16942-4533-1218-5586-5922-5107-4546,7548-4532-3277-2036-4057-7033-6077-4948,28443-18932-52561-16355-2422-6928-60789-50315,8575-7112-4846-1156-2153-10350-13149-6399,10642-5406-8250-1381-1294-7757-7195-5208,hard
7433-10325-42468-69594-22791-14596-2685-11081,10365-10368-17888-68175-14052-19945-13105-10428,5159-5595-3686-5458-9664-4153-10906-12659,16942-4533-1218-5586-5922-5107-4546-4749,4532-3277-2036-4057-7033-6077-4948-1808,18932-52561-16355-2422-6928-60789-50315-36504,7112-4846-1156-2153-10350-13149-6399-6485,5406-8250-1381-1294-7757-7195-5208-7557,hard
10325-42468-69594-22791-14596-2685-11081-6040,10368-17888-68175-14052-19945-13105-10428-13254,5595-3686-5458-9664-4153-10906-12659-13707,4533-1218-5586-5922-5107-4546-4749-3523,3277-2036-4057-7033-6077-4948-1808-2881,52561-16355-2422-6928-60789-50315-36504-23107,4846-1156-2153-10350-13149-6399-6485-8515,8250-1381-1294-7757-7195-5208-7557-5210,hard
42468-69594-22791-14596-2685-11081-6040-7513,17888-68175-14052-19945-13105-10428-13254-20168,3686-5458-9664-4153-10906-12659-13707-13565,1218-5586-5922-5107-4546-4749-3523-7091,2036-4057-7033-6077-4948-1808-2881-3187,16355-2422-6928-60789-50315-36504-23107-20744,1156-2153-10350-13149-6399-6485-8515-7299,1381-1294-7757-7195-5208-7557-5210-3271,hard
69594-22791-14596-2685-11081-6040-7513-836,68175-14052-19945-13105-10428-13254-20168-11558,5458-9664-4153-10906-12659-13707-13565-7788,5586-5922-5107-4546-4749-3523-7091-11050,4057-7033-6077-4948-1808-2881-3187-657,2422-6928-60789-50315-36504-23107-20744-28362,2153-10350-13149-6399-6485-8515-7299-5749,1294-7757-7195-5208-7557-5210-3271-4073,easy
22791-14596-2685-11081-6040-7513-836-12311,14052-19945-13105-10428-13254-20168-11558-12837,9664-4153-10906-12659-13707-13565-7788-881,5922-5107-4546-4749-3523-7091-11050-12808,7033-6077-4948-1808-2881-3187-657-11678,6928-60789-50315-36504-23107-20744-28362-36364,10350-13149-6399-6485-8515-7299-5749-4958,7757-7195-5208-7557-5210-3271-4073-3696,easy
14596-2685-11081-6040-7513-836-12311-3912,19945-13105-10428-13254-20168-11558-12837-19985,4153-10906-12659-13707-13565-7788-881-3257,5107-4546-4749-3523-7091-11050-12808-8282,6077-4948-1808-2881-3187-657-11678-10583,60789-50315-36504-23107-20744-28362-36364-38591,13149-6399-6485-8515-7299-5749-4958-9521,7195-5208-7557-5210-3271-4073-3696-3747,easy
2685-11081-6040-7513-836-12311-3912-6013,13105-10428-13254-20168-11558-12837-19985-30412,10906-12659-13707-13565-7788-881-3257-41083,4546-4749-3523-7091-11050-12808-8282-1558,4948-1808-2881-3187-657-11678-10583-5767,50315-36504-23107-20744-28362-36364-38591-16619,6399-6485-8515-7299-5749-4958-9521-7101,5208-7557-5210-3271-4073-3696-3747-6187,easy
11081-6040-7513-836-12311-3912-6013-204756,10428-13254-20168-11558-12837-19985-30412-57929,12659-13707-13565-7788-881-3257-41083-2298,4749-3523-7091-11050-12808-8282-1558-18628,1808-2881-3187-657-11678-10583-5767-9813,36504-23107-20744-28362-36364-38591-16619-20116,6485-8515-7299-5749-4958-9521-7101-6500,7557-5210-3271-4073-3696-3747-6187-5538,easy
6040-7513-836-12311-3912-6013-204756-26163,13254-20168-11558-12837-19985-30412-57929-5275,13707-13565-7788-881-3257-41083-2298-12588,3523-7091-11050-12808-8282-1558-18628-7739,2881-3187-657-11678-10583-5767-9813-5538,23107-20744-28362-36364-38591-16619-20116-25011,8515-7299-5749-4958-9521-7101-6500-5973,5210-3271-4073-3696-3747-6187-5538-2705,easy
7513-836-12311-3912-6013-204756-26163-15912,20168-11558-12837-19985-30412-57929-5275-16862,13565-7788-881-3257-41083-2298-12588-9650,7091-11050-12808-8282-1558-18628-7739-9801,3187-657-11678-10583-5767-9813-5538-9267,20744-28362-36364-38591-16619-20116-25011-31876,7299-5749-4958-9521-7101-6500-5973-10503,3271-4073-3696-3747-6187-5538-2705-4887,easy
836-12311-3912-6013-204756-26163-15912-22292,11558-12837-19985-30412-57929-5275-16862-13315,7788-881-3257-41083-2298-12588-9650-5976,11050-12808-8282-1558-18628-7739-9801-5404,657-11678-10583-5767-9813-5538-9267-2231,28362-36364-38591-16619-20116-25011-31876-26757,5749-4958-9521-7101-6500-5973-10503-6506,4073-3696-3747-6187-5538-2705-4887-7121,easy
12311-3912-6013-204756-26163-15912-22292-53779,12837-19985-30412-57929-5275-16862-13315-17119,881-3257-41083-2298-12588-9650-5976-3791,12808-8282-1558-18628-7739-9801-5404-3099,11678-10583-5767-9813-5538-9267-2231-915,36364-38591-16619-20116-25011-31876-26757-5574,4958-9521-7101-6500-5973-10503-6506-2078,3696-3747-6187-5538-2705-4887-7121-770,hard
3912-6013-204756-26163-15912-22292-53779-142186,19985-30412-57929-5275-16862-13315-17119-26707,3257-41083-2298-12588-9650-5976-3791-16169,8282-1558-18628-7739-9801-5404-3099-2070,10583-5767-9813-5538-9267-2231-915-2401,38591-16619-20116-25011-31876-26757-5574-10385,9521-7101-6500-5973-10503-6506-2078-1113,3747-6187-5538-2705-4887-7121-770-990,hard
6013-204756-26163-15912-22292-53779-142186-388295,30412-57929-5275-16862-13315-17119-26707-46164,41083-2298-12588-9650-5976-3791-16169-23538,1558-18628-7739-9801-5404-3099-2070-27029,5767-9813-5538-9267-2231-915-2401-10281,16619-20116-25011-31876-26757-5574-10385-31982,7101-6500-5973-10503-6506-2078-1113-7087,6187-5538-2705-4887-7121-770-990-5335,hard
204756-26163-15912-22292-53779-142186-388295-2072,57929-5275-16862-13315-17119-26707-46164-9049,2298-12588-9650-5976-3791-16169-23538-818,18628-7739-9801-5404-3099-2070-27029-12459,9813-5538-9267-2231-915-2401-10281-3785,20116-25011-31876-26757-5574-10385-31982-32113,6500-5973-10503-6506-2078-1113-7087-7510,5538-2705-4887-7121-770-990-5335-4430,easy
26163-15912-22292-53779-142186-388295-2072-16332,5275-16862-13315-17119-26707-46164-9049-18390,12588-9650-5976-3791-16169-23538-818-3286,7739-9801-5404-3099-2070-27029-12459-31460,5538-9267-2231-915-2401-10281-3785-13602,25011-31876-26757-5574-10385-31982-32113-27534,5973-10503-6506-2078-1113-7087-7510-6900,2705-4887-7121-770-990-5335-4430-3534,easy
15912-22292-53779-142186-388295-2072-16332-36160,16862-13315-17119-26707-46164-9049-18390-36598,9650-5976-3791-16169-23538-818-3286-27185,9801-5404-3099-2070-27029-12459-31460-51174,9267-2231-915-2401-10281-3785-13602-4271,31876-26757-5574-10385-31982-32113-27534-33258,10503-6506-2078-1113-7087-7510-6900-5673,4887-7121-770-990-5335-4430-3534-4291,easy
22292-53779-142186-388295-2072-16332-36160-374715,13315-17119-26707-46164-9049-18390-36598-47932,5976-3791-16169-23538-818-3286-27185-19492,5404-3099-2070-27029-12459-31460-51174-24995,2231-915-2401-10281-3785-13602-4271-8047,26757-5574-10385-31982-32113-27534-33258-18231,6506-2078-1113-7087-7510-6900-5673-4160,7121-770-990-5335-4430-3534-4291-8732,hard
53779-142186-388295-2072-16332-36160-374715-19198,17119-26707-46164-9049-18390-36598-47932-20751,3791-16169-23538-818-3286-27185-19492-3419,3099-2070-27029-12459-31460-51174-24995-3888,915-2401-10281-3785-13602-4271-8047-14697,5574-10385-31982-32113-27534-33258-18231-14960,2078-1113-7087-7510-6900-5673-4160-7281,770-990-5335-4430-3534-4291-8732-3664,hard
142186-388295-2072-16332-36160-374715-19198-22581,26707-46164-9049-18390-36598-47932-20751-19474,16169-23538-818-3286-27185-19492-3419-8679,2070-27029-12459-31460-51174-24995-3888-7723,2401-10281-3785-13602-4271-8047-14697-2883,10385-31982-32113-27534-33258-18231-14960-44490,1113-7087-7510-6900-5673-4160-7281-7830,990-5335-4430-3534-4291-8732-3664-6259,hard
388295-2072-16332-36160-374715-19198-22581-19648,46164-9049-18390-36598-47932-20751-19474-15691,23538-818-3286-27185-19492-3419-8679-28006,27029-12459-31460-51174-24995-3888-7723-8911,10281-3785-13602-4271-8047-14697-2883-7060,31982-32113-27534-33258-18231-14960-44490-21371,7087-7510-6900-5673-4160-7281-7830-8768,5335-4430-3534-4291-8732-3664-6259-3628,easy
2072-16332-36160-374715-19198-22581-19648-11462,9049-18390-36598-47932-20751-19474-15691-25705,818-3286-27185-19492-3419-8679-28006-2287,12459-31460-51174-24995-3888-7723-8911-7200,3785-13602-4271-8047-14697-2883-7060-18415,32113-27534-33258-18231-14960-44490-21371-43187,7510-6900-5673-4160-7281-7830-8768-14304,4430-3534-4291-8732-3664-6259-3628-3581,easy
16332-36160-374715-19198-22581-19648-11462-12918,18390-36598-47932-20751-19474-15691-25705-11868,3286-27185-19492-3419-8679-28006-2287-10214,31460-51174-24995-3888-7723-8911-7200-5273,13602-4271-8047-14697-2883-7060-18415-13359,27534-33258-18231-14960-44490-21371-43187-13987,6900-5673-4160-7281-7830-8768-14304-8599,3534-4291-8732-3664-6259-3628-3581-4468,easy
36160-374715-19198-22581-19648-11462-12918-51090,36598-47932-20751-19474-15691-25705-11868-15223,27185-19492-3419-8679-28006-2287-10214-7808,51174-24995-3888-7723-8911-7200-5273-7429,4271-8047-14697-2883-7060-18415-13359-973,33258-18231-14960-44490-21371-43187-13987-4785,5673-4160-7281-7830-8768-14304-8599-1044,4291-8732-3664-6259-3628-3581-4468-831,easy
374715-19198-22581-19648-11462-12918-51090-187992,47932-20751-19474-15691-25705-11868-15223-63567,19492-3419-8679-28006-2287-10214-7808-101023,24995-3888-7723-8911-7200-5273-7429-22318,8047-14697-2883-7060-18415-13359-973-3913,18231-14960-44490-21371-43187-13987-4785-11275,4160-7281-7830-8768-14304-8599-1044-7602,8732-3664-6259-3628-3581-4468-831-4759,easy
19198-22581-19648-11462-12918-51090-187992-8403,20751-19474-15691-25705-11868-15223-63567-12218,3419-8679-28006-2287-10214-7808-101023-5279,3888-7723-8911-7200-5273-7429-22318-1716,14697-2883-7060-18415-13359-973-3913-1578,14960-44490-21371-43187-13987-4785-11275-6530,7281-7830-8768-14304-8599-1044-7602-2507,3664-6259-3628-3581-4468-831-4759-1057,easy
22581-19648-11462-12918-51090-187992-8403-92099,19474-15691-25705-11868-15223-63567-12218-23439,8679-28006-2287-10214-7808-101023-5279-10706,7723-8911-7200-5273-7429-22318-1716-1676,2883-7060-18415-13359-973-3913-1578-3306,44490-21371-43187-13987-4785-11275-6530-15415,7830-8768-14304-8599-1044-7602-2507-2059,6259-3628-3581-4468-831-4759-1057-1317,hard
19648-11462-12918-51090-187992-8403-92099-15074,15691-25705-11868-15223-63567-12218-23439-30726,28006-2287-10214-7808-101023-5279-10706-23754,8911-7200-5273-7429-22318-1716-1676-13780,7060-18415-13359-973-3913-1578-3306-5804,21371-43187-13987-4785-11275-6530-15415-16697,8768-14304-8599-1044-7602-2507-2059-8023,3628-3581-4468-831-4759-1057-1317-6811,hard
11462-12918-51090-187992-8403-92099-15074-397355,25705-11868-15223-63567-12218-23439-30726-111069,2287-10214-7808-101023-5279-10706-23754-16508,7200-5273-7429-22318-1716-1676-13780-30280,18415-13359-973-3913-1578-3306-5804-9051,43187-13987-4785-11275-6530-15415-16697-28876,14304-8599-1044-7602-2507-2059-8023-8992,3581-4468-831-4759-1057-1317-6811-7430,easy
12918-51090-187992-8403-92099-15074-397355-20819,11868-15223-63567-12218-23439-30726-111069-33455,10214-7808-101023-5279-10706-23754-16508-15038,5273-7429-22318-1716-1676-13780-30280-5592,13359-973-3913-1578-3306-5804-9051-2414,13987-4785-11275-6530-15415-16697-28876-16356,8599-1044-7602-2507-2059-8023-8992-2099,4468-831-4759-1057-1317-6811-7430-1454,easy
51090-187992-8403-92099-15074-397355-20819-10266,15223-63567-12218-23439-30726-111069-33455-6848,7808-101023-5279-10706-23754-16508-15038-3867,7429-22318-1716-1676-13780-30280-5592-6448,973-3913-1578-3306-5804-9051-2414-9915,4785-11275-6530-15415-16697-28876-16356-4964,1044-7602-2507-2059-8023-8992-2099-2766,831-4759-1057-1317-6811-7430-1454-955,easy
187992-8403-92099-15074-397355-20819-10266-30010,63567-12218-23439-30726-111069-33455-6848-32988,101023-5279-10706-23754-16508-15038-3867-16606,22318-1716-1676-13780-30280-5592-6448-22201,3913-1578-3306-5804-9051-2414-9915-17856,11275-6530-15415-16697-28876-16356-4964-26460,7602-2507-2059-8023-8992-2099-2766-15995,4759-1057-1317-6811-7430-1454-955-17571,easy
8403-92099-15074-397355-20819-10266-30010-205600,12218-23439-30726-111069-33455-6848-32988-39901,5279-10706-23754-16508-15038-3867-16606-2149,1716-1676-13780-30280-5592-6448-22201-2523,1578-3306-5804-9051-2414-9915-17856-6942,6530-15415-16697-28876-16356-4964-26460-5774,2507-2059-8023-8992-2099-2766-15995-1043,1057-1317-6811-7430-1454-955-17571-1010,easy
92099-15074-397355-20819-10266-30010-205600-82053,23439-30726-111069-33455-6848-32988-39901-47006,10706-23754-16508-15038-3867-16606-2149-29450,1676-13780-30280-5592-6448-22201-2523-55073,3306-5804-9051-2414-9915-17856-6942-10574,15415-16697-28876-16356-4964-26460-5774-15354,2059-8023-8992-2099-2766-15995-1043-5333,1317-6811-7430-1454-955-17571-1010-5727,easy
15074-397355-20819-10266-30010-205600-82053-42301,30726-111069-33455-6848-32988-39901-47006-15767,23754-16508-15038-3867-16606-2149-29450-17887,13780-30280-5592-6448-22201-2523-55073-19902,5804-9051-2414-9915-17856-6942-10574-25570,16697-28876-16356-4964-26460-5774-15354-9931,8023-8992-2099-2766-15995-1043-5333-7045,6811-7430-1454-955-17571-1010-5727-8097,easy
397355-20819-10266-30010-205600-82053-42301-196382,111069-33455-6848-32988-39901-47006-15767-74918,16508-15038-3867-16606-2149-29450-17887-13612,30280-5592-6448-22201-2523-55073-19902-48701,9051-2414-9915-17856-6942-10574-25570-20128,28876-16356-4964-26460-5774-15354-9931-33500,8992-2099-2766-15995-1043-5333-7045-9011,7430-1454-955-17571-1010-5727-8097-3108,easy
20819-10266-30010-205600-82053-42301-196382-62547,33455-6848-32988-39901-47006-15767-74918-19501,15038-3867-16606-2149-29450-17887-13612-35513,5592-6448-22201-2523-55073-19902-48701-4645,2414-9915-17856-6942-10574-25570-20128-12280,16356-4964-26460-5774-15354-9931-33500-25561,2099-2766-15995-1043-5333-7045-9011-3046,1454-955-17571-1010-5727-8097-3108-6751,easy
10266-30010-205600-82053-42301-196382-62547-293244,6848-32988-39901-47006-15767-74918-19501-205064,3867-16606-2149-29450-17887-13612-35513-101212,6448-22201-2523-55073-19902-48701-4645-8783,9915-17856-6942-10574-25570-20128-12280-15903,4964-26460-5774-15354-9931-33500-25561-42326,2766-15995-1043-5333-7045-9011-3046-9287,955-17571-1010-5727-8097-3108-6751-6027,hard
30010-205600-82053-42301-196382-62547-293244-72539,32988-39901-47006-15767-74918-19501-205064-30486,16606-2149-29450-17887-13612-35513-101212-19657,22201-2523-55073-19902-48701-4645-8783-17964,17856-6942-10574-25570-20128-12280-15903-8807,26460-5774-15354-9931-33500-25561-42326-17952,15995-1043-5333-7045-9011-3046-9287-4435,17571-1010-5727-8097-3108-6751-6027-5858,hard
205600-82053-42301-196382-62547-293244-72539-12513,39901-47006-15767-74918-19501-205064-30486-40879,2149-29450-17887-13612-35513-101212-19657-23367,2523-55073-19902-48701-4645-8783-17964-17905,6942-10574-25570-20128-12280-15903-8807-9882,5774-15354-9931-33500-25561-42326-17952-23770,1043-5333-7045-9011-3046-9287-4435-3926,1010-5727-8097-3108-6751-6027-5858-4933,hard
82053-42301-196382-62547-293244-72539-12513-22078,47006-15767-74918-19501-205064-30486-40879-26911,29450-17887-13612-35513-101212-19657-23367-6199,55073-19902-48701-4645-8783-17964-17905-1095,10574-25570-20128-12280-15903-8807-9882-2244,15354-9931-33500-25561-42326-17952-23770-6867,5333-7045-9011-3046-9287-4435-3926-1111,5727-8097-3108-6751-6027-5858-4933-1987,hard
42301-196382-62547-293244-72539-12513-22078-22878,15767-74918-19501-205064-30486-40879-26911-38430,17887-13612-35513-101212-19657-23367-6199-2244,19902-48701-4645-8783-17964-17905-1095-27267,25570-20128-12280-15903-8807-9882-2244-22440,9931-33500-25561-42326-17952-23770-6867-41183,7045-9011-3046-9287-4435-3926-1111-3099,8097-3108-6751-6027-5858-4933-1987-2900,hard
196382-62547-293244-72539-12513-22078-22878-31263,74918-19501-205064-30486-40879-26911-38430-25808,13612-35513-101212-19657-23367-6199-2244-46112,48701-4645-8783-17964-17905-1095-27267-11211,20128-12280-15903-8807-9882-2244-22440-7836,33500-25561-42326-17952-23770-6867-41183-30112,9011-3046-9287-4435-3926-1111-3099-9476,3108-6751-6027-5858-4933-1987-2900-3950,hard
62547-293244-72539-12513-22078-22878-31263-69605,19501-205064-30486-40879-26911-38430-25808-41112,35513-101212-19657-23367-6199-2244-46112-6548,4645-8783-17964-17905-1095-27267-11211-17675,12280-15903-8807-9882-2244-22440-7836-7945,25561-42326-17952-23770-6867-41183-30112-18124,3046-9287-4435-3926-1111-3099-9476-8205,6751-6027-5858-4933-1987-2900-3950-4376,hard
293244-72539-12513-22078-22878-31263-69605-196081,205064-30486-40879-26911-38430-25808-41112-165632,101212-19657-23367-6199-2244-46112-6548-21827,8783-17964-17905-1095-27267-11211-17675-25054,15903-8807-9882-2244-22440-7836-7945-13809,42326-17952-23770-6867-41183-30112-18124-30424,9287-4435-3926-1111-3099-9476-8205-11156,6027-5858-4933-1987-2900-3950-4376-6695,hard
72539-12513-22078-22878-31263-69605-196081-6115,30486-40879-26911-38430-25808-41112-165632-6956,19657-23367-6199-2244-46112-6548-21827-2409,17964-17905-1095-27267-11211-17675-25054-4842,8807-9882-2244-22440-7836-7945-13809-949,17952-23770-6867-41183-30112-18124-30424-4235,4435-3926-1111-3099-9476-8205-11156-618,5858-4933-1987-2900-3950-4376-6695-1176,hard
