delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1803-4066-13062-10392-28029-20133-5912-7017,4701-22921-17182-10845-15150-15279-22498-13732,13316-13719-36586-17907-41988-68751-49054-27169,11801-220626-23525-107583-124684-51192-124801-13888,3819-12965-6408-13745-11368-11896-8702-7079,3512-10564-17907-13929-12311-10368-6625-8646,415-1412-3008-5999-3291-1755-1204-3488,620-1230-1774-1898-3108-2338-1501-2930,easy
4066-13062-10392-28029-20133-5912-7017-60734,22921-17182-10845-15150-15279-22498-13732-44430,13719-36586-17907-41988-68751-49054-27169-32549,220626-23525-107583-124684-51192-124801-13888-49776,12965-6408-13745-11368-11896-8702-7079-6197,10564-17907-13929-12311-10368-6625-8646-13993,1412-3008-5999-3291-1755-1204-3488-5582,1230-1774-1898-3108-2338-1501-2930-1925,easy
13062-10392-28029-20133-5912-7017-60734-43850,17182-10845-15150-15279-22498-13732-44430-41472,36586-17907-41988-68751-49054-27169-32549-3523,23525-107583-124684-51192-124801-13888-49776-7851,6408-13745-11368-11896-8702-7079-6197-11033,17907-13929-12311-10368-6625-8646-13993-12177,3008-5999-3291-1755-1204-3488-5582-3906,1774-1898-3108-2338-1501-2930-1925-2234,hard
10392-28029-20133-5912-7017-60734-43850-46586,10845-15150-15279-22498-13732-44430-41472-12657,17907-41988-68751-49054-27169-32549-3523-9536,107583-124684-51192-124801-13888-49776-7851-43432,13745-11368-11896-8702-7079-6197-11033-9239,13929-12311-10368-6625-8646-13993-12177-7892,5999-3291-1755-1204-3488-5582-3906-2872,1898-3108-2338-1501-2930-1925-2234-1783,hard
28029-20133-5912-7017-60734-43850-46586-18483,15150-15279-22498-13732-44430-41472-12657-18699,41988-68751-49054-27169-32549-3523-9536-45041,124684-51192-124801-13888-49776-7851-43432-72403,11368-11896-8702-7079-6197-11033-9239-31947,12311-10368-6625-8646-13993-12177-7892-13140,3291-1755-1204-3488-5582-3906-2872-4179,3108-2338-1501-2930-1925-2234-1783-3936,hard
20133-5912-7017-60734-43850-46586-18483-37736,15279-22498-13732-44430-41472-12657-18699-31706,68751-49054-27169-32549-3523-9536-45041-37239,51192-124801-13888-49776-7851-43432-72403-48507,11896-8702-7079-6197-11033-9239-31947-17776,10368-6625-8646-13993-12177-7892-13140-16443,1755-1204-3488-5582-3906-2872-4179-4525,2338-1501-2930-1925-2234-1783-3936-8314,hard
5912-7017-60734-43850-46586-18483-37736-21377,22498-13732-44430-41472-12657-18699-31706-72941,49054-27169-32549-3523-9536-45041-37239-41506,124801-13888-49776-7851-43432-72403-48507-26555,8702-7079-6197-11033-9239-31947-17776-17053,6625-8646-13993-12177-7892-13140-16443-13279,1204-3488-5582-3906-2872-4179-4525-6549,1501-2930-1925-2234-1783-3936-8314-4496,hard
7017-60734-43850-46586-18483-37736-21377-675406,13732-44430-41472-12657-18699-31706-72941-57958,27169-32549-3523-9536-45041-37239-41506-28597,13888-49776-7851-43432-72403-48507-26555-178869,7079-6197-11033-9239-31947-17776-17053-8078,8646-13993-12177-7892-13140-16443-13279-26968,3488-5582-3906-2872-4179-4525-6549-14650,2930-1925-2234-1783-3936-8314-4496-2881,hard
60734-43850-46586-18483-37736-21377-675406-73974,44430-41472-12657-18699-31706-72941-57958-30073,32549-3523-9536-45041-37239-41506-28597-17733,49776-7851-43432-72403-48507-26555-178869-9706,6197-11033-9239-31947-17776-17053-8078-10390,13993-12177-7892-13140-16443-13279-26968-7166,5582-3906-2872-4179-4525-6549-14650-5945,1925-2234-1783-3936-8314-4496-2881-2520,hard
43850-46586-18483-37736-21377-675406-73974-413711,41472-12657-18699-31706-72941-57958-30073-91839,3523-9536-45041-37239-41506-28597-17733-3895,7851-43432-72403-48507-26555-178869-9706-23583,11033-9239-31947-17776-17053-8078-10390-10376,12177-7892-13140-16443-13279-26968-7166-16432,3906-2872-4179-4525-6549-14650-5945-6802,2234-1783-3936-8314-4496-2881-2520-7327,hard
46586-18483-37736-21377-675406-73974-413711-23182,12657-18699-31706-72941-57958-30073-91839-13837,9536-45041-37239-41506-28597-17733-3895-77786,43432-72403-48507-26555-178869-9706-23583-77976,9239-31947-17776-17053-8078-10390-10376-14757,7892-13140-16443-13279-26968-7166-16432-19197,2872-4179-4525-6549-14650-5945-6802-8897,1783-3936-8314-4496-2881-2520-7327-5441,easy
18483-37736-21377-675406-73974-413711-23182-20440,18699-31706-72941-57958-30073-91839-13837-17661,45041-37239-41506-28597-17733-3895-77786-46350,72403-48507-26555-178869-9706-23583-77976-159003,31947-17776-17053-8078-10390-10376-14757-7731,13140-16443-13279-26968-7166-16432-19197-24259,4179-4525-6549-14650-5945-6802-8897-4039,3936-8314-4496-2881-2520-7327-5441-915,easy
37736-21377-675406-73974-413711-23182-20440-14455,31706-72941-57958-30073-91839-13837-17661-23245,37239-41506-28597-17733-3895-77786-46350-9385,48507-26555-178869-9706-23583-77976-159003-13193,17776-17053-8078-10390-10376-14757-7731-6854,16443-13279-26968-7166-16432-19197-24259-21207,4525-6549-14650-5945-6802-8897-4039-4033,8314-4496-2881-2520-7327-5441-915-3472,easy
21377-675406-73974-413711-23182-20440-14455-5960,72941-57958-30073-91839-13837-17661-23245-5943,41506-28597-17733-3895-77786-46350-9385-23777,26555-178869-9706-23583-77976-159003-13193-26697,17053-8078-10390-10376-14757-7731-6854-8675,13279-26968-7166-16432-19197-24259-21207-11770,6549-14650-5945-6802-8897-4039-4033-5038,4496-2881-2520-7327-5441-915-3472-1621,hard
675406-73974-413711-23182-20440-14455-5960-7949,57958-30073-91839-13837-17661-23245-5943-11194,28597-17733-3895-77786-46350-9385-23777-13213,178869-9706-23583-77976-159003-13193-26697-52205,8078-10390-10376-14757-7731-6854-8675-1947,26968-7166-16432-19197-24259-21207-11770-2569,14650-5945-6802-8897-4039-4033-5038-1052,2881-2520-7327-5441-915-3472-1621-379,hard
73974-413711-23182-20440-14455-5960-7949-12028,30073-91839-13837-17661-23245-5943-11194-10869,17733-3895-77786-46350-9385-23777-13213-3036,9706-23583-77976-159003-13193-26697-52205-48193,10390-10376-14757-7731-6854-8675-1947-14303,7166-16432-19197-24259-21207-11770-2569-8322,5945-6802-8897-4039-4033-5038-1052-1887,2520-7327-5441-915-3472-1621-379-1655,easy
413711-23182-20440-14455-5960-7949-12028-11217,91839-13837-17661-23245-5943-11194-10869-7801,3895-77786-46350-9385-23777-13213-3036-4508,23583-77976-159003-13193-26697-52205-48193-56291,10376-14757-7731-6854-8675-1947-14303-8924,16432-19197-24259-21207-11770-2569-8322-9497,6802-8897-4039-4033-5038-1052-1887-2435,7327-5441-915-3472-1621-379-1655-1512,hard
23182-20440-14455-5960-7949-12028-11217-26760,13837-17661-23245-5943-11194-10869-7801-8597,77786-46350-9385-23777-13213-3036-4508-28287,77976-159003-13193-26697-52205-48193-56291-49167,14757-7731-6854-8675-1947-14303-8924-12835,19197-24259-21207-11770-2569-8322-9497-8558,8897-4039-4033-5038-1052-1887-2435-5210,5441-915-3472-1621-379-1655-1512-2377,hard
20440-14455-5960-7949-12028-11217-26760-27928,17661-23245-5943-11194-10869-7801-8597-21827,46350-9385-23777-13213-3036-4508-28287-51926,159003-13193-26697-52205-48193-56291-49167-50145,7731-6854-8675-1947-14303-8924-12835-4234,24259-21207-11770-2569-8322-9497-8558-12257,4039-4033-5038-1052-1887-2435-5210-1989,915-3472-1621-379-1655-1512-2377-1423,easy
14455-5960-7949-12028-11217-26760-27928-11407,23245-5943-11194-10869-7801-8597-21827-17732,9385-23777-13213-3036-4508-28287-51926-15181,13193-26697-52205-48193-56291-49167-50145-52268,6854-8675-1947-14303-8924-12835-4234-6945,21207-11770-2569-8322-9497-8558-12257-8317,4033-5038-1052-1887-2435-5210-1989-1557,3472-1621-379-1655-1512-2377-1423-1796,easy
5960-7949-12028-11217-26760-27928-11407-65999,5943-11194-10869-7801-8597-21827-17732-12618,23777-13213-3036-4508-28287-51926-15181-42676,26697-52205-48193-56291-49167-50145-52268-27811,8675-1947-14303-8924-12835-4234-6945-13684,11770-2569-8322-9497-8558-12257-8317-15670,5038-1052-1887-2435-5210-1989-1557-7165,1621-379-1655-1512-2377-1423-1796-2023,hard
7949-12028-11217-26760-27928-11407-65999-16174,11194-10869-7801-8597-21827-17732-12618-25270,13213-3036-4508-28287-51926-15181-42676-45787,52205-48193-56291-49167-50145-52268-27811-66284,1947-14303-8924-12835-4234-6945-13684-6005,2569-8322-9497-8558-12257-8317-15670-6328,1052-1887-2435-5210-1989-1557-7165-2017,379-1655-1512-2377-1423-1796-2023-1670,hard
12028-11217-26760-27928-11407-65999-16174-18059,10869-7801-8597-21827-17732-12618-25270-8984,3036-4508-28287-51926-15181-42676-45787-17245,48193-56291-49167-50145-52268-27811-66284-42488,14303-8924-12835-4234-6945-13684-6005-5513,8322-9497-8558-12257-8317-15670-6328-12058,1887-2435-5210-1989-1557-7165-2017-1616,1655-1512-2377-1423-1796-2023-1670-1152,hard
11217-26760-27928-11407-65999-16174-18059-11493,7801-8597-21827-17732-12618-25270-8984-11110,4508-28287-51926-15181-42676-45787-17245-55297,56291-49167-50145-52268-27811-66284-42488-46483,8924-12835-4234-6945-13684-6005-5513-5419,9497-8558-12257-8317-15670-6328-12058-8132,2435-5210-1989-1557-7165-2017-1616-3231,1512-2377-1423-1796-2023-1670-1152-1687,easy
26760-27928-11407-65999-16174-18059-11493-9059,8597-21827-17732-12618-25270-8984-11110-14667,28287-51926-15181-42676-45787-17245-55297-9496,49167-50145-52268-27811-66284-42488-46483-12006,12835-4234-6945-13684-6005-5513-5419-938,8558-12257-8317-15670-6328-12058-8132-1700,5210-1989-1557-7165-2017-1616-3231-682,2377-1423-1796-2023-1670-1152-1687-642,easy
27928-11407-65999-16174-18059-11493-9059-26001,21827-17732-12618-25270-8984-11110-14667-16681,51926-15181-42676-45787-17245-55297-9496-13235,50145-52268-27811-66284-42488-46483-12006-47885,4234-6945-13684-6005-5513-5419-938-3683,12257-8317-15670-6328-12058-8132-1700-6573,1989-1557-7165-2017-1616-3231-682-2878,1423-1796-2023-1670-1152-1687-642-1308,easy
11407-65999-16174-18059-11493-9059-26001-24484,17732-12618-25270-8984-11110-14667-16681-10692,15181-42676-45787-17245-55297-9496-13235-50711,52268-27811-66284-42488-46483-12006-47885-225848,6945-13684-6005-5513-5419-938-3683-2609,8317-15670-6328-12058-8132-1700-6573-16493,1557-7165-2017-1616-3231-682-2878-2044,1796-2023-1670-1152-1687-642-1308-2813,hard
65999-16174-18059-11493-9059-26001-24484-43510,12618-25270-8984-11110-14667-16681-10692-34634,42676-45787-17245-55297-9496-13235-50711-35835,27811-66284-42488-46483-12006-47885-225848-123033,13684-6005-5513-5419-938-3683-2609-9051,15670-6328-12058-8132-1700-6573-16493-11978,7165-2017-1616-3231-682-2878-2044-3542,2023-1670-1152-1687-642-1308-2813-932,easy
16174-18059-11493-9059-26001-24484-43510-31394,25270-8984-11110-14667-16681-10692-34634-13593,45787-17245-55297-9496-13235-50711-35835-72871,66284-42488-46483-12006-47885-225848-123033-110786,6005-5513-5419-938-3683-2609-9051-5759,6328-12058-8132-1700-6573-16493-11978-14592,2017-1616-3231-682-2878-2044-3542-4778,1670-1152-1687-642-1308-2813-932-1467,easy
18059-11493-9059-26001-24484-43510-31394-56178,8984-11110-14667-16681-10692-34634-13593-24027,17245-55297-9496-13235-50711-35835-72871-9779,42488-46483-12006-47885-225848-123033-110786-123489,5513-5419-938-3683-2609-9051-5759-20310,12058-8132-1700-6573-16493-11978-14592-5875,1616-3231-682-2878-2044-3542-4778-2564,1152-1687-642-1308-2813-932-1467-1883,hard
11493-9059-26001-24484-43510-31394-56178-32345,11110-14667-16681-10692-34634-13593-24027-5961,55297-9496-13235-50711-35835-72871-9779-30898,46483-12006-47885-225848-123033-110786-123489-76214,5419-938-3683-2609-9051-5759-20310-5589,8132-1700-6573-16493-11978-14592-5875-16464,3231-682-2878-2044-3542-4778-2564-2044,1687-642-1308-2813-932-1467-1883-2379,hard
9059-26001-24484-43510-31394-56178-32345-8533,14667-16681-10692-34634-13593-24027-5961-26864,9496-13235-50711-35835-72871-9779-30898-20140,12006-47885-225848-123033-110786-123489-76214-85550,938-3683-2609-9051-5759-20310-5589-15862,1700-6573-16493-11978-14592-5875-16464-14595,682-2878-2044-3542-4778-2564-2044-691,642-1308-2813-932-1467-1883-2379-878,easy
26001-24484-43510-31394-56178-32345-8533-33244,16681-10692-34634-13593-24027-5961-26864-51442,13235-50711-35835-72871-9779-30898-20140-51105,47885-225848-123033-110786-123489-76214-85550-176292,3683-2609-9051-5759-20310-5589-15862-3507,6573-16493-11978-14592-5875-16464-14595-10076,2878-2044-3542-4778-2564-2044-691-4462,1308-2813-932-1467-1883-2379-878-2584,easy
24484-43510-31394-56178-32345-8533-33244-20640,10692-34634-13593-24027-5961-26864-51442-23546,50711-35835-72871-9779-30898-20140-51105-1515,225848-123033-110786-123489-76214-85550-176292-61510,2609-9051-5759-20310-5589-15862-3507-8266,16493-11978-14592-5875-16464-14595-10076-5448,2044-3542-4778-2564-2044-691-4462-1540,2813-932-1467-1883-2379-878-2584-1478,easy
43510-31394-56178-32345-8533-33244-20640-26888,34634-13593-24027-5961-26864-51442-23546-24998,35835-72871-9779-30898-20140-51105-1515-43643,123033-110786-123489-76214-85550-176292-61510-88468,9051-5759-20310-5589-15862-3507-8266-6684,11978-14592-5875-16464-14595-10076-5448-12924,3542-4778-2564-2044-691-4462-1540-2634,932-1467-1883-2379-878-2584-1478-3673,easy
31394-56178-32345-8533-33244-20640-26888-4398,13593-24027-5961-26864-51442-23546-24998-1359,72871-9779-30898-20140-51105-1515-43643-4194,110786-123489-76214-85550-176292-61510-88468-51410,5759-20310-5589-15862-3507-8266-6684-3192,14592-5875-16464-14595-10076-5448-12924-1689,4778-2564-2044-691-4462-1540-2634-422,1467-1883-2379-878-2584-1478-3673-1142,easy
56178-32345-8533-33244-20640-26888-4398-9448,24027-5961-26864-51442-23546-24998-1359-15139,9779-30898-20140-51105-1515-43643-4194-36507,123489-76214-85550-176292-61510-88468-51410-44656,20310-5589-15862-3507-8266-6684-3192-28894,5875-16464-14595-10076-5448-12924-1689-14055,2564-2044-691-4462-1540-2634-422-4412,1883-2379-878-2584-1478-3673-1142-3266,easy
32345-8533-33244-20640-26888-4398-9448-37935,5961-26864-51442-23546-24998-1359-15139-13900,30898-20140-51105-1515-43643-4194-36507-12804,76214-85550-176292-61510-88468-51410-44656-169502,5589-15862-3507-8266-6684-3192-28894-16586,16464-14595-10076-5448-12924-1689-14055-17708,2044-691-4462-1540-2634-422-4412-3212,2379-878-2584-1478-3673-1142-3266-2579,hard
8533-33244-20640-26888-4398-9448-37935-11919,26864-51442-23546-24998-1359-15139-13900-9704,20140-51105-1515-43643-4194-36507-12804-23537,85550-176292-61510-88468-51410-44656-169502-86171,15862-3507-8266-6684-3192-28894-16586-9243,14595-10076-5448-12924-1689-14055-17708-10616,691-4462-1540-2634-422-4412-3212-2249,878-2584-1478-3673-1142-3266-2579-3311,hard
33244-20640-26888-4398-9448-37935-11919-19865,51442-23546-24998-1359-15139-13900-9704-9229,51105-1515-43643-4194-36507-12804-23537-52830,176292-61510-88468-51410-44656-169502-86171-60100,3507-8266-6684-3192-28894-16586-9243-5615,10076-5448-12924-1689-14055-17708-10616-10173,4462-1540-2634-422-4412-3212-2249-3502,2584-1478-3673-1142-3266-2579-3311-1495,easy
20640-26888-4398-9448-37935-11919-19865-25733,23546-24998-1359-15139-13900-9704-9229-15911,1515-43643-4194-36507-12804-23537-52830-13088,61510-88468-51410-44656-169502-86171-60100-34940,8266-6684-3192-28894-16586-9243-5615-10981,5448-12924-1689-14055-17708-10616-10173-6887,1540-2634-422-4412-3212-2249-3502-4311,1478-3673-1142-3266-2579-3311-1495-992,easy
26888-4398-9448-37935-11919-19865-25733-18006,24998-1359-15139-13900-9704-9229-15911-22007,43643-4194-36507-12804-23537-52830-13088-38809,88468-51410-44656-169502-86171-60100-34940-50082,6684-3192-28894-16586-9243-5615-10981-8615,12924-1689-14055-17708-10616-10173-6887-11888,2634-422-4412-3212-2249-3502-4311-3139,3673-1142-3266-2579-3311-1495-992-4749,hard
4398-9448-37935-11919-19865-25733-18006-15988,1359-15139-13900-9704-9229-15911-22007-13367,4194-36507-12804-23537-52830-13088-38809-13147,51410-44656-169502-86171-60100-34940-50082-45307,3192-28894-16586-9243-5615-10981-8615-3981,1689-14055-17708-10616-10173-6887-11888-8411,422-4412-3212-2249-3502-4311-3139-1209,1142-3266-2579-3311-1495-992-4749-1968,easy
9448-37935-11919-19865-25733-18006-15988-74437,15139-13900-9704-9229-15911-22007-13367-7771,36507-12804-23537-52830-13088-38809-13147-35972,44656-169502-86171-60100-34940-50082-45307-59877,28894-16586-9243-5615-10981-8615-3981-8728,14055-17708-10616-10173-6887-11888-8411-9046,4412-3212-2249-3502-4311-3139-1209-2876,3266-2579-3311-1495-992-4749-1968-2579,easy
37935-11919-19865-25733-18006-15988-74437-39634,13900-9704-9229-15911-22007-13367-7771-6741,12804-23537-52830-13088-38809-13147-35972-47444,169502-86171-60100-34940-50082-45307-59877-83532,16586-9243-5615-10981-8615-3981-8728-5174,17708-10616-10173-6887-11888-8411-9046-11211,3212-2249-3502-4311-3139-1209-2876-2073,2579-3311-1495-992-4749-1968-2579-5868,hard
11919-19865-25733-18006-15988-74437-39634-37980,9704-9229-15911-22007-13367-7771-6741-10554,23537-52830-13088-38809-13147-35972-47444-50235,86171-60100-34940-50082-45307-59877-83532-46571,9243-5615-10981-8615-3981-8728-5174-1677,10616-10173-6887-11888-8411-9046-11211-6134,2249-3502-4311-3139-1209-2876-2073-3397,3311-1495-992-4749-1968-2579-5868-2288,easy
19865-25733-18006-15988-74437-39634-37980-13209,9229-15911-22007-13367-7771-6741-10554-15702,52830-13088-38809-13147-35972-47444-50235-22708,60100-34940-50082-45307-59877-83532-46571-32948,5615-10981-8615-3981-8728-5174-1677-8264,10173-6887-11888-8411-9046-11211-6134-6617,3502-4311-3139-1209-2876-2073-3397-6305,1495-992-4749-1968-2579-5868-2288-2299,hard
25733-18006-15988-74437-39634-37980-13209-30246,15911-22007-13367-7771-6741-10554-15702-8490,13088-38809-13147-35972-47444-50235-22708-25626,34940-50082-45307-59877-83532-46571-32948-41998,10981-8615-3981-8728-5174-1677-8264-7164,6887-11888-8411-9046-11211-6134-6617-7635,4311-3139-1209-2876-2073-3397-6305-1543,992-4749-1968-2579-5868-2288-2299-1527,hard
18006-15988-74437-39634-37980-13209-30246-9059,22007-13367-7771-6741-10554-15702-8490-11779,38809-13147-35972-47444-50235-22708-25626-76825,50082-45307-59877-83532-46571-32948-41998-133237,8615-3981-8728-5174-1677-8264-7164-23124,11888-8411-9046-11211-6134-6617-7635-13881,3139-1209-2876-2073-3397-6305-1543-2800,4749-1968-2579-5868-2288-2299-1527-2567,hard
15988-74437-39634-37980-13209-30246-9059-1647,13367-7771-6741-10554-15702-8490-11779-32726,13147-35972-47444-50235-22708-25626-76825-74539,45307-59877-83532-46571-32948-41998-133237-99380,3981-8728-5174-1677-8264-7164-23124-14032,8411-9046-11211-6134-6617-7635-13881-12224,1209-2876-2073-3397-6305-1543-2800-2013,1968-2579-5868-2288-2299-1527-2567-2882,hard
74437-39634-37980-13209-30246-9059-1647-62128,7771-6741-10554-15702-8490-11779-32726-8063,35972-47444-50235-22708-25626-76825-74539-11429,59877-83532-46571-32948-41998-133237-99380-8192,8728-5174-1677-8264-7164-23124-14032-2082,9046-11211-6134-6617-7635-13881-12224-4108,2876-2073-3397-6305-1543-2800-2013-945,2579-5868-2288-2299-1527-2567-2882-385,easy
39634-37980-13209-30246-9059-1647-62128-173767,6741-10554-15702-8490-11779-32726-8063-30421,47444-50235-22708-25626-76825-74539-11429-3341,83532-46571-32948-41998-133237-99380-8192-4638,5174-1677-8264-7164-23124-14032-2082-2897,11211-6134-6617-7635-13881-12224-4108-3106,2073-3397-6305-1543-2800-2013-945-1145,5868-2288-2299-1527-2567-2882-385-856,hard
