delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
712149-139169-241232-159736-1004479-37809-823479-1432221,67026-80563-28199-33183-128500-42335-187476-77330,99520-21060-2485-1767-25953-2452-4284-10622,48212-5124-12944-3264-12747-18712-1634-3720,16258-5219-6574-1308-11420-20336-20595-15939,47279-9001-21606-3679-50043-28145-4525-10316,44116-6104-16596-1900-47121-20564-5302-10638,46200-6172-6786-1703-11118-20308-8733-11725,easy
139169-241232-159736-1004479-37809-823479-1432221-1634026,80563-28199-33183-128500-42335-187476-77330-73933,21060-2485-1767-25953-2452-4284-10622-5449,5124-12944-3264-12747-18712-1634-3720-33152,5219-6574-1308-11420-20336-20595-15939-27899,9001-21606-3679-50043-28145-4525-10316-51297,6104-16596-1900-47121-20564-5302-10638-17734,6172-6786-1703-11118-20308-8733-11725-12173,easy
241232-159736-1004479-37809-823479-1432221-1634026-196456,28199-33183-128500-42335-187476-77330-73933-27817,2485-1767-25953-2452-4284-10622-5449-3911,12944-3264-12747-18712-1634-3720-33152-5202,6574-1308-11420-20336-20595-15939-27899-16500,21606-3679-50043-28145-4525-10316-51297-7086,16596-1900-47121-20564-5302-10638-17734-11402,6786-1703-11118-20308-8733-11725-12173-4741,easy
159736-1004479-37809-823479-1432221-1634026-196456-1560363,33183-128500-42335-187476-77330-73933-27817-427286,1767-25953-2452-4284-10622-5449-3911-20581,3264-12747-18712-1634-3720-33152-5202-19635,1308-11420-20336-20595-15939-27899-16500-7230,3679-50043-28145-4525-10316-51297-7086-48533,1900-47121-20564-5302-10638-17734-11402-18762,1703-11118-20308-8733-11725-12173-4741-14361,easy
1004479-37809-823479-1432221-1634026-196456-1560363-1337567,128500-42335-187476-77330-73933-27817-427286-88135,25953-2452-4284-10622-5449-3911-20581-16092,12747-18712-1634-3720-33152-5202-19635-21676,11420-20336-20595-15939-27899-16500-7230-11149,50043-28145-4525-10316-51297-7086-48533-29411,47121-20564-5302-10638-17734-11402-18762-18025,11118-20308-8733-11725-12173-4741-14361-16927,easy
37809-823479-1432221-1634026-196456-1560363-1337567-301424,42335-187476-77330-73933-27817-427286-88135-59115,2452-4284-10622-5449-3911-20581-16092-10488,18712-1634-3720-33152-5202-19635-21676-5574,20336-20595-15939-27899-16500-7230-11149-8500,28145-4525-10316-51297-7086-48533-29411-24407,20564-5302-10638-17734-11402-18762-18025-27612,20308-8733-11725-12173-4741-14361-16927-25009,hard
823479-1432221-1634026-196456-1560363-1337567-301424-8112,187476-77330-73933-27817-427286-88135-59115-6200,4284-10622-5449-3911-20581-16092-10488-16486,1634-3720-33152-5202-19635-21676-5574-20273,20595-15939-27899-16500-7230-11149-8500-22778,4525-10316-51297-7086-48533-29411-24407-32798,5302-10638-17734-11402-18762-18025-27612-56151,8733-11725-12173-4741-14361-16927-25009-11640,easy
1432221-1634026-196456-1560363-1337567-301424-8112-126169,77330-73933-27817-427286-88135-59115-6200-2890,10622-5449-3911-20581-16092-10488-16486-2522,3720-33152-5202-19635-21676-5574-20273-3025,15939-27899-16500-7230-11149-8500-22778-3770,10316-51297-7086-48533-29411-24407-32798-1929,10638-17734-11402-18762-18025-27612-56151-1022,11725-12173-4741-14361-16927-25009-11640-664,easy
1634026-196456-1560363-1337567-301424-8112-126169-1409553,73933-27817-427286-88135-59115-6200-2890-526214,5449-3911-20581-16092-10488-16486-2522-25122,33152-5202-19635-21676-5574-20273-3025-152832,27899-16500-7230-11149-8500-22778-3770-123125,51297-7086-48533-29411-24407-32798-1929-44107,17734-11402-18762-18025-27612-56151-1022-129881,12173-4741-14361-16927-25009-11640-664-32593,easy
196456-1560363-1337567-301424-8112-126169-1409553-2143838,27817-427286-88135-59115-6200-2890-526214-417671,3911-20581-16092-10488-16486-2522-25122-297020,5202-19635-21676-5574-20273-3025-152832-143703,16500-7230-11149-8500-22778-3770-123125-53879,7086-48533-29411-24407-32798-1929-44107-68500,11402-18762-18025-27612-56151-1022-129881-48803,4741-14361-16927-25009-11640-664-32593-23188,easy
1560363-1337567-301424-8112-126169-1409553-2143838-581408,427286-88135-59115-6200-2890-526214-417671-118851,20581-16092-10488-16486-2522-25122-297020-64688,19635-21676-5574-20273-3025-152832-143703-20665,7230-11149-8500-22778-3770-123125-53879-48460,48533-29411-24407-32798-1929-44107-68500-10593,18762-18025-27612-56151-1022-129881-48803-12377,14361-16927-25009-11640-664-32593-23188-2999,easy
1337567-301424-8112-126169-1409553-2143838-581408-570595,88135-59115-6200-2890-526214-417671-118851-97932,16092-10488-16486-2522-25122-297020-64688-6080,21676-5574-20273-3025-152832-143703-20665-14176,11149-8500-22778-3770-123125-53879-48460-17918,29411-24407-32798-1929-44107-68500-10593-15999,18025-27612-56151-1022-129881-48803-12377-5595,16927-25009-11640-664-32593-23188-2999-3619,easy
301424-8112-126169-1409553-2143838-581408-570595-221640,59115-6200-2890-526214-417671-118851-97932-946651,10488-16486-2522-25122-297020-64688-6080-59620,5574-20273-3025-152832-143703-20665-14176-27785,8500-22778-3770-123125-53879-48460-17918-112618,24407-32798-1929-44107-68500-10593-15999-50619,27612-56151-1022-129881-48803-12377-5595-18276,25009-11640-664-32593-23188-2999-3619-12314,easy
8112-126169-1409553-2143838-581408-570595-221640-282305,6200-2890-526214-417671-118851-97932-946651-117887,16486-2522-25122-297020-64688-6080-59620-37221,20273-3025-152832-143703-20665-14176-27785-39540,22778-3770-123125-53879-48460-17918-112618-70366,32798-1929-44107-68500-10593-15999-50619-56748,56151-1022-129881-48803-12377-5595-18276-69355,11640-664-32593-23188-2999-3619-12314-13305,easy
126169-1409553-2143838-581408-570595-221640-282305-655457,2890-526214-417671-118851-97932-946651-117887-69333,2522-25122-297020-64688-6080-59620-37221-68075,3025-152832-143703-20665-14176-27785-39540-19260,3770-123125-53879-48460-17918-112618-70366-76210,1929-44107-68500-10593-15999-50619-56748-70804,1022-129881-48803-12377-5595-18276-69355-21733,664-32593-23188-2999-3619-12314-13305-8252,easy
1409553-2143838-581408-570595-221640-282305-655457-737039,526214-417671-118851-97932-946651-117887-69333-251938,25122-297020-64688-6080-59620-37221-68075-105576,152832-143703-20665-14176-27785-39540-19260-51271,123125-53879-48460-17918-112618-70366-76210-213993,44107-68500-10593-15999-50619-56748-70804-32187,129881-48803-12377-5595-18276-69355-21733-18552,32593-23188-2999-3619-12314-13305-8252-25620,easy
2143838-581408-570595-221640-282305-655457-737039-466170,417671-118851-97932-946651-117887-69333-251938-133199,297020-64688-6080-59620-37221-68075-105576-47969,143703-20665-14176-27785-39540-19260-51271-37238,53879-48460-17918-112618-70366-76210-213993-15985,68500-10593-15999-50619-56748-70804-32187-8289,48803-12377-5595-18276-69355-21733-18552-15329,23188-2999-3619-12314-13305-8252-25620-3445,hard
581408-570595-221640-282305-655457-737039-466170-208166,118851-97932-946651-117887-69333-251938-133199-24585,64688-6080-59620-37221-68075-105576-47969-8721,20665-14176-27785-39540-19260-51271-37238-25499,48460-17918-112618-70366-76210-213993-15985-6638,10593-15999-50619-56748-70804-32187-8289-15691,12377-5595-18276-69355-21733-18552-15329-8556,2999-3619-12314-13305-8252-25620-3445-3590,easy
570595-221640-282305-655457-737039-466170-208166-640555,97932-946651-117887-69333-251938-133199-24585-9681,6080-59620-37221-68075-105576-47969-8721-10143,14176-27785-39540-19260-51271-37238-25499-16280,17918-112618-70366-76210-213993-15985-6638-19368,15999-50619-56748-70804-32187-8289-15691-9086,5595-18276-69355-21733-18552-15329-8556-3503,3619-12314-13305-8252-25620-3445-3590-2997,easy
221640-282305-655457-737039-466170-208166-640555-598276,946651-117887-69333-251938-133199-24585-9681-75129,59620-37221-68075-105576-47969-8721-10143-4070,27785-39540-19260-51271-37238-25499-16280-11150,112618-70366-76210-213993-15985-6638-19368-13482,50619-56748-70804-32187-8289-15691-9086-13227,18276-69355-21733-18552-15329-8556-3503-2720,12314-13305-8252-25620-3445-3590-2997-4941,easy
282305-655457-737039-466170-208166-640555-598276-1809577,117887-69333-251938-133199-24585-9681-75129-147762,37221-68075-105576-47969-8721-10143-4070-9751,39540-19260-51271-37238-25499-16280-11150-74666,70366-76210-213993-15985-6638-19368-13482-84567,56748-70804-32187-8289-15691-9086-13227-19876,69355-21733-18552-15329-8556-3503-2720-15930,13305-8252-25620-3445-3590-2997-4941-14453,easy
655457-737039-466170-208166-640555-598276-1809577-168414,69333-251938-133199-24585-9681-75129-147762-14450,68075-105576-47969-8721-10143-4070-9751-22934,19260-51271-37238-25499-16280-11150-74666-19675,76210-213993-15985-6638-19368-13482-84567-19698,70804-32187-8289-15691-9086-13227-19876-12838,21733-18552-15329-8556-3503-2720-15930-6557,8252-25620-3445-3590-2997-4941-14453-4059,easy
737039-466170-208166-640555-598276-1809577-168414-304798,251938-133199-24585-9681-75129-147762-14450-111698,105576-47969-8721-10143-4070-9751-22934-16456,51271-37238-25499-16280-11150-74666-19675-19842,213993-15985-6638-19368-13482-84567-19698-21720,32187-8289-15691-9086-13227-19876-12838-8162,18552-15329-8556-3503-2720-15930-6557-5643,25620-3445-3590-2997-4941-14453-4059-4395,easy
466170-208166-640555-598276-1809577-168414-304798-361738,133199-24585-9681-75129-147762-14450-111698-104916,47969-8721-10143-4070-9751-22934-16456-47385,37238-25499-16280-11150-74666-19675-19842-62923,15985-6638-19368-13482-84567-19698-21720-20800,8289-15691-9086-13227-19876-12838-8162-59395,15329-8556-3503-2720-15930-6557-5643-21419,3445-3590-2997-4941-14453-4059-4395-5517,easy
208166-640555-598276-1809577-168414-304798-361738-64372,24585-9681-75129-147762-14450-111698-104916-12623,8721-10143-4070-9751-22934-16456-47385-1718,25499-16280-11150-74666-19675-19842-62923-45556,6638-19368-13482-84567-19698-21720-20800-10971,15691-9086-13227-19876-12838-8162-59395-9258,8556-3503-2720-15930-6557-5643-21419-2035,3590-2997-4941-14453-4059-4395-5517-4296,easy
640555-598276-1809577-168414-304798-361738-64372-601767,9681-75129-147762-14450-111698-104916-12623-102252,10143-4070-9751-22934-16456-47385-1718-11027,16280-11150-74666-19675-19842-62923-45556-57297,19368-13482-84567-19698-21720-20800-10971-33621,9086-13227-19876-12838-8162-59395-9258-42405,3503-2720-15930-6557-5643-21419-2035-20369,2997-4941-14453-4059-4395-5517-4296-8274,easy
598276-1809577-168414-304798-361738-64372-601767-202311,75129-147762-14450-111698-104916-12623-102252-36611,4070-9751-22934-16456-47385-1718-11027-24764,11150-74666-19675-19842-62923-45556-57297-4528,13482-84567-19698-21720-20800-10971-33621-5058,13227-19876-12838-8162-59395-9258-42405-6365,2720-15930-6557-5643-21419-2035-20369-8739,4941-14453-4059-4395-5517-4296-8274-2294,easy
1809577-168414-304798-361738-64372-601767-202311-1489382,147762-14450-111698-104916-12623-102252-36611-247372,9751-22934-16456-47385-1718-11027-24764-63375,74666-19675-19842-62923-45556-57297-4528-28254,84567-19698-21720-20800-10971-33621-5058-37423,19876-12838-8162-59395-9258-42405-6365-28659,15930-6557-5643-21419-2035-20369-8739-13479,14453-4059-4395-5517-4296-8274-2294-8948,easy
168414-304798-361738-64372-601767-202311-1489382-36226,14450-111698-104916-12623-102252-36611-247372-31504,22934-16456-47385-1718-11027-24764-63375-3093,19675-19842-62923-45556-57297-4528-28254-75704,19698-21720-20800-10971-33621-5058-37423-31895,12838-8162-59395-9258-42405-6365-28659-30966,6557-5643-21419-2035-20369-8739-13479-6818,4059-4395-5517-4296-8274-2294-8948-7447,hard
304798-361738-64372-601767-202311-1489382-36226-1902988,111698-104916-12623-102252-36611-247372-31504-208908,16456-47385-1718-11027-24764-63375-3093-86627,19842-62923-45556-57297-4528-28254-75704-142912,21720-20800-10971-33621-5058-37423-31895-35992,8162-59395-9258-42405-6365-28659-30966-34574,5643-21419-2035-20369-8739-13479-6818-35499,4395-5517-4296-8274-2294-8948-7447-16228,easy
361738-64372-601767-202311-1489382-36226-1902988-28987,104916-12623-102252-36611-247372-31504-208908-40317,47385-1718-11027-24764-63375-3093-86627-5050,62923-45556-57297-4528-28254-75704-142912-37370,20800-10971-33621-5058-37423-31895-35992-19652,59395-9258-42405-6365-28659-30966-34574-22970,21419-2035-20369-8739-13479-6818-35499-10923,5517-4296-8274-2294-8948-7447-16228-18133,easy
64372-601767-202311-1489382-36226-1902988-28987-645375,12623-102252-36611-247372-31504-208908-40317-47299,1718-11027-24764-63375-3093-86627-5050-33091,45556-57297-4528-28254-75704-142912-37370-8950,10971-33621-5058-37423-31895-35992-19652-43131,9258-42405-6365-28659-30966-34574-22970-35480,2035-20369-8739-13479-6818-35499-10923-23874,4296-8274-2294-8948-7447-16228-18133-16351,hard
601767-202311-1489382-36226-1902988-28987-645375-111834,102252-36611-247372-31504-208908-40317-47299-67887,11027-24764-63375-3093-86627-5050-33091-39920,57297-4528-28254-75704-142912-37370-8950-26188,33621-5058-37423-31895-35992-19652-43131-33959,42405-6365-28659-30966-34574-22970-35480-17738,20369-8739-13479-6818-35499-10923-23874-11828,8274-2294-8948-7447-16228-18133-16351-8651,easy
202311-1489382-36226-1902988-28987-645375-111834-125571,36611-247372-31504-208908-40317-47299-67887-18400,24764-63375-3093-86627-5050-33091-39920-15380,4528-28254-75704-142912-37370-8950-26188-6737,5058-37423-31895-35992-19652-43131-33959-4108,6365-28659-30966-34574-22970-35480-17738-6570,8739-13479-6818-35499-10923-23874-11828-5684,2294-8948-7447-16228-18133-16351-8651-4468,easy
1489382-36226-1902988-28987-645375-111834-125571-41370,247372-31504-208908-40317-47299-67887-18400-23473,63375-3093-86627-5050-33091-39920-15380-20976,28254-75704-142912-37370-8950-26188-6737-42945,37423-31895-35992-19652-43131-33959-4108-20123,28659-30966-34574-22970-35480-17738-6570-18308,13479-6818-35499-10923-23874-11828-5684-16299,8948-7447-16228-18133-16351-8651-4468-11770,hard
36226-1902988-28987-645375-111834-125571-41370-34077,31504-208908-40317-47299-67887-18400-23473-40208,3093-86627-5050-33091-39920-15380-20976-3336,75704-142912-37370-8950-26188-6737-42945-18433,31895-35992-19652-43131-33959-4108-20123-11637,30966-34574-22970-35480-17738-6570-18308-35584,6818-35499-10923-23874-11828-5684-16299-12546,7447-16228-18133-16351-8651-4468-11770-9609,hard
1902988-28987-645375-111834-125571-41370-34077-33398,208908-40317-47299-67887-18400-23473-40208-44312,86627-5050-33091-39920-15380-20976-3336-51507,142912-37370-8950-26188-6737-42945-18433-33982,35992-19652-43131-33959-4108-20123-11637-18340,34574-22970-35480-17738-6570-18308-35584-16132,35499-10923-23874-11828-5684-16299-12546-33491,16228-18133-16351-8651-4468-11770-9609-16518,easy
28987-645375-111834-125571-41370-34077-33398-47986,40317-47299-67887-18400-23473-40208-44312-17457,5050-33091-39920-15380-20976-3336-51507-14128,37370-8950-26188-6737-42945-18433-33982-5275,19652-43131-33959-4108-20123-11637-18340-6414,22970-35480-17738-6570-18308-35584-16132-12919,10923-23874-11828-5684-16299-12546-33491-2929,18133-16351-8651-4468-11770-9609-16518-1586,easy
645375-111834-125571-41370-34077-33398-47986-81202,47299-67887-18400-23473-40208-44312-17457-43440,33091-39920-15380-20976-3336-51507-14128-22195,8950-26188-6737-42945-18433-33982-5275-25904,43131-33959-4108-20123-11637-18340-6414-6244,35480-17738-6570-18308-35584-16132-12919-18321,23874-11828-5684-16299-12546-33491-2929-33964,16351-8651-4468-11770-9609-16518-1586-14455,easy
111834-125571-41370-34077-33398-47986-81202-196155,67887-18400-23473-40208-44312-17457-43440-14871,39920-15380-20976-3336-51507-14128-22195-3695,26188-6737-42945-18433-33982-5275-25904-11717,33959-4108-20123-11637-18340-6414-6244-4430,17738-6570-18308-35584-16132-12919-18321-5872,11828-5684-16299-12546-33491-2929-33964-2291,8651-4468-11770-9609-16518-1586-14455-763,easy
125571-41370-34077-33398-47986-81202-196155-104293,18400-23473-40208-44312-17457-43440-14871-22001,15380-20976-3336-51507-14128-22195-3695-5024,6737-42945-18433-33982-5275-25904-11717-19060,4108-20123-11637-18340-6414-6244-4430-6941,6570-18308-35584-16132-12919-18321-5872-4989,5684-16299-12546-33491-2929-33964-2291-5916,4468-11770-9609-16518-1586-14455-763-3691,easy
41370-34077-33398-47986-81202-196155-104293-140375,23473-40208-44312-17457-43440-14871-22001-290590,20976-3336-51507-14128-22195-3695-5024-52713,42945-18433-33982-5275-25904-11717-19060-91383,20123-11637-18340-6414-6244-4430-6941-10050,18308-35584-16132-12919-18321-5872-4989-25764,16299-12546-33491-2929-33964-2291-5916-11724,11770-9609-16518-1586-14455-763-3691-5886,easy
34077-33398-47986-81202-196155-104293-140375-893808,40208-44312-17457-43440-14871-22001-290590-149090,3336-51507-14128-22195-3695-5024-52713-126079,18433-33982-5275-25904-11717-19060-91383-75592,11637-18340-6414-6244-4430-6941-10050-87691,35584-16132-12919-18321-5872-4989-25764-71812,12546-33491-2929-33964-2291-5916-11724-16312,9609-16518-1586-14455-763-3691-5886-6986,easy
33398-47986-81202-196155-104293-140375-893808-124799,44312-17457-43440-14871-22001-290590-149090-33832,51507-14128-22195-3695-5024-52713-126079-5254,33982-5275-25904-11717-19060-91383-75592-33865,18340-6414-6244-4430-6941-10050-87691-20114,16132-12919-18321-5872-4989-25764-71812-15007,33491-2929-33964-2291-5916-11724-16312-13971,16518-1586-14455-763-3691-5886-6986-23617,easy
47986-81202-196155-104293-140375-893808-124799-66659,17457-43440-14871-22001-290590-149090-33832-10956,14128-22195-3695-5024-52713-126079-5254-3347,5275-25904-11717-19060-91383-75592-33865-1801,6414-6244-4430-6941-10050-87691-20114-4813,12919-18321-5872-4989-25764-71812-15007-6826,2929-33964-2291-5916-11724-16312-13971-1011,1586-14455-763-3691-5886-6986-23617-1312,easy
81202-196155-104293-140375-893808-124799-66659-241194,43440-14871-22001-290590-149090-33832-10956-40865,22195-3695-5024-52713-126079-5254-3347-18234,25904-11717-19060-91383-75592-33865-1801-25844,6244-4430-6941-10050-87691-20114-4813-18999,18321-5872-4989-25764-71812-15007-6826-29771,33964-2291-5916-11724-16312-13971-1011-19027,14455-763-3691-5886-6986-23617-1312-9108,easy
