delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
56131-174146-77364-216394-600878-773780-650830-271835,67448-20828-39603-12674-84248-137155-21277-300653,3749-10864-5773-12345-11358-58669-4617-40524,5799-2094-33358-4231-15344-55123-4942-32149,2738-2509-26768-2747-9515-12577-3775-73779,2299-1440-11068-6791-8048-35250-2581-29121,2445-1055-8954-3075-4444-4898-1132-24657,739-805-4067-930-3522-3795-470-5334,easy
174146-77364-216394-600878-773780-650830-271835-636169,20828-39603-12674-84248-137155-21277-300653-42571,10864-5773-12345-11358-58669-4617-40524-6613,2094-33358-4231-15344-55123-4942-32149-6422,2509-26768-2747-9515-12577-3775-73779-14294,1440-11068-6791-8048-35250-2581-29121-7317,1055-8954-3075-4444-4898-1132-24657-2321,805-4067-930-3522-3795-470-5334-1261,easy
77364-216394-600878-773780-650830-271835-636169-432546,39603-12674-84248-137155-21277-300653-42571-73365,5773-12345-11358-58669-4617-40524-6613-39405,33358-4231-15344-55123-4942-32149-6422-6684,26768-2747-9515-12577-3775-73779-14294-43989,11068-6791-8048-35250-2581-29121-7317-18166,8954-3075-4444-4898-1132-24657-2321-16595,4067-930-3522-3795-470-5334-1261-8660,easy
216394-600878-773780-650830-271835-636169-432546-2018253,12674-84248-137155-21277-300653-42571-73365-117396,12345-11358-58669-4617-40524-6613-39405-23940,4231-15344-55123-4942-32149-6422-6684-13801,2747-9515-12577-3775-73779-14294-43989-17496,6791-8048-35250-2581-29121-7317-18166-12019,3075-4444-4898-1132-24657-2321-16595-16697,930-3522-3795-470-5334-1261-8660-3326,easy
600878-773780-650830-271835-636169-432546-2018253-1278510,84248-137155-21277-300653-42571-73365-117396-189120,11358-58669-4617-40524-6613-39405-23940-46123,15344-55123-4942-32149-6422-6684-13801-35791,9515-12577-3775-73779-14294-43989-17496-20602,8048-35250-2581-29121-7317-18166-12019-16502,4444-4898-1132-24657-2321-16595-16697-20059,3522-3795-470-5334-1261-8660-3326-7719,easy
773780-650830-271835-636169-432546-2018253-1278510-308016,137155-21277-300653-42571-73365-117396-189120-35827,58669-4617-40524-6613-39405-23940-46123-38526,55123-4942-32149-6422-6684-13801-35791-4177,12577-3775-73779-14294-43989-17496-20602-11970,35250-2581-29121-7317-18166-12019-16502-5037,4898-1132-24657-2321-16595-16697-20059-4482,3795-470-5334-1261-8660-3326-7719-5791,easy
650830-271835-636169-432546-2018253-1278510-308016-463180,21277-300653-42571-73365-117396-189120-35827-192386,4617-40524-6613-39405-23940-46123-38526-6740,4942-32149-6422-6684-13801-35791-4177-9649,3775-73779-14294-43989-17496-20602-11970-4199,2581-29121-7317-18166-12019-16502-5037-7822,1132-24657-2321-16595-16697-20059-4482-5124,470-5334-1261-8660-3326-7719-5791-4193,easy
271835-636169-432546-2018253-1278510-308016-463180-81136,300653-42571-73365-117396-189120-35827-192386-21637,40524-6613-39405-23940-46123-38526-6740-8906,32149-6422-6684-13801-35791-4177-9649-10617,73779-14294-43989-17496-20602-11970-4199-6334,29121-7317-18166-12019-16502-5037-7822-15921,24657-2321-16595-16697-20059-4482-5124-8579,5334-1261-8660-3326-7719-5791-4193-2401,easy
636169-432546-2018253-1278510-308016-463180-81136-649829,42571-73365-117396-189120-35827-192386-21637-442380,6613-39405-23940-46123-38526-6740-8906-9317,6422-6684-13801-35791-4177-9649-10617-54183,14294-43989-17496-20602-11970-4199-6334-67724,7317-18166-12019-16502-5037-7822-15921-77915,2321-16595-16697-20059-4482-5124-8579-53146,1261-8660-3326-7719-5791-4193-2401-21905,easy
432546-2018253-1278510-308016-463180-81136-649829-131576,73365-117396-189120-35827-192386-21637-442380-39814,39405-23940-46123-38526-6740-8906-9317-23052,6684-13801-35791-4177-9649-10617-54183-47889,43989-17496-20602-11970-4199-6334-67724-16994,18166-12019-16502-5037-7822-15921-77915-4000,16595-16697-20059-4482-5124-8579-53146-5938,8660-3326-7719-5791-4193-2401-21905-9507,easy
2018253-1278510-308016-463180-81136-649829-131576-1824323,117396-189120-35827-192386-21637-442380-39814-258525,23940-46123-38526-6740-8906-9317-23052-98061,13801-35791-4177-9649-10617-54183-47889-36279,17496-20602-11970-4199-6334-67724-16994-77582,12019-16502-5037-7822-15921-77915-4000-21008,16697-20059-4482-5124-8579-53146-5938-19392,3326-7719-5791-4193-2401-21905-9507-13082,easy
1278510-308016-463180-81136-649829-131576-1824323-150083,189120-35827-192386-21637-442380-39814-258525-21008,46123-38526-6740-8906-9317-23052-98061-8908,35791-4177-9649-10617-54183-47889-36279-1547,20602-11970-4199-6334-67724-16994-77582-5202,16502-5037-7822-15921-77915-4000-21008-2642,20059-4482-5124-8579-53146-5938-19392-3201,7719-5791-4193-2401-21905-9507-13082-1784,easy
308016-463180-81136-649829-131576-1824323-150083-94593,35827-192386-21637-442380-39814-258525-21008-16259,38526-6740-8906-9317-23052-98061-8908-2751,4177-9649-10617-54183-47889-36279-1547-8688,11970-4199-6334-67724-16994-77582-5202-930,5037-7822-15921-77915-4000-21008-2642-3648,4482-5124-8579-53146-5938-19392-3201-3315,5791-4193-2401-21905-9507-13082-1784-1528,easy
463180-81136-649829-131576-1824323-150083-94593-117536,192386-21637-442380-39814-258525-21008-16259-36875,6740-8906-9317-23052-98061-8908-2751-3567,9649-10617-54183-47889-36279-1547-8688-9114,4199-6334-67724-16994-77582-5202-930-6582,7822-15921-77915-4000-21008-2642-3648-27703,5124-8579-53146-5938-19392-3201-3315-13164,4193-2401-21905-9507-13082-1784-1528-8275,easy
81136-649829-131576-1824323-150083-94593-117536-57943,21637-442380-39814-258525-21008-16259-36875-55140,8906-9317-23052-98061-8908-2751-3567-9020,10617-54183-47889-36279-1547-8688-9114-9249,6334-67724-16994-77582-5202-930-6582-11348,15921-77915-4000-21008-2642-3648-27703-4205,8579-53146-5938-19392-3201-3315-13164-1498,2401-21905-9507-13082-1784-1528-8275-2773,easy
649829-131576-1824323-150083-94593-117536-57943-1311066,442380-39814-258525-21008-16259-36875-55140-221590,9317-23052-98061-8908-2751-3567-9020-25392,54183-47889-36279-1547-8688-9114-9249-21435,67724-16994-77582-5202-930-6582-11348-54129,77915-4000-21008-2642-3648-27703-4205-18533,53146-5938-19392-3201-3315-13164-1498-15770,21905-9507-13082-1784-1528-8275-2773-13367,easy
131576-1824323-150083-94593-117536-57943-1311066-41072,39814-258525-21008-16259-36875-55140-221590-6087,23052-98061-8908-2751-3567-9020-25392-18796,47889-36279-1547-8688-9114-9249-21435-5766,16994-77582-5202-930-6582-11348-54129-7273,4000-21008-2642-3648-27703-4205-18533-5241,5938-19392-3201-3315-13164-1498-15770-10376,9507-13082-1784-1528-8275-2773-13367-7467,easy
1824323-150083-94593-117536-57943-1311066-41072-214186,258525-21008-16259-36875-55140-221590-6087-10379,98061-8908-2751-3567-9020-25392-18796-1919,36279-1547-8688-9114-9249-21435-5766-6934,77582-5202-930-6582-11348-54129-7273-1833,21008-2642-3648-27703-4205-18533-5241-2228,19392-3201-3315-13164-1498-15770-10376-1719,13082-1784-1528-8275-2773-13367-7467-1447,easy
150083-94593-117536-57943-1311066-41072-214186-61667,21008-16259-36875-55140-221590-6087-10379-35583,8908-2751-3567-9020-25392-18796-1919-5787,1547-8688-9114-9249-21435-5766-6934-9302,5202-930-6582-11348-54129-7273-1833-2563,2642-3648-27703-4205-18533-5241-2228-1972,3201-3315-13164-1498-15770-10376-1719-1285,1784-1528-8275-2773-13367-7467-1447-682,easy
94593-117536-57943-1311066-41072-214186-61667-640516,16259-36875-55140-221590-6087-10379-35583-6013,2751-3567-9020-25392-18796-1919-5787-14041,8688-9114-9249-21435-5766-6934-9302-11414,930-6582-11348-54129-7273-1833-2563-18624,3648-27703-4205-18533-5241-2228-1972-19676,3315-13164-1498-15770-10376-1719-1285-11411,1528-8275-2773-13367-7467-1447-682-4946,easy
117536-57943-1311066-41072-214186-61667-640516-131796,36875-55140-221590-6087-10379-35583-6013-26355,3567-9020-25392-18796-1919-5787-14041-6066,9114-9249-21435-5766-6934-9302-11414-12371,6582-11348-54129-7273-1833-2563-18624-5059,27703-4205-18533-5241-2228-1972-19676-3394,13164-1498-15770-10376-1719-1285-11411-1245,8275-2773-13367-7467-1447-682-4946-3424,easy
57943-1311066-41072-214186-61667-640516-131796-176192,55140-221590-6087-10379-35583-6013-26355-22122,9020-25392-18796-1919-5787-14041-6066-26336,9249-21435-5766-6934-9302-11414-12371-7184,11348-54129-7273-1833-2563-18624-5059-2529,4205-18533-5241-2228-1972-19676-3394-10887,1498-15770-10376-1719-1285-11411-1245-7227,2773-13367-7467-1447-682-4946-3424-4748,easy
1311066-41072-214186-61667-640516-131796-176192-98727,221590-6087-10379-35583-6013-26355-22122-8648,25392-18796-1919-5787-14041-6066-26336-1275,21435-5766-6934-9302-11414-12371-7184-7128,54129-7273-1833-2563-18624-5059-2529-2328,18533-5241-2228-1972-19676-3394-10887-3395,15770-10376-1719-1285-11411-1245-7227-1655,13367-7467-1447-682-4946-3424-4748-1800,easy
41072-214186-61667-640516-131796-176192-98727-193043,6087-10379-35583-6013-26355-22122-8648-52384,18796-1919-5787-14041-6066-26336-1275-6204,5766-6934-9302-11414-12371-7184-7128-5951,7273-1833-2563-18624-5059-2529-2328-5877,5241-2228-1972-19676-3394-10887-3395-3703,10376-1719-1285-11411-1245-7227-1655-3130,7467-1447-682-4946-3424-4748-1800-1249,easy
214186-61667-640516-131796-176192-98727-193043-245476,10379-35583-6013-26355-22122-8648-52384-170772,1919-5787-14041-6066-26336-1275-6204-52530,6934-9302-11414-12371-7184-7128-5951-55989,1833-2563-18624-5059-2529-2328-5877-58729,2228-1972-19676-3394-10887-3395-3703-33599,1719-1285-11411-1245-7227-1655-3130-22670,1447-682-4946-3424-4748-1800-1249-12746,easy
61667-640516-131796-176192-98727-193043-245476-877483,35583-6013-26355-22122-8648-52384-170772-409406,5787-14041-6066-26336-1275-6204-52530-50942,9302-11414-12371-7184-7128-5951-55989-39310,2563-18624-5059-2529-2328-5877-58729-16337,1972-19676-3394-10887-3395-3703-33599-25600,1285-11411-1245-7227-1655-3130-22670-19935,682-4946-3424-4748-1800-1249-12746-19855,easy
640516-131796-176192-98727-193043-245476-877483-262455,6013-26355-22122-8648-52384-170772-409406-119477,14041-6066-26336-1275-6204-52530-50942-6434,11414-12371-7184-7128-5951-55989-39310-10248,18624-5059-2529-2328-5877-58729-16337-2938,19676-3394-10887-3395-3703-33599-25600-11936,11411-1245-7227-1655-3130-22670-19935-5200,4946-3424-4748-1800-1249-12746-19855-3644,easy
131796-176192-98727-193043-245476-877483-262455-86325,26355-22122-8648-52384-170772-409406-119477-59328,6066-26336-1275-6204-52530-50942-6434-18898,12371-7184-7128-5951-55989-39310-10248-5577,5059-2529-2328-5877-58729-16337-2938-6116,3394-10887-3395-3703-33599-25600-11936-3301,1245-7227-1655-3130-22670-19935-5200-4234,3424-4748-1800-1249-12746-19855-3644-3941,easy
176192-98727-193043-245476-877483-262455-86325-143364,22122-8648-52384-170772-409406-119477-59328-108520,26336-1275-6204-52530-50942-6434-18898-4687,7184-7128-5951-55989-39310-10248-5577-27220,2529-2328-5877-58729-16337-2938-6116-21225,10887-3395-3703-33599-25600-11936-3301-13464,7227-1655-3130-22670-19935-5200-4234-4662,4748-1800-1249-12746-19855-3644-3941-2600,easy
98727-193043-245476-877483-262455-86325-143364-1485391,8648-52384-170772-409406-119477-59328-108520-211926,1275-6204-52530-50942-6434-18898-4687-2531,7128-5951-55989-39310-10248-5577-27220-17826,2328-5877-58729-16337-2938-6116-21225-3915,3395-3703-33599-25600-11936-3301-13464-3231,1655-3130-22670-19935-5200-4234-4662-3124,1800-1249-12746-19855-3644-3941-2600-3231,easy
193043-245476-877483-262455-86325-143364-1485391-989112,52384-170772-409406-119477-59328-108520-211926-207826,6204-52530-50942-6434-18898-4687-2531-123539,5951-55989-39310-10248-5577-27220-17826-40203,5877-58729-16337-2938-6116-21225-3915-25509,3703-33599-25600-11936-3301-13464-3231-44407,3130-22670-19935-5200-4234-4662-3124-15640,1249-12746-19855-3644-3941-2600-3231-14239,easy
245476-877483-262455-86325-143364-1485391-989112-45777,170772-409406-119477-59328-108520-211926-207826-15083,52530-50942-6434-18898-4687-2531-123539-6710,55989-39310-10248-5577-27220-17826-40203-1939,58729-16337-2938-6116-21225-3915-25509-3216,33599-25600-11936-3301-13464-3231-44407-1757,22670-19935-5200-4234-4662-3124-15640-2892,12746-19855-3644-3941-2600-3231-14239-2806,easy
877483-262455-86325-143364-1485391-989112-45777-276998,409406-119477-59328-108520-211926-207826-15083-51748,50942-6434-18898-4687-2531-123539-6710-9376,39310-10248-5577-27220-17826-40203-1939-2145,16337-2938-6116-21225-3915-25509-3216-2418,25600-11936-3301-13464-3231-44407-1757-9879,19935-5200-4234-4662-3124-15640-2892-2239,19855-3644-3941-2600-3231-14239-2806-2944,easy
262455-86325-143364-1485391-989112-45777-276998-19219,119477-59328-108520-211926-207826-15083-51748-40270,6434-18898-4687-2531-123539-6710-9376-4961,10248-5577-27220-17826-40203-1939-2145-39146,2938-6116-21225-3915-25509-3216-2418-10577,11936-3301-13464-3231-44407-1757-9879-5664,5200-4234-4662-3124-15640-2892-2239-6125,3644-3941-2600-3231-14239-2806-2944-7614,easy
86325-143364-1485391-989112-45777-276998-19219-80650,59328-108520-211926-207826-15083-51748-40270-86595,18898-4687-2531-123539-6710-9376-4961-12377,5577-27220-17826-40203-1939-2145-39146-1882,6116-21225-3915-25509-3216-2418-10577-4356,3301-13464-3231-44407-1757-9879-5664-4028,4234-4662-3124-15640-2892-2239-6125-1878,3941-2600-3231-14239-2806-2944-7614-1781,easy
143364-1485391-989112-45777-276998-19219-80650-879299,108520-211926-207826-15083-51748-40270-86595-372805,4687-2531-123539-6710-9376-4961-12377-40872,27220-17826-40203-1939-2145-39146-1882-21816,21225-3915-25509-3216-2418-10577-4356-11311,13464-3231-44407-1757-9879-5664-4028-36632,4662-3124-15640-2892-2239-6125-1878-12465,2600-3231-14239-2806-2944-7614-1781-4513,easy
1485391-989112-45777-276998-19219-80650-879299-886519,211926-207826-15083-51748-40270-86595-372805-139676,2531-123539-6710-9376-4961-12377-40872-11600,17826-40203-1939-2145-39146-1882-21816-11076,3915-25509-3216-2418-10577-4356-11311-7229,3231-44407-1757-9879-5664-4028-36632-9005,3124-15640-2892-2239-6125-1878-12465-3151,3231-14239-2806-2944-7614-1781-4513-5020,easy
989112-45777-276998-19219-80650-879299-886519-106429,207826-15083-51748-40270-86595-372805-139676-61994,123539-6710-9376-4961-12377-40872-11600-7016,40203-1939-2145-39146-1882-21816-11076-4572,25509-3216-2418-10577-4356-11311-7229-10093,44407-1757-9879-5664-4028-36632-9005-5140,15640-2892-2239-6125-1878-12465-3151-1721,14239-2806-2944-7614-1781-4513-5020-1772,easy
45777-276998-19219-80650-879299-886519-106429-13939,15083-51748-40270-86595-372805-139676-61994-96464,6710-9376-4961-12377-40872-11600-7016-35853,1939-2145-39146-1882-21816-11076-4572-24235,3216-2418-10577-4356-11311-7229-10093-4337,1757-9879-5664-4028-36632-9005-5140-14551,2892-2239-6125-1878-12465-3151-1721-8232,2806-2944-7614-1781-4513-5020-1772-5600,easy
276998-19219-80650-879299-886519-106429-13939-67560,51748-40270-86595-372805-139676-61994-96464-203926,9376-4961-12377-40872-11600-7016-35853-40801,2145-39146-1882-21816-11076-4572-24235-36015,2418-10577-4356-11311-7229-10093-4337-7341,9879-5664-4028-36632-9005-5140-14551-18158,2239-6125-1878-12465-3151-1721-8232-15850,2944-7614-1781-4513-5020-1772-5600-4848,easy
19219-80650-879299-886519-106429-13939-67560-63377,40270-86595-372805-139676-61994-96464-203926-17056,4961-12377-40872-11600-7016-35853-40801-2767,39146-1882-21816-11076-4572-24235-36015-6175,10577-4356-11311-7229-10093-4337-7341-3259,5664-4028-36632-9005-5140-14551-18158-1418,6125-1878-12465-3151-1721-8232-15850-2091,7614-1781-4513-5020-1772-5600-4848-487,easy
80650-879299-886519-106429-13939-67560-63377-71192,86595-372805-139676-61994-96464-203926-17056-59812,12377-40872-11600-7016-35853-40801-2767-14456,1882-21816-11076-4572-24235-36015-6175-20019,4356-11311-7229-10093-4337-7341-3259-2402,4028-36632-9005-5140-14551-18158-1418-6230,1878-12465-3151-1721-8232-15850-2091-7261,1781-4513-5020-1772-5600-4848-487-2021,easy
879299-886519-106429-13939-67560-63377-71192-256639,372805-139676-61994-96464-203926-17056-59812-36081,40872-11600-7016-35853-40801-2767-14456-3200,21816-11076-4572-24235-36015-6175-20019-5265,11311-7229-10093-4337-7341-3259-2402-3090,36632-9005-5140-14551-18158-1418-6230-2428,12465-3151-1721-8232-15850-2091-7261-1528,4513-5020-1772-5600-4848-487-2021-2532,easy
886519-106429-13939-67560-63377-71192-256639-346814,139676-61994-96464-203926-17056-59812-36081-193362,11600-7016-35853-40801-2767-14456-3200-46411,11076-4572-24235-36015-6175-20019-5265-16915,7229-10093-4337-7341-3259-2402-3090-18306,9005-5140-14551-18158-1418-6230-2428-13106,3151-1721-8232-15850-2091-7261-1528-16974,5020-1772-5600-4848-487-2021-2532-11487,easy
106429-13939-67560-63377-71192-256639-346814-911096,61994-96464-203926-17056-59812-36081-193362-390460,7016-35853-40801-2767-14456-3200-46411-140381,4572-24235-36015-6175-20019-5265-16915-92628,10093-4337-7341-3259-2402-3090-18306-30690,5140-14551-18158-1418-6230-2428-13106-78768,1721-8232-15850-2091-7261-1528-16974-52903,1772-5600-4848-487-2021-2532-11487-8391,easy
13939-67560-63377-71192-256639-346814-911096-93402,96464-203926-17056-59812-36081-193362-390460-84238,35853-40801-2767-14456-3200-46411-140381-57546,24235-36015-6175-20019-5265-16915-92628-13840,4337-7341-3259-2402-3090-18306-30690-22664,14551-18158-1418-6230-2428-13106-78768-27646,8232-15850-2091-7261-1528-16974-52903-16088,5600-4848-487-2021-2532-11487-8391-18902,easy
67560-63377-71192-256639-346814-911096-93402-178235,203926-17056-59812-36081-193362-390460-84238-97027,40801-2767-14456-3200-46411-140381-57546-42711,36015-6175-20019-5265-16915-92628-13840-21975,7341-3259-2402-3090-18306-30690-22664-12120,18158-1418-6230-2428-13106-78768-27646-6352,15850-2091-7261-1528-16974-52903-16088-4686,4848-487-2021-2532-11487-8391-18902-3707,easy
63377-71192-256639-346814-911096-93402-178235-573877,17056-59812-36081-193362-390460-84238-97027-136032,2767-14456-3200-46411-140381-57546-42711-19734,6175-20019-5265-16915-92628-13840-21975-9923,3259-2402-3090-18306-30690-22664-12120-3100,1418-6230-2428-13106-78768-27646-6352-10731,2091-7261-1528-16974-52903-16088-4686-4869,487-2021-2532-11487-8391-18902-3707-1889,easy
71192-256639-346814-911096-93402-178235-573877-123066,59812-36081-193362-390460-84238-97027-136032-14174,14456-3200-46411-140381-57546-42711-19734-11121,20019-5265-16915-92628-13840-21975-9923-5310,2402-3090-18306-30690-22664-12120-3100-9052,6230-2428-13106-78768-27646-6352-10731-3054,7261-1528-16974-52903-16088-4686-4869-522,2021-2532-11487-8391-18902-3707-1889-530,easy
256639-346814-911096-93402-178235-573877-123066-118939,36081-193362-390460-84238-97027-136032-14174-153811,3200-46411-140381-57546-42711-19734-11121-13278,5265-16915-92628-13840-21975-9923-5310-21703,3090-18306-30690-22664-12120-3100-9052-14979,2428-13106-78768-27646-6352-10731-3054-15705,1528-16974-52903-16088-4686-4869-522-5988,2532-11487-8391-18902-3707-1889-530-3576,easy
346814-911096-93402-178235-573877-123066-118939-52836,193362-390460-84238-97027-136032-14174-153811-8680,46411-140381-57546-42711-19734-11121-13278-4820,16915-92628-13840-21975-9923-5310-21703-6605,18306-30690-22664-12120-3100-9052-14979-4376,13106-78768-27646-6352-10731-3054-15705-2460,16974-52903-16088-4686-4869-522-5988-753,11487-8391-18902-3707-1889-530-3576-569,easy
911096-93402-178235-573877-123066-118939-52836-119465,390460-84238-97027-136032-14174-153811-8680-7337,140381-57546-42711-19734-11121-13278-4820-903,92628-13840-21975-9923-5310-21703-6605-4611,30690-22664-12120-3100-9052-14979-4376-3237,78768-27646-6352-10731-3054-15705-2460-1754,52903-16088-4686-4869-522-5988-753-1294,8391-18902-3707-1889-530-3576-569-1633,easy
