delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
27193-79543-17454-85282-8911-1120869-706849-867786,66344-66772-17775-33525-26342-150350-40482-13118,14067-11900-9617-3007-1405-38937-20892-9029,13328-13290-7216-24708-4285-64410-8341-5757,19620-45556-12718-11736-2751-10934-4637-4580,20783-10944-25714-17773-3901-27231-4747-9157,18286-11035-13680-8926-2581-35882-9821-13868,7351-4604-9604-6532-2413-29386-4717-4894,hard
79543-17454-85282-8911-1120869-706849-867786-62615,66772-17775-33525-26342-150350-40482-13118-35914,11900-9617-3007-1405-38937-20892-9029-3239,13290-7216-24708-4285-64410-8341-5757-3662,45556-12718-11736-2751-10934-4637-4580-1655,10944-25714-17773-3901-27231-4747-9157-1472,11035-13680-8926-2581-35882-9821-13868-2377,4604-9604-6532-2413-29386-4717-4894-3810,hard
17454-85282-8911-1120869-706849-867786-62615-327449,17775-33525-26342-150350-40482-13118-35914-22145,9617-3007-1405-38937-20892-9029-3239-262,7216-24708-4285-64410-8341-5757-3662-2101,12718-11736-2751-10934-4637-4580-1655-381,25714-17773-3901-27231-4747-9157-1472-2223,13680-8926-2581-35882-9821-13868-2377-2956,9604-6532-2413-29386-4717-4894-3810-1690,hard
85282-8911-1120869-706849-867786-62615-327449-401152,33525-26342-150350-40482-13118-35914-22145-20938,3007-1405-38937-20892-9029-3239-262-3844,24708-4285-64410-8341-5757-3662-2101-8908,11736-2751-10934-4637-4580-1655-381-6966,17773-3901-27231-4747-9157-1472-2223-4734,8926-2581-35882-9821-13868-2377-2956-4336,6532-2413-29386-4717-4894-3810-1690-5468,hard
8911-1120869-706849-867786-62615-327449-401152-23931,26342-150350-40482-13118-35914-22145-20938-17215,1405-38937-20892-9029-3239-262-3844-4747,4285-64410-8341-5757-3662-2101-8908-10321,2751-10934-4637-4580-1655-381-6966-19816,3901-27231-4747-9157-1472-2223-4734-26571,2581-35882-9821-13868-2377-2956-4336-19382,2413-29386-4717-4894-3810-1690-5468-20962,hard
1120869-706849-867786-62615-327449-401152-23931-398582,150350-40482-13118-35914-22145-20938-17215-26916,38937-20892-9029-3239-262-3844-4747-21473,64410-8341-5757-3662-2101-8908-10321-3974,10934-4637-4580-1655-381-6966-19816-12199,27231-4747-9157-1472-2223-4734-26571-31141,35882-9821-13868-2377-2956-4336-19382-34008,29386-4717-4894-3810-1690-5468-20962-17884,hard
706849-867786-62615-327449-401152-23931-398582-12120,40482-13118-35914-22145-20938-17215-26916-22033,20892-9029-3239-262-3844-4747-21473-6299,8341-5757-3662-2101-8908-10321-3974-13610,4637-4580-1655-381-6966-19816-12199-13448,4747-9157-1472-2223-4734-26571-31141-34322,9821-13868-2377-2956-4336-19382-34008-20079,4717-4894-3810-1690-5468-20962-17884-14634,hard
867786-62615-327449-401152-23931-398582-12120-420448,13118-35914-22145-20938-17215-26916-22033-69187,9029-3239-262-3844-4747-21473-6299-16192,5757-3662-2101-8908-10321-3974-13610-5664,4580-1655-381-6966-19816-12199-13448-20903,9157-1472-2223-4734-26571-31141-34322-39217,13868-2377-2956-4336-19382-34008-20079-29457,4894-3810-1690-5468-20962-17884-14634-16783,hard
62615-327449-401152-23931-398582-12120-420448-14100,35914-22145-20938-17215-26916-22033-69187-22780,3239-262-3844-4747-21473-6299-16192-1655,3662-2101-8908-10321-3974-13610-5664-6499,1655-381-6966-19816-12199-13448-20903-4131,1472-2223-4734-26571-31141-34322-39217-10895,2377-2956-4336-19382-34008-20079-29457-6505,3810-1690-5468-20962-17884-14634-16783-3324,hard
327449-401152-23931-398582-12120-420448-14100-24820,22145-20938-17215-26916-22033-69187-22780-14240,262-3844-4747-21473-6299-16192-1655-9351,2101-8908-10321-3974-13610-5664-6499-5842,381-6966-19816-12199-13448-20903-4131-10915,2223-4734-26571-31141-34322-39217-10895-36496,2956-4336-19382-34008-20079-29457-6505-29107,1690-5468-20962-17884-14634-16783-3324-12139,hard
401152-23931-398582-12120-420448-14100-24820-84578,20938-17215-26916-22033-69187-22780-14240-27076,3844-4747-21473-6299-16192-1655-9351-9725,8908-10321-3974-13610-5664-6499-5842-3929,6966-19816-12199-13448-20903-4131-10915-4942,4734-26571-31141-34322-39217-10895-36496-4387,4336-19382-34008-20079-29457-6505-29107-4875,5468-20962-17884-14634-16783-3324-12139-5176,hard
23931-398582-12120-420448-14100-24820-84578-19735,17215-26916-22033-69187-22780-14240-27076-23636,4747-21473-6299-16192-1655-9351-9725-31992,10321-3974-13610-5664-6499-5842-3929-46219,19816-12199-13448-20903-4131-10915-4942-21988,26571-31141-34322-39217-10895-36496-4387-44254,19382-34008-20079-29457-6505-29107-4875-23491,20962-17884-14634-16783-3324-12139-5176-9683,hard
398582-12120-420448-14100-24820-84578-19735-74364,26916-22033-69187-22780-14240-27076-23636-10186,21473-6299-16192-1655-9351-9725-31992-9144,3974-13610-5664-6499-5842-3929-46219-2781,12199-13448-20903-4131-10915-4942-21988-7505,31141-34322-39217-10895-36496-4387-44254-5786,34008-20079-29457-6505-29107-4875-23491-10111,17884-14634-16783-3324-12139-5176-9683-2849,hard
12120-420448-14100-24820-84578-19735-74364-129225,22033-69187-22780-14240-27076-23636-10186-6209,6299-16192-1655-9351-9725-31992-9144-856,13610-5664-6499-5842-3929-46219-2781-2235,13448-20903-4131-10915-4942-21988-7505-4137,34322-39217-10895-36496-4387-44254-5786-11914,20079-29457-6505-29107-4875-23491-10111-5635,14634-16783-3324-12139-5176-9683-2849-4617,hard
420448-14100-24820-84578-19735-74364-129225-443050,69187-22780-14240-27076-23636-10186-6209-130362,16192-1655-9351-9725-31992-9144-856-44262,5664-6499-5842-3929-46219-2781-2235-28471,20903-4131-10915-4942-21988-7505-4137-16356,39217-10895-36496-4387-44254-5786-11914-33069,29457-6505-29107-4875-23491-10111-5635-32208,16783-3324-12139-5176-9683-2849-4617-27768,hard
14100-24820-84578-19735-74364-129225-443050-98859,22780-14240-27076-23636-10186-6209-130362-31349,1655-9351-9725-31992-9144-856-44262-5323,6499-5842-3929-46219-2781-2235-28471-2999,4131-10915-4942-21988-7505-4137-16356-3677,10895-36496-4387-44254-5786-11914-33069-10296,6505-29107-4875-23491-10111-5635-32208-9675,3324-12139-5176-9683-2849-4617-27768-4051,hard
24820-84578-19735-74364-129225-443050-98859-180832,14240-27076-23636-10186-6209-130362-31349-112281,9351-9725-31992-9144-856-44262-5323-20869,5842-3929-46219-2781-2235-28471-2999-9577,10915-4942-21988-7505-4137-16356-3677-15097,36496-4387-44254-5786-11914-33069-10296-38614,29107-4875-23491-10111-5635-32208-9675-31761,12139-5176-9683-2849-4617-27768-4051-15884,hard
84578-19735-74364-129225-443050-98859-180832-11779,27076-23636-10186-6209-130362-31349-112281-17560,9725-31992-9144-856-44262-5323-20869-5797,3929-46219-2781-2235-28471-2999-9577-3839,4942-21988-7505-4137-16356-3677-15097-4476,4387-44254-5786-11914-33069-10296-38614-12998,4875-23491-10111-5635-32208-9675-31761-10783,5176-9683-2849-4617-27768-4051-15884-3572,hard
19735-74364-129225-443050-98859-180832-11779-43466,23636-10186-6209-130362-31349-112281-17560-51971,31992-9144-856-44262-5323-20869-5797-21501,46219-2781-2235-28471-2999-9577-3839-21329,21988-7505-4137-16356-3677-15097-4476-14617,44254-5786-11914-33069-10296-38614-12998-38853,23491-10111-5635-32208-9675-31761-10783-21496,9683-2849-4617-27768-4051-15884-3572-29011,hard
74364-129225-443050-98859-180832-11779-43466-43466,10186-6209-130362-31349-112281-17560-51971-51971,9144-856-44262-5323-20869-5797-21501-21501,2781-2235-28471-2999-9577-3839-21329-21329,7505-4137-16356-3677-15097-4476-14617-14617,5786-11914-33069-10296-38614-12998-38853-38853,10111-5635-32208-9675-31761-10783-21496-21496,2849-4617-27768-4051-15884-3572-29011-29011,hard
129225-443050-98859-180832-11779-43466-43466-659671,6209-130362-31349-112281-17560-51971-51971-27344,856-44262-5323-20869-5797-21501-21501-9052,2235-28471-2999-9577-3839-21329-21329-17728,4137-16356-3677-15097-4476-14617-14617-17454,11914-33069-10296-38614-12998-38853-38853-40803,5635-32208-9675-31761-10783-21496-21496-22147,4617-27768-4051-15884-3572-29011-29011-14671,hard
443050-98859-180832-11779-43466-43466-659671-311859,130362-31349-112281-17560-51971-51971-27344-4710,44262-5323-20869-5797-21501-21501-9052-4091,28471-2999-9577-3839-21329-21329-17728-3560,16356-3677-15097-4476-14617-14617-17454-2257,33069-10296-38614-12998-38853-38853-40803-7989,32208-9675-31761-10783-21496-21496-22147-2381,27768-4051-15884-3572-29011-29011-14671-3497,hard
98859-180832-11779-43466-43466-659671-311859-83542,31349-112281-17560-51971-51971-27344-4710-5874,5323-20869-5797-21501-21501-9052-4091-816,2999-9577-3839-21329-21329-17728-3560-1031,3677-15097-4476-14617-14617-17454-2257-1040,10296-38614-12998-38853-38853-40803-7989-2406,9675-31761-10783-21496-21496-22147-2381-2036,4051-15884-3572-29011-29011-14671-3497-1058,hard
180832-11779-43466-43466-659671-311859-83542-2272,112281-17560-51971-51971-27344-4710-5874-11218,20869-5797-21501-21501-9052-4091-816-6642,9577-3839-21329-21329-17728-3560-1031-9269,15097-4476-14617-14617-17454-2257-1040-6099,38614-12998-38853-38853-40803-7989-2406-28240,31761-10783-21496-21496-22147-2381-2036-13033,15884-3572-29011-29011-14671-3497-1058-27394,hard
11779-43466-43466-659671-311859-83542-2272-705960,17560-51971-51971-27344-4710-5874-11218-31431,5797-21501-21501-9052-4091-816-6642-10483,3839-21329-21329-17728-3560-1031-9269-8160,4476-14617-14617-17454-2257-1040-6099-7024,12998-38853-38853-40803-7989-2406-28240-25595,10783-21496-21496-22147-2381-2036-13033-18589,3572-29011-29011-14671-3497-1058-27394-16181,hard
43466-43466-659671-311859-83542-2272-705960-13178,51971-51971-27344-4710-5874-11218-31431-21960,21501-21501-9052-4091-816-6642-10483-12545,21329-21329-17728-3560-1031-9269-8160-13854,14617-14617-17454-2257-1040-6099-7024-7337,38853-38853-40803-7989-2406-28240-25595-27442,21496-21496-22147-2381-2036-13033-18589-19710,29011-29011-14671-3497-1058-27394-16181-13112,hard
43466-659671-311859-83542-2272-705960-13178-707605,51971-27344-4710-5874-11218-31431-21960-73916,21501-9052-4091-816-6642-10483-12545-17917,21329-17728-3560-1031-9269-8160-13854-12637,14617-17454-2257-1040-6099-7024-7337-14760,38853-40803-7989-2406-28240-25595-27442-41451,21496-22147-2381-2036-13033-18589-19710-35438,29011-14671-3497-1058-27394-16181-13112-10239,hard
659671-311859-83542-2272-705960-13178-707605-76647,27344-4710-5874-11218-31431-21960-73916-62968,9052-4091-816-6642-10483-12545-17917-12482,17728-3560-1031-9269-8160-13854-12637-5025,17454-2257-1040-6099-7024-7337-14760-2751,40803-7989-2406-28240-25595-27442-41451-13710,22147-2381-2036-13033-18589-19710-35438-7743,14671-3497-1058-27394-16181-13112-10239-5331,easy
311859-83542-2272-705960-13178-707605-76647-130380,4710-5874-11218-31431-21960-73916-62968-99413,4091-816-6642-10483-12545-17917-12482-31300,3560-1031-9269-8160-13854-12637-5025-17490,2257-1040-6099-7024-7337-14760-2751-38209,7989-2406-28240-25595-27442-41451-13710-58692,2381-2036-13033-18589-19710-35438-7743-20878,3497-1058-27394-16181-13112-10239-5331-11380,easy
83542-2272-705960-13178-707605-76647-130380-364056,5874-11218-31431-21960-73916-62968-99413-110902,816-6642-10483-12545-17917-12482-31300-41426,1031-9269-8160-13854-12637-5025-17490-22771,1040-6099-7024-7337-14760-2751-38209-15196,2406-28240-25595-27442-41451-13710-58692-37480,2036-13033-18589-19710-35438-7743-20878-12547,1058-27394-16181-13112-10239-5331-11380-19575,easy
2272-705960-13178-707605-76647-130380-364056-1354589,11218-31431-21960-73916-62968-99413-110902-57951,6642-10483-12545-17917-12482-31300-41426-18993,9269-8160-13854-12637-5025-17490-22771-17936,6099-7024-7337-14760-2751-38209-15196-28165,28240-25595-27442-41451-13710-58692-37480-59985,13033-18589-19710-35438-7743-20878-12547-68646,27394-16181-13112-10239-5331-11380-19575-33663,easy
705960-13178-707605-76647-130380-364056-1354589-2064151,31431-21960-73916-62968-99413-110902-57951-376525,10483-12545-17917-12482-31300-41426-18993-125214,8160-13854-12637-5025-17490-22771-17936-10288,7024-7337-14760-2751-38209-15196-28165-47409,25595-27442-41451-13710-58692-37480-59985-55095,18589-19710-35438-7743-20878-12547-68646-147366,16181-13112-10239-5331-11380-19575-33663-64051,easy
13178-707605-76647-130380-364056-1354589-2064151-476611,21960-73916-62968-99413-110902-57951-376525-61946,12545-17917-12482-31300-41426-18993-125214-9256,13854-12637-5025-17490-22771-17936-10288-6855,7337-14760-2751-38209-15196-28165-47409-8707,27442-41451-13710-58692-37480-59985-55095-16943,19710-35438-7743-20878-12547-68646-147366-13591,13112-10239-5331-11380-19575-33663-64051-13398,easy
707605-76647-130380-364056-1354589-2064151-476611-261832,73916-62968-99413-110902-57951-376525-61946-15989,17917-12482-31300-41426-18993-125214-9256-45673,12637-5025-17490-22771-17936-10288-6855-5092,14760-2751-38209-15196-28165-47409-8707-4094,41451-13710-58692-37480-59985-55095-16943-4146,35438-7743-20878-12547-68646-147366-13591-9176,10239-5331-11380-19575-33663-64051-13398-5772,easy
76647-130380-364056-1354589-2064151-476611-261832-636460,62968-99413-110902-57951-376525-61946-15989-49899,12482-31300-41426-18993-125214-9256-45673-75960,5025-17490-22771-17936-10288-6855-5092-27543,2751-38209-15196-28165-47409-8707-4094-11305,13710-58692-37480-59985-55095-16943-4146-21017,7743-20878-12547-68646-147366-13591-9176-13347,5331-11380-19575-33663-64051-13398-5772-20112,easy
130380-364056-1354589-2064151-476611-261832-636460-127578,99413-110902-57951-376525-61946-15989-49899-201357,31300-41426-18993-125214-9256-45673-75960-6786,17490-22771-17936-10288-6855-5092-27543-41924,38209-15196-28165-47409-8707-4094-11305-25174,58692-37480-59985-55095-16943-4146-21017-45155,20878-12547-68646-147366-13591-9176-13347-44823,11380-19575-33663-64051-13398-5772-20112-41472,easy
364056-1354589-2064151-476611-261832-636460-127578-846209,110902-57951-376525-61946-15989-49899-201357-165709,41426-18993-125214-9256-45673-75960-6786-10499,22771-17936-10288-6855-5092-27543-41924-11976,15196-28165-47409-8707-4094-11305-25174-17086,37480-59985-55095-16943-4146-21017-45155-14212,12547-68646-147366-13591-9176-13347-44823-11982,19575-33663-64051-13398-5772-20112-41472-13480,easy
1354589-2064151-476611-261832-636460-127578-846209-1485236,57951-376525-61946-15989-49899-201357-165709-621612,18993-125214-9256-45673-75960-6786-10499-152430,17936-10288-6855-5092-27543-41924-11976-61483,28165-47409-8707-4094-11305-25174-17086-65988,59985-55095-16943-4146-21017-45155-14212-43057,68646-147366-13591-9176-13347-44823-11982-52729,33663-64051-13398-5772-20112-41472-13480-39224,easy
2064151-476611-261832-636460-127578-846209-1485236-200557,376525-61946-15989-49899-201357-165709-621612-1009,125214-9256-45673-75960-6786-10499-152430-976,10288-6855-5092-27543-41924-11976-61483-1502,47409-8707-4094-11305-25174-17086-65988-1689,55095-16943-4146-21017-45155-14212-43057-3961,147366-13591-9176-13347-44823-11982-52729-4151,64051-13398-5772-20112-41472-13480-39224-3440,easy
476611-261832-636460-127578-846209-1485236-200557-109684,61946-15989-49899-201357-165709-621612-1009-87047,9256-45673-75960-6786-10499-152430-976-18506,6855-5092-27543-41924-11976-61483-1502-14254,8707-4094-11305-25174-17086-65988-1689-4699,16943-4146-21017-45155-14212-43057-3961-14044,13591-9176-13347-44823-11982-52729-4151-9355,13398-5772-20112-41472-13480-39224-3440-4703,easy
261832-636460-127578-846209-1485236-200557-109684-394831,15989-49899-201357-165709-621612-1009-87047-56764,45673-75960-6786-10499-152430-976-18506-942,5092-27543-41924-11976-61483-1502-14254-11629,4094-11305-25174-17086-65988-1689-4699-2696,4146-21017-45155-14212-43057-3961-14044-7727,9176-13347-44823-11982-52729-4151-9355-6646,5772-20112-41472-13480-39224-3440-4703-5840,easy
636460-127578-846209-1485236-200557-109684-394831-1362967,49899-201357-165709-621612-1009-87047-56764-136149,75960-6786-10499-152430-976-18506-942-28857,27543-41924-11976-61483-1502-14254-11629-6599,11305-25174-17086-65988-1689-4699-2696-7590,21017-45155-14212-43057-3961-14044-7727-13976,13347-44823-11982-52729-4151-9355-6646-15678,20112-41472-13480-39224-3440-4703-5840-9729,easy
127578-846209-1485236-200557-109684-394831-1362967-1451643,201357-165709-621612-1009-87047-56764-136149-207728,6786-10499-152430-976-18506-942-28857-16383,41924-11976-61483-1502-14254-11629-6599-69974,25174-17086-65988-1689-4699-2696-7590-31627,45155-14212-43057-3961-14044-7727-13976-41238,44823-11982-52729-4151-9355-6646-15678-26249,41472-13480-39224-3440-4703-5840-9729-13571,easy
846209-1485236-200557-109684-394831-1362967-1451643-694324,165709-621612-1009-87047-56764-136149-207728-111804,10499-152430-976-18506-942-28857-16383-5599,11976-61483-1502-14254-11629-6599-69974-10486,17086-65988-1689-4699-2696-7590-31627-4682,14212-43057-3961-14044-7727-13976-41238-19090,11982-52729-4151-9355-6646-15678-26249-15635,13480-39224-3440-4703-5840-9729-13571-7306,easy
1485236-200557-109684-394831-1362967-1451643-694324-430297,621612-1009-87047-56764-136149-207728-111804-47885,152430-976-18506-942-28857-16383-5599-26997,61483-1502-14254-11629-6599-69974-10486-11913,65988-1689-4699-2696-7590-31627-4682-12500,43057-3961-14044-7727-13976-41238-19090-16336,52729-4151-9355-6646-15678-26249-15635-7347,39224-3440-4703-5840-9729-13571-7306-3352,easy
200557-109684-394831-1362967-1451643-694324-430297-892298,1009-87047-56764-136149-207728-111804-47885-70688,976-18506-942-28857-16383-5599-26997-5771,1502-14254-11629-6599-69974-10486-11913-4585,1689-4699-2696-7590-31627-4682-12500-7877,3961-14044-7727-13976-41238-19090-16336-4593,4151-9355-6646-15678-26249-15635-7347-4986,3440-4703-5840-9729-13571-7306-3352-3076,easy
109684-394831-1362967-1451643-694324-430297-892298-662397,87047-56764-136149-207728-111804-47885-70688-539254,18506-942-28857-16383-5599-26997-5771-311045,14254-11629-6599-69974-10486-11913-4585-161128,4699-2696-7590-31627-4682-12500-7877-39968,14044-7727-13976-41238-19090-16336-4593-85854,9355-6646-15678-26249-15635-7347-4986-93880,4703-5840-9729-13571-7306-3352-3076-54464,easy
394831-1362967-1451643-694324-430297-892298-662397-873826,56764-136149-207728-111804-47885-70688-539254-86446,942-28857-16383-5599-26997-5771-311045-71595,11629-6599-69974-10486-11913-4585-161128-23174,2696-7590-31627-4682-12500-7877-39968-27749,7727-13976-41238-19090-16336-4593-85854-7852,6646-15678-26249-15635-7347-4986-93880-52633,5840-9729-13571-7306-3352-3076-54464-18445,easy
1362967-1451643-694324-430297-892298-662397-873826-238689,136149-207728-111804-47885-70688-539254-86446-18069,28857-16383-5599-26997-5771-311045-71595-2195,6599-69974-10486-11913-4585-161128-23174-7448,7590-31627-4682-12500-7877-39968-27749-4697,13976-41238-19090-16336-4593-85854-7852-3627,15678-26249-15635-7347-4986-93880-52633-10106,9729-13571-7306-3352-3076-54464-18445-2722,easy
1451643-694324-430297-892298-662397-873826-238689-114669,207728-111804-47885-70688-539254-86446-18069-75522,16383-5599-26997-5771-311045-71595-2195-17712,69974-10486-11913-4585-161128-23174-7448-11610,31627-4682-12500-7877-39968-27749-4697-5140,41238-19090-16336-4593-85854-7852-3627-18500,26249-15635-7347-4986-93880-52633-10106-15915,13571-7306-3352-3076-54464-18445-2722-7276,easy
