delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
31548-5107-388940-52817-454447-78944-498700-23030,51721-25346-17655-9574-36118-14362-39467-23868,20877-7053-8073-2765-9561-1920-13126-32191,28892-10862-9399-387-16048-6567-7583-2736,17831-24781-4085-687-18786-1892-11963-9150,11875-7928-5030-1679-30380-3020-16568-6895,5698-6462-2830-3135-41054-4296-5525-4484,5900-2771-3178-1247-27464-1674-13405-4165,easy
5107-388940-52817-454447-78944-498700-23030-84127,25346-17655-9574-36118-14362-39467-23868-19962,7053-8073-2765-9561-1920-13126-32191-1576,10862-9399-387-16048-6567-7583-2736-4048,24781-4085-687-18786-1892-11963-9150-2633,7928-5030-1679-30380-3020-16568-6895-2628,6462-2830-3135-41054-4296-5525-4484-1011,2771-3178-1247-27464-1674-13405-4165-622,easy
388940-52817-454447-78944-498700-23030-84127-5567,17655-9574-36118-14362-39467-23868-19962-11576,8073-2765-9561-1920-13126-32191-1576-3552,9399-387-16048-6567-7583-2736-4048-12306,4085-687-18786-1892-11963-9150-2633-9134,5030-1679-30380-3020-16568-6895-2628-6802,2830-3135-41054-4296-5525-4484-1011-3936,3178-1247-27464-1674-13405-4165-622-2080,easy
52817-454447-78944-498700-23030-84127-5567-16982,9574-36118-14362-39467-23868-19962-11576-9138,2765-9561-1920-13126-32191-1576-3552-6810,387-16048-6567-7583-2736-4048-12306-3375,687-18786-1892-11963-9150-2633-9134-6175,1679-30380-3020-16568-6895-2628-6802-4320,3135-41054-4296-5525-4484-1011-3936-5818,1247-27464-1674-13405-4165-622-2080-4922,easy
454447-78944-498700-23030-84127-5567-16982-15893,36118-14362-39467-23868-19962-11576-9138-16213,9561-1920-13126-32191-1576-3552-6810-11191,16048-6567-7583-2736-4048-12306-3375-1570,18786-1892-11963-9150-2633-9134-6175-3252,30380-3020-16568-6895-2628-6802-4320-9751,41054-4296-5525-4484-1011-3936-5818-6597,27464-1674-13405-4165-622-2080-4922-2711,easy
78944-498700-23030-84127-5567-16982-15893-10171,14362-39467-23868-19962-11576-9138-16213-11773,1920-13126-32191-1576-3552-6810-11191-1465,6567-7583-2736-4048-12306-3375-1570-20085,1892-11963-9150-2633-9134-6175-3252-2895,3020-16568-6895-2628-6802-4320-9751-9104,4296-5525-4484-1011-3936-5818-6597-2166,1674-13405-4165-622-2080-4922-2711-4131,hard
498700-23030-84127-5567-16982-15893-10171-93955,39467-23868-19962-11576-9138-16213-11773-33069,13126-32191-1576-3552-6810-11191-1465-2746,7583-2736-4048-12306-3375-1570-20085-863,11963-9150-2633-9134-6175-3252-2895-3823,16568-6895-2628-6802-4320-9751-9104-1704,5525-4484-1011-3936-5818-6597-2166-1317,13405-4165-622-2080-4922-2711-4131-944,hard
23030-84127-5567-16982-15893-10171-93955-5205,23868-19962-11576-9138-16213-11773-33069-13167,32191-1576-3552-6810-11191-1465-2746-2096,2736-4048-12306-3375-1570-20085-863-15203,9150-2633-9134-6175-3252-2895-3823-6046,6895-2628-6802-4320-9751-9104-1704-15305,4484-1011-3936-5818-6597-2166-1317-5769,4165-622-2080-4922-2711-4131-944-2034,easy
84127-5567-16982-15893-10171-93955-5205-13602,19962-11576-9138-16213-11773-33069-13167-77040,1576-3552-6810-11191-1465-2746-2096-15004,4048-12306-3375-1570-20085-863-15203-10421,2633-9134-6175-3252-2895-3823-6046-2894,2628-6802-4320-9751-9104-1704-15305-4783,1011-3936-5818-6597-2166-1317-5769-3974,622-2080-4922-2711-4131-944-2034-2131,easy
5567-16982-15893-10171-93955-5205-13602-72417,11576-9138-16213-11773-33069-13167-77040-49443,3552-6810-11191-1465-2746-2096-15004-19662,12306-3375-1570-20085-863-15203-10421-16701,9134-6175-3252-2895-3823-6046-2894-4831,6802-4320-9751-9104-1704-15305-4783-15142,3936-5818-6597-2166-1317-5769-3974-11613,2080-4922-2711-4131-944-2034-2131-2923,easy
16982-15893-10171-93955-5205-13602-72417-8644,9138-16213-11773-33069-13167-77040-49443-12181,6810-11191-1465-2746-2096-15004-19662-5366,3375-1570-20085-863-15203-10421-16701-15083,6175-3252-2895-3823-6046-2894-4831-5583,4320-9751-9104-1704-15305-4783-15142-8995,5818-6597-2166-1317-5769-3974-11613-1710,4922-2711-4131-944-2034-2131-2923-2619,easy
15893-10171-93955-5205-13602-72417-8644-22383,16213-11773-33069-13167-77040-49443-12181-13539,11191-1465-2746-2096-15004-19662-5366-9520,1570-20085-863-15203-10421-16701-15083-17817,3252-2895-3823-6046-2894-4831-5583-14257,9751-9104-1704-15305-4783-15142-8995-9548,6597-2166-1317-5769-3974-11613-1710-26983,2711-4131-944-2034-2131-2923-2619-6068,easy
10171-93955-5205-13602-72417-8644-22383-15761,11773-33069-13167-77040-49443-12181-13539-23521,1465-2746-2096-15004-19662-5366-9520-7248,20085-863-15203-10421-16701-15083-17817-18939,2895-3823-6046-2894-4831-5583-14257-11808,9104-1704-15305-4783-15142-8995-9548-7433,2166-1317-5769-3974-11613-1710-26983-3183,4131-944-2034-2131-2923-2619-6068-1986,easy
93955-5205-13602-72417-8644-22383-15761-12899,33069-13167-77040-49443-12181-13539-23521-8218,2746-2096-15004-19662-5366-9520-7248-6990,863-15203-10421-16701-15083-17817-18939-11276,3823-6046-2894-4831-5583-14257-11808-4628,1704-15305-4783-15142-8995-9548-7433-8642,1317-5769-3974-11613-1710-26983-3183-4634,944-2034-2131-2923-2619-6068-1986-2456,easy
5205-13602-72417-8644-22383-15761-12899-176380,13167-77040-49443-12181-13539-23521-8218-39953,2096-15004-19662-5366-9520-7248-6990-14579,15203-10421-16701-15083-17817-18939-11276-7072,6046-2894-4831-5583-14257-11808-4628-25179,15305-4783-15142-8995-9548-7433-8642-7066,5769-3974-11613-1710-26983-3183-4634-5870,2034-2131-2923-2619-6068-1986-2456-3626,hard
13602-72417-8644-22383-15761-12899-176380-1477,77040-49443-12181-13539-23521-8218-39953-4940,15004-19662-5366-9520-7248-6990-14579-3284,10421-16701-15083-17817-18939-11276-7072-3453,2894-4831-5583-14257-11808-4628-25179-916,4783-15142-8995-9548-7433-8642-7066-2813,3974-11613-1710-26983-3183-4634-5870-1362,2131-2923-2619-6068-1986-2456-3626-623,easy
72417-8644-22383-15761-12899-176380-1477-15854,49443-12181-13539-23521-8218-39953-4940-16211,19662-5366-9520-7248-6990-14579-3284-7059,16701-15083-17817-18939-11276-7072-3453-17834,4831-5583-14257-11808-4628-25179-916-13820,15142-8995-9548-7433-8642-7066-2813-10186,11613-1710-26983-3183-4634-5870-1362-6577,2923-2619-6068-1986-2456-3626-623-3503,easy
8644-22383-15761-12899-176380-1477-15854-9796,12181-13539-23521-8218-39953-4940-16211-8442,5366-9520-7248-6990-14579-3284-7059-17818,15083-17817-18939-11276-7072-3453-17834-16335,5583-14257-11808-4628-25179-916-13820-5675,8995-9548-7433-8642-7066-2813-10186-8528,1710-26983-3183-4634-5870-1362-6577-3161,2619-6068-1986-2456-3626-623-3503-3531,easy
22383-15761-12899-176380-1477-15854-9796-9046,13539-23521-8218-39953-4940-16211-8442-6103,9520-7248-6990-14579-3284-7059-17818-16795,17817-18939-11276-7072-3453-17834-16335-13453,14257-11808-4628-25179-916-13820-5675-10739,9548-7433-8642-7066-2813-10186-8528-16088,26983-3183-4634-5870-1362-6577-3161-2742,6068-1986-2456-3626-623-3503-3531-2574,easy
15761-12899-176380-1477-15854-9796-9046-14861,23521-8218-39953-4940-16211-8442-6103-10490,7248-6990-14579-3284-7059-17818-16795-23805,18939-11276-7072-3453-17834-16335-13453-15688,11808-4628-25179-916-13820-5675-10739-9367,7433-8642-7066-2813-10186-8528-16088-18884,3183-4634-5870-1362-6577-3161-2742-2602,1986-2456-3626-623-3503-3531-2574-2247,easy
12899-176380-1477-15854-9796-9046-14861-10789,8218-39953-4940-16211-8442-6103-10490-18409,6990-14579-3284-7059-17818-16795-23805-8734,11276-7072-3453-17834-16335-13453-15688-14751,4628-25179-916-13820-5675-10739-9367-8007,8642-7066-2813-10186-8528-16088-18884-6512,4634-5870-1362-6577-3161-2742-2602-6876,2456-3626-623-3503-3531-2574-2247-1601,easy
176380-1477-15854-9796-9046-14861-10789-19074,39953-4940-16211-8442-6103-10490-18409-31441,14579-3284-7059-17818-16795-23805-8734-7285,7072-3453-17834-16335-13453-15688-14751-5801,25179-916-13820-5675-10739-9367-8007-2656,7066-2813-10186-8528-16088-18884-6512-6904,5870-1362-6577-3161-2742-2602-6876-2152,3626-623-3503-3531-2574-2247-1601-2971,easy
1477-15854-9796-9046-14861-10789-19074-10488,4940-16211-8442-6103-10490-18409-31441-14822,3284-7059-17818-16795-23805-8734-7285-5660,3453-17834-16335-13453-15688-14751-5801-17095,916-13820-5675-10739-9367-8007-2656-17837,2813-10186-8528-16088-18884-6512-6904-4628,1362-6577-3161-2742-2602-6876-2152-12168,623-3503-3531-2574-2247-1601-2971-4037,easy
15854-9796-9046-14861-10789-19074-10488-19606,16211-8442-6103-10490-18409-31441-14822-12423,7059-17818-16795-23805-8734-7285-5660-20714,17834-16335-13453-15688-14751-5801-17095-7033,13820-5675-10739-9367-8007-2656-17837-15367,10186-8528-16088-18884-6512-6904-4628-7789,6577-3161-2742-2602-6876-2152-12168-5467,3503-3531-2574-2247-1601-2971-4037-2309,easy
9796-9046-14861-10789-19074-10488-19606-8334,8442-6103-10490-18409-31441-14822-12423-6129,17818-16795-23805-8734-7285-5660-20714-14585,16335-13453-15688-14751-5801-17095-7033-23105,5675-10739-9367-8007-2656-17837-15367-5537,8528-16088-18884-6512-6904-4628-7789-18896,3161-2742-2602-6876-2152-12168-5467-5154,3531-2574-2247-1601-2971-4037-2309-4833,easy
9046-14861-10789-19074-10488-19606-8334-3477,6103-10490-18409-31441-14822-12423-6129-6816,16795-23805-8734-7285-5660-20714-14585-624,13453-15688-14751-5801-17095-7033-23105-21863,10739-9367-8007-2656-17837-15367-5537-6067,16088-18884-6512-6904-4628-7789-18896-5902,2742-2602-6876-2152-12168-5467-5154-3383,2574-2247-1601-2971-4037-2309-4833-1307,easy
14861-10789-19074-10488-19606-8334-3477-15333,10490-18409-31441-14822-12423-6129-6816-16534,23805-8734-7285-5660-20714-14585-624-9664,15688-14751-5801-17095-7033-23105-21863-11927,9367-8007-2656-17837-15367-5537-6067-11136,18884-6512-6904-4628-7789-18896-5902-9803,2602-6876-2152-12168-5467-5154-3383-6979,2247-1601-2971-4037-2309-4833-1307-2467,hard
10789-19074-10488-19606-8334-3477-15333-4431,18409-31441-14822-12423-6129-6816-16534-12175,8734-7285-5660-20714-14585-624-9664-11212,14751-5801-17095-7033-23105-21863-11927-12221,8007-2656-17837-15367-5537-6067-11136-11220,6512-6904-4628-7789-18896-5902-9803-8598,6876-2152-12168-5467-5154-3383-6979-5609,1601-2971-4037-2309-4833-1307-2467-2994,easy
19074-10488-19606-8334-3477-15333-4431-19774,31441-14822-12423-6129-6816-16534-12175-5207,7285-5660-20714-14585-624-9664-11212-2792,5801-17095-7033-23105-21863-11927-12221-774,2656-17837-15367-5537-6067-11136-11220-2068,6904-4628-7789-18896-5902-9803-8598-2820,2152-12168-5467-5154-3383-6979-5609-926,2971-4037-2309-4833-1307-2467-2994-914,easy
10488-19606-8334-3477-15333-4431-19774-38682,14822-12423-6129-6816-16534-12175-5207-26720,5660-20714-14585-624-9664-11212-2792-8068,17095-7033-23105-21863-11927-12221-774-10492,17837-15367-5537-6067-11136-11220-2068-13328,4628-7789-18896-5902-9803-8598-2820-18880,12168-5467-5154-3383-6979-5609-926-4316,4037-2309-4833-1307-2467-2994-914-3228,easy
19606-8334-3477-15333-4431-19774-38682-59001,12423-6129-6816-16534-12175-5207-26720-64886,20714-14585-624-9664-11212-2792-8068-4962,7033-23105-21863-11927-12221-774-10492-8648,15367-5537-6067-11136-11220-2068-13328-14140,7789-18896-5902-9803-8598-2820-18880-6407,5467-5154-3383-6979-5609-926-4316-7075,2309-4833-1307-2467-2994-914-3228-2932,easy
8334-3477-15333-4431-19774-38682-59001-1933,6129-6816-16534-12175-5207-26720-64886-4245,14585-624-9664-11212-2792-8068-4962-669,23105-21863-11927-12221-774-10492-8648-2578,5537-6067-11136-11220-2068-13328-14140-4203,18896-5902-9803-8598-2820-18880-6407-2648,5154-3383-6979-5609-926-4316-7075-760,4833-1307-2467-2994-914-3228-2932-971,easy
3477-15333-4431-19774-38682-59001-1933-3835,6816-16534-12175-5207-26720-64886-4245-12707,624-9664-11212-2792-8068-4962-669-9041,21863-11927-12221-774-10492-8648-2578-44371,6067-11136-11220-2068-13328-14140-4203-7554,5902-9803-8598-2820-18880-6407-2648-6279,3383-6979-5609-926-4316-7075-760-2533,1307-2467-2994-914-3228-2932-971-2113,easy
15333-4431-19774-38682-59001-1933-3835-24527,16534-12175-5207-26720-64886-4245-12707-21520,9664-11212-2792-8068-4962-669-9041-11030,11927-12221-774-10492-8648-2578-44371-3125,11136-11220-2068-13328-14140-4203-7554-27992,9803-8598-2820-18880-6407-2648-6279-13142,6979-5609-926-4316-7075-760-2533-3602,2467-2994-914-3228-2932-971-2113-3669,easy
4431-19774-38682-59001-1933-3835-24527-9347,12175-5207-26720-64886-4245-12707-21520-21550,11212-2792-8068-4962-669-9041-11030-14285,12221-774-10492-8648-2578-44371-3125-10578,11220-2068-13328-14140-4203-7554-27992-12482,8598-2820-18880-6407-2648-6279-13142-9072,5609-926-4316-7075-760-2533-3602-7815,2994-914-3228-2932-971-2113-3669-2135,easy
19774-38682-59001-1933-3835-24527-9347-42969,5207-26720-64886-4245-12707-21520-21550-8121,2792-8068-4962-669-9041-11030-14285-8919,774-10492-8648-2578-44371-3125-10578-3587,2068-13328-14140-4203-7554-27992-12482-9463,2820-18880-6407-2648-6279-13142-9072-9775,926-4316-7075-760-2533-3602-7815-7011,914-3228-2932-971-2113-3669-2135-10139,easy
38682-59001-1933-3835-24527-9347-42969-7281,26720-64886-4245-12707-21520-21550-8121-15376,8068-4962-669-9041-11030-14285-8919-2899,10492-8648-2578-44371-3125-10578-3587-3212,13328-14140-4203-7554-27992-12482-9463-14161,18880-6407-2648-6279-13142-9072-9775-8920,4316-7075-760-2533-3602-7815-7011-3817,3228-2932-971-2113-3669-2135-10139-2647,easy
59001-1933-3835-24527-9347-42969-7281-15319,64886-4245-12707-21520-21550-8121-15376-8847,4962-669-9041-11030-14285-8919-2899-2482,8648-2578-44371-3125-10578-3587-3212-3294,14140-4203-7554-27992-12482-9463-14161-4088,6407-2648-6279-13142-9072-9775-8920-7366,7075-760-2533-3602-7815-7011-3817-4371,2932-971-2113-3669-2135-10139-2647-4113,easy
1933-3835-24527-9347-42969-7281-15319-17220,4245-12707-21520-21550-8121-15376-8847-30147,669-9041-11030-14285-8919-2899-2482-17183,2578-44371-3125-10578-3587-3212-3294-16900,4203-7554-27992-12482-9463-14161-4088-3823,2648-6279-13142-9072-9775-8920-7366-5059,760-2533-3602-7815-7011-3817-4371-5754,971-2113-3669-2135-10139-2647-4113-2390,easy
3835-24527-9347-42969-7281-15319-17220-97837,12707-21520-21550-8121-15376-8847-30147-23312,9041-11030-14285-8919-2899-2482-17183-938,44371-3125-10578-3587-3212-3294-16900-1626,7554-27992-12482-9463-14161-4088-3823-3060,6279-13142-9072-9775-8920-7366-5059-2176,2533-3602-7815-7011-3817-4371-5754-1352,2113-3669-2135-10139-2647-4113-2390-662,easy
24527-9347-42969-7281-15319-17220-97837-20067,21520-21550-8121-15376-8847-30147-23312-29092,11030-14285-8919-2899-2482-17183-938-25057,3125-10578-3587-3212-3294-16900-1626-10458,27992-12482-9463-14161-4088-3823-3060-9798,13142-9072-9775-8920-7366-5059-2176-3911,3602-7815-7011-3817-4371-5754-1352-8515,3669-2135-10139-2647-4113-2390-662-5769,easy
9347-42969-7281-15319-17220-97837-20067-528704,21550-8121-15376-8847-30147-23312-29092-64511,14285-8919-2899-2482-17183-938-25057-11551,10578-3587-3212-3294-16900-1626-10458-13512,12482-9463-14161-4088-3823-3060-9798-8327,9072-9775-8920-7366-5059-2176-3911-11614,7815-7011-3817-4371-5754-1352-8515-4280,2135-10139-2647-4113-2390-662-5769-3345,easy
42969-7281-15319-17220-97837-20067-528704-21516,8121-15376-8847-30147-23312-29092-64511-24352,8919-2899-2482-17183-938-25057-11551-35599,3587-3212-3294-16900-1626-10458-13512-30999,9463-14161-4088-3823-3060-9798-8327-7176,9775-8920-7366-5059-2176-3911-11614-18452,7011-3817-4371-5754-1352-8515-4280-7137,10139-2647-4113-2390-662-5769-3345-1881,easy
7281-15319-17220-97837-20067-528704-21516-12553,15376-8847-30147-23312-29092-64511-24352-23710,2899-2482-17183-938-25057-11551-35599-6997,3212-3294-16900-1626-10458-13512-30999-7389,14161-4088-3823-3060-9798-8327-7176-2203,8920-7366-5059-2176-3911-11614-18452-2273,3817-4371-5754-1352-8515-4280-7137-2540,2647-4113-2390-662-5769-3345-1881-880,easy
15319-17220-97837-20067-528704-21516-12553-49603,8847-30147-23312-29092-64511-24352-23710-6502,2482-17183-938-25057-11551-35599-6997-7460,3294-16900-1626-10458-13512-30999-7389-8243,4088-3823-3060-9798-8327-7176-2203-4223,7366-5059-2176-3911-11614-18452-2273-8106,4371-5754-1352-8515-4280-7137-2540-6297,4113-2390-662-5769-3345-1881-880-2819,easy
17220-97837-20067-528704-21516-12553-49603-252493,30147-23312-29092-64511-24352-23710-6502-46797,17183-938-25057-11551-35599-6997-7460-15264,16900-1626-10458-13512-30999-7389-8243-10223,3823-3060-9798-8327-7176-2203-4223-3599,5059-2176-3911-11614-18452-2273-8106-7032,5754-1352-8515-4280-7137-2540-6297-5487,2390-662-5769-3345-1881-880-2819-3562,easy
97837-20067-528704-21516-12553-49603-252493-35267,23312-29092-64511-24352-23710-6502-46797-7358,938-25057-11551-35599-6997-7460-15264-2615,1626-10458-13512-30999-7389-8243-10223-1030,3060-9798-8327-7176-2203-4223-3599-1015,2176-3911-11614-18452-2273-8106-7032-1341,1352-8515-4280-7137-2540-6297-5487-2917,662-5769-3345-1881-880-2819-3562-770,hard
20067-528704-21516-12553-49603-252493-35267-159922,29092-64511-24352-23710-6502-46797-7358-7073,25057-11551-35599-6997-7460-15264-2615-9708,10458-13512-30999-7389-8243-10223-1030-6483,9798-8327-7176-2203-4223-3599-1015-5440,3911-11614-18452-2273-8106-7032-1341-2255,8515-4280-7137-2540-6297-5487-2917-887,5769-3345-1881-880-2819-3562-770-1077,easy
528704-21516-12553-49603-252493-35267-159922-16755,64511-24352-23710-6502-46797-7358-7073-26926,11551-35599-6997-7460-15264-2615-9708-5607,13512-30999-7389-8243-10223-1030-6483-15698,8327-7176-2203-4223-3599-1015-5440-9814,11614-18452-2273-8106-7032-1341-2255-12306,4280-7137-2540-6297-5487-2917-887-3818,3345-1881-880-2819-3562-770-1077-4501,easy
21516-12553-49603-252493-35267-159922-16755-21114,24352-23710-6502-46797-7358-7073-26926-8350,35599-6997-7460-15264-2615-9708-5607-1440,30999-7389-8243-10223-1030-6483-15698-4801,7176-2203-4223-3599-1015-5440-9814-719,18452-2273-8106-7032-1341-2255-12306-2706,7137-2540-6297-5487-2917-887-3818-983,1881-880-2819-3562-770-1077-4501-840,easy
12553-49603-252493-35267-159922-16755-21114-15848,23710-6502-46797-7358-7073-26926-8350-13013,6997-7460-15264-2615-9708-5607-1440-35248,7389-8243-10223-1030-6483-15698-4801-18932,2203-4223-3599-1015-5440-9814-719-4716,2273-8106-7032-1341-2255-12306-2706-11035,2540-6297-5487-2917-887-3818-983-3693,880-2819-3562-770-1077-4501-840-5949,easy
49603-252493-35267-159922-16755-21114-15848-11023,6502-46797-7358-7073-26926-8350-13013-10459,7460-15264-2615-9708-5607-1440-35248-3432,8243-10223-1030-6483-15698-4801-18932-12574,4223-3599-1015-5440-9814-719-4716-1866,8106-7032-1341-2255-12306-2706-11035-9845,6297-5487-2917-887-3818-983-3693-4508,2819-3562-770-1077-4501-840-5949-2287,easy
252493-35267-159922-16755-21114-15848-11023-30309,46797-7358-7073-26926-8350-13013-10459-2563,15264-2615-9708-5607-1440-35248-3432-4701,10223-1030-6483-15698-4801-18932-12574-49686,3599-1015-5440-9814-719-4716-1866-7363,7032-1341-2255-12306-2706-11035-9845-15400,5487-2917-887-3818-983-3693-4508-4496,3562-770-1077-4501-840-5949-2287-2169,easy
35267-159922-16755-21114-15848-11023-30309-20291,7358-7073-26926-8350-13013-10459-2563-21511,2615-9708-5607-1440-35248-3432-4701-34790,1030-6483-15698-4801-18932-12574-49686-29715,1015-5440-9814-719-4716-1866-7363-6188,1341-2255-12306-2706-11035-9845-15400-7047,2917-887-3818-983-3693-4508-4496-2327,770-1077-4501-840-5949-2287-2169-2281,easy
159922-16755-21114-15848-11023-30309-20291-26579,7073-26926-8350-13013-10459-2563-21511-67773,9708-5607-1440-35248-3432-4701-34790-9861,6483-15698-4801-18932-12574-49686-29715-13707,5440-9814-719-4716-1866-7363-6188-13297,2255-12306-2706-11035-9845-15400-7047-10772,887-3818-983-3693-4508-4496-2327-1727,1077-4501-840-5949-2287-2169-2281-6795,easy
16755-21114-15848-11023-30309-20291-26579-10779,26926-8350-13013-10459-2563-21511-67773-10278,5607-1440-35248-3432-4701-34790-9861-10556,15698-4801-18932-12574-49686-29715-13707-4647,9814-719-4716-1866-7363-6188-13297-8319,12306-2706-11035-9845-15400-7047-10772-3790,3818-983-3693-4508-4496-2327-1727-9108,4501-840-5949-2287-2169-2281-6795-2892,hard
21114-15848-11023-30309-20291-26579-10779-1145,8350-13013-10459-2563-21511-67773-10278-13188,1440-35248-3432-4701-34790-9861-10556-10331,4801-18932-12574-49686-29715-13707-4647-17649,719-4716-1866-7363-6188-13297-8319-3705,2706-11035-9845-15400-7047-10772-3790-7276,983-3693-4508-4496-2327-1727-9108-3702,840-5949-2287-2169-2281-6795-2892-2012,easy
