delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1517165-52449-18050-1699537-25871-1459066-930732-2101911,96124-19941-22069-191841-21060-78408-319961-124063,92842-12691-17503-94356-15498-3695-14446-27382,24933-28944-19930-89380-12443-8935-39429-14771,118006-13089-2461-138915-25713-41382-87005-21837,56319-6968-9449-39878-10300-11382-35509-26785,14388-3614-11434-11285-8568-15850-20188-20861,4350-1930-3075-3178-3234-3944-6421-11692,easy
52449-18050-1699537-25871-1459066-930732-2101911-717506,19941-22069-191841-21060-78408-319961-124063-218646,12691-17503-94356-15498-3695-14446-27382-110277,28944-19930-89380-12443-8935-39429-14771-72176,13089-2461-138915-25713-41382-87005-21837-81715,6968-9449-39878-10300-11382-35509-26785-45564,3614-11434-11285-8568-15850-20188-20861-20204,1930-3075-3178-3234-3944-6421-11692-5500,easy
18050-1699537-25871-1459066-930732-2101911-717506-24872,22069-191841-21060-78408-319961-124063-218646-18698,17503-94356-15498-3695-14446-27382-110277-9922,19930-89380-12443-8935-39429-14771-72176-12123,2461-138915-25713-41382-87005-21837-81715-5204,9449-39878-10300-11382-35509-26785-45564-29018,11434-11285-8568-15850-20188-20861-20204-33174,3075-3178-3234-3944-6421-11692-5500-22364,easy
1699537-25871-1459066-930732-2101911-717506-24872-1486361,191841-21060-78408-319961-124063-218646-18698-91143,94356-15498-3695-14446-27382-110277-9922-20698,89380-12443-8935-39429-14771-72176-12123-44222,138915-25713-41382-87005-21837-81715-5204-103853,39878-10300-11382-35509-26785-45564-29018-81625,11285-8568-15850-20188-20861-20204-33174-24562,3178-3234-3944-6421-11692-5500-22364-10145,easy
25871-1459066-930732-2101911-717506-24872-1486361-479788,21060-78408-319961-124063-218646-18698-91143-12594,15498-3695-14446-27382-110277-9922-20698-22508,12443-8935-39429-14771-72176-12123-44222-15592,25713-41382-87005-21837-81715-5204-103853-22321,10300-11382-35509-26785-45564-29018-81625-15926,8568-15850-20188-20861-20204-33174-24562-27757,3234-3944-6421-11692-5500-22364-10145-10595,easy
1459066-930732-2101911-717506-24872-1486361-479788-102352,78408-319961-124063-218646-18698-91143-12594-11891,3695-14446-27382-110277-9922-20698-22508-10894,8935-39429-14771-72176-12123-44222-15592-2110,41382-87005-21837-81715-5204-103853-22321-1179,11382-35509-26785-45564-29018-81625-15926-5801,15850-20188-20861-20204-33174-24562-27757-3881,3944-6421-11692-5500-22364-10145-10595-3017,easy
930732-2101911-717506-24872-1486361-479788-102352-137286,319961-124063-218646-18698-91143-12594-11891-36141,14446-27382-110277-9922-20698-22508-10894-18318,39429-14771-72176-12123-44222-15592-2110-3509,87005-21837-81715-5204-103853-22321-1179-22689,35509-26785-45564-29018-81625-15926-5801-15937,20188-20861-20204-33174-24562-27757-3881-21518,6421-11692-5500-22364-10145-10595-3017-18132,easy
2101911-717506-24872-1486361-479788-102352-137286-614117,124063-218646-18698-91143-12594-11891-36141-111703,27382-110277-9922-20698-22508-10894-18318-22025,14771-72176-12123-44222-15592-2110-3509-12339,21837-81715-5204-103853-22321-1179-22689-19155,26785-45564-29018-81625-15926-5801-15937-31619,20861-20204-33174-24562-27757-3881-21518-24973,11692-5500-22364-10145-10595-3017-18132-14205,easy
717506-24872-1486361-479788-102352-137286-614117-1131495,218646-18698-91143-12594-11891-36141-111703-179582,110277-9922-20698-22508-10894-18318-22025-70501,72176-12123-44222-15592-2110-3509-12339-135184,81715-5204-103853-22321-1179-22689-19155-97317,45564-29018-81625-15926-5801-15937-31619-134982,20204-33174-24562-27757-3881-21518-24973-25683,5500-22364-10145-10595-3017-18132-14205-10696,easy
24872-1486361-479788-102352-137286-614117-1131495-780790,18698-91143-12594-11891-36141-111703-179582-85839,9922-20698-22508-10894-18318-22025-70501-4212,12123-44222-15592-2110-3509-12339-135184-6596,5204-103853-22321-1179-22689-19155-97317-10772,29018-81625-15926-5801-15937-31619-134982-10395,33174-24562-27757-3881-21518-24973-25683-2098,22364-10145-10595-3017-18132-14205-10696-1100,easy
1486361-479788-102352-137286-614117-1131495-780790-1004575,91143-12594-11891-36141-111703-179582-85839-163479,20698-22508-10894-18318-22025-70501-4212-190130,44222-15592-2110-3509-12339-135184-6596-176098,103853-22321-1179-22689-19155-97317-10772-129276,81625-15926-5801-15937-31619-134982-10395-45345,24562-27757-3881-21518-24973-25683-2098-12445,10145-10595-3017-18132-14205-10696-1100-6654,easy
479788-102352-137286-614117-1131495-780790-1004575-341530,12594-11891-36141-111703-179582-85839-163479-8143,22508-10894-18318-22025-70501-4212-190130-6236,15592-2110-3509-12339-135184-6596-176098-4321,22321-1179-22689-19155-97317-10772-129276-8275,15926-5801-15937-31619-134982-10395-45345-5769,27757-3881-21518-24973-25683-2098-12445-3407,10595-3017-18132-14205-10696-1100-6654-528,hard
102352-137286-614117-1131495-780790-1004575-341530-121282,11891-36141-111703-179582-85839-163479-8143-65388,10894-18318-22025-70501-4212-190130-6236-29741,2110-3509-12339-135184-6596-176098-4321-16548,1179-22689-19155-97317-10772-129276-8275-11103,5801-15937-31619-134982-10395-45345-5769-20809,3881-21518-24973-25683-2098-12445-3407-5335,3017-18132-14205-10696-1100-6654-528-4975,easy
137286-614117-1131495-780790-1004575-341530-121282-9778,36141-111703-179582-85839-163479-8143-65388-10214,18318-22025-70501-4212-190130-6236-29741-7945,3509-12339-135184-6596-176098-4321-16548-17421,22689-19155-97317-10772-129276-8275-11103-4043,15937-31619-134982-10395-45345-5769-20809-16559,21518-24973-25683-2098-12445-3407-5335-28280,18132-14205-10696-1100-6654-528-4975-4279,easy
614117-1131495-780790-1004575-341530-121282-9778-839346,111703-179582-85839-163479-8143-65388-10214-46405,22025-70501-4212-190130-6236-29741-7945-20152,12339-135184-6596-176098-4321-16548-17421-21245,19155-97317-10772-129276-8275-11103-4043-64222,31619-134982-10395-45345-5769-20809-16559-81077,24973-25683-2098-12445-3407-5335-28280-21098,14205-10696-1100-6654-528-4975-4279-3228,easy
1131495-780790-1004575-341530-121282-9778-839346-288789,179582-85839-163479-8143-65388-10214-46405-77358,70501-4212-190130-6236-29741-7945-20152-6253,135184-6596-176098-4321-16548-17421-21245-15417,97317-10772-129276-8275-11103-4043-64222-15419,134982-10395-45345-5769-20809-16559-81077-9525,25683-2098-12445-3407-5335-28280-21098-10039,10696-1100-6654-528-4975-4279-3228-3671,easy
780790-1004575-341530-121282-9778-839346-288789-32759,85839-163479-8143-65388-10214-46405-77358-23771,4212-190130-6236-29741-7945-20152-6253-9165,6596-176098-4321-16548-17421-21245-15417-8251,10772-129276-8275-11103-4043-64222-15419-6586,10395-45345-5769-20809-16559-81077-9525-21253,2098-12445-3407-5335-28280-21098-10039-18775,1100-6654-528-4975-4279-3228-3671-5578,easy
1004575-341530-121282-9778-839346-288789-32759-21638,163479-8143-65388-10214-46405-77358-23771-20110,190130-6236-29741-7945-20152-6253-9165-20819,176098-4321-16548-17421-21245-15417-8251-3070,129276-8275-11103-4043-64222-15419-6586-16265,45345-5769-20809-16559-81077-9525-21253-23802,12445-3407-5335-28280-21098-10039-18775-6381,6654-528-4975-4279-3228-3671-5578-4160,easy
341530-121282-9778-839346-288789-32759-21638-1245477,8143-65388-10214-46405-77358-23771-20110-783841,6236-29741-7945-20152-6253-9165-20819-353464,4321-16548-17421-21245-15417-8251-3070-492267,8275-11103-4043-64222-15419-6586-16265-380023,5769-20809-16559-81077-9525-21253-23802-279526,3407-5335-28280-21098-10039-18775-6381-52182,528-4975-4279-3228-3671-5578-4160-13711,easy
121282-9778-839346-288789-32759-21638-1245477-1245477,65388-10214-46405-77358-23771-20110-783841-783841,29741-7945-20152-6253-9165-20819-353464-353464,16548-17421-21245-15417-8251-3070-492267-492267,11103-4043-64222-15419-6586-16265-380023-380023,20809-16559-81077-9525-21253-23802-279526-279526,5335-28280-21098-10039-18775-6381-52182-52182,4975-4279-3228-3671-5578-4160-13711-13711,easy
9778-839346-288789-32759-21638-1245477-1245477-612609,10214-46405-77358-23771-20110-783841-783841-27308,7945-20152-6253-9165-20819-353464-353464-2365,17421-21245-15417-8251-3070-492267-492267-6710,4043-64222-15419-6586-16265-380023-380023-9747,16559-81077-9525-21253-23802-279526-279526-15751,28280-21098-10039-18775-6381-52182-52182-2292,4279-3228-3671-5578-4160-13711-13711-451,easy
839346-288789-32759-21638-1245477-1245477-612609-612609,46405-77358-23771-20110-783841-783841-27308-27308,20152-6253-9165-20819-353464-353464-2365-2365,21245-15417-8251-3070-492267-492267-6710-6710,64222-15419-6586-16265-380023-380023-9747-9747,81077-9525-21253-23802-279526-279526-15751-15751,21098-10039-18775-6381-52182-52182-2292-2292,3228-3671-5578-4160-13711-13711-451-451,easy
288789-32759-21638-1245477-1245477-612609-612609-760645,77358-23771-20110-783841-783841-27308-27308-31335,6253-9165-20819-353464-353464-2365-2365-4527,15417-8251-3070-492267-492267-6710-6710-8048,15419-6586-16265-380023-380023-9747-9747-10731,9525-21253-23802-279526-279526-15751-15751-9802,10039-18775-6381-52182-52182-2292-2292-5148,3671-5578-4160-13711-13711-451-451-541,easy
32759-21638-1245477-1245477-612609-612609-760645-220996,23771-20110-783841-783841-27308-27308-31335-85310,9165-20819-353464-353464-2365-2365-4527-8394,8251-3070-492267-492267-6710-6710-8048-10628,6586-16265-380023-380023-9747-9747-10731-2611,21253-23802-279526-279526-15751-15751-9802-13930,18775-6381-52182-52182-2292-2292-5148-12736,5578-4160-13711-13711-451-451-541-4978,easy
21638-1245477-1245477-612609-612609-760645-220996-529759,20110-783841-783841-27308-27308-31335-85310-92395,20819-353464-353464-2365-2365-4527-8394-17339,3070-492267-492267-6710-6710-8048-10628-16277,16265-380023-380023-9747-9747-10731-2611-20007,23802-279526-279526-15751-15751-9802-13930-11054,6381-52182-52182-2292-2292-5148-12736-11873,4160-13711-13711-451-451-541-4978-8932,easy
1245477-1245477-612609-612609-760645-220996-529759-1589190,783841-783841-27308-27308-31335-85310-92395-123742,353464-353464-2365-2365-4527-8394-17339-2858,492267-492267-6710-6710-8048-10628-16277-55414,380023-380023-9747-9747-10731-2611-20007-85752,279526-279526-15751-15751-9802-13930-11054-78786,52182-52182-2292-2292-5148-12736-11873-22760,13711-13711-451-451-541-4978-8932-4046,hard
1245477-612609-612609-760645-220996-529759-1589190-440732,783841-27308-27308-31335-85310-92395-123742-140208,353464-2365-2365-4527-8394-17339-2858-73973,492267-6710-6710-8048-10628-16277-55414-60143,380023-9747-9747-10731-2611-20007-85752-71208,279526-15751-15751-9802-13930-11054-78786-56659,52182-2292-2292-5148-12736-11873-22760-25077,13711-451-451-541-4978-8932-4046-13731,hard
612609-612609-760645-220996-529759-1589190-440732-343524,27308-27308-31335-85310-92395-123742-140208-4571,2365-2365-4527-8394-17339-2858-73973-619,6710-6710-8048-10628-16277-55414-60143-2512,9747-9747-10731-2611-20007-85752-71208-2517,15751-15751-9802-13930-11054-78786-56659-2091,2292-2292-5148-12736-11873-22760-25077-698,451-451-541-4978-8932-4046-13731-353,easy
612609-760645-220996-529759-1589190-440732-343524-687142,27308-31335-85310-92395-123742-140208-4571-53146,2365-4527-8394-17339-2858-73973-619-16304,6710-8048-10628-16277-55414-60143-2512-17349,9747-10731-2611-20007-85752-71208-2517-20935,15751-9802-13930-11054-78786-56659-2091-10907,2292-5148-12736-11873-22760-25077-698-14645,451-541-4978-8932-4046-13731-353-9308,easy
760645-220996-529759-1589190-440732-343524-687142-42463,31335-85310-92395-123742-140208-4571-53146-30409,4527-8394-17339-2858-73973-619-16304-1332,8048-10628-16277-55414-60143-2512-17349-3137,10731-2611-20007-85752-71208-2517-20935-683,9802-13930-11054-78786-56659-2091-10907-1030,5148-12736-11873-22760-25077-698-14645-2017,541-4978-8932-4046-13731-353-9308-1112,easy
220996-529759-1589190-440732-343524-687142-42463-1394148,85310-92395-123742-140208-4571-53146-30409-332527,8394-17339-2858-73973-619-16304-1332-114766,10628-16277-55414-60143-2512-17349-3137-26921,2611-20007-85752-71208-2517-20935-683-32448,13930-11054-78786-56659-2091-10907-1030-50961,12736-11873-22760-25077-698-14645-2017-79011,4978-8932-4046-13731-353-9308-1112-22975,easy
529759-1589190-440732-343524-687142-42463-1394148-839033,92395-123742-140208-4571-53146-30409-332527-184859,17339-2858-73973-619-16304-1332-114766-123230,16277-55414-60143-2512-17349-3137-26921-108585,20007-85752-71208-2517-20935-683-32448-89166,11054-78786-56659-2091-10907-1030-50961-41811,11873-22760-25077-698-14645-2017-79011-11848,8932-4046-13731-353-9308-1112-22975-3807,easy
1589190-440732-343524-687142-42463-1394148-839033-135556,123742-140208-4571-53146-30409-332527-184859-53542,2858-73973-619-16304-1332-114766-123230-23566,55414-60143-2512-17349-3137-26921-108585-7912,85752-71208-2517-20935-683-32448-89166-5659,78786-56659-2091-10907-1030-50961-41811-3100,22760-25077-698-14645-2017-79011-11848-2963,4046-13731-353-9308-1112-22975-3807-729,easy
440732-343524-687142-42463-1394148-839033-135556-986650,140208-4571-53146-30409-332527-184859-53542-54005,73973-619-16304-1332-114766-123230-23566-10336,60143-2512-17349-3137-26921-108585-7912-12443,71208-2517-20935-683-32448-89166-5659-8613,56659-2091-10907-1030-50961-41811-3100-9825,25077-698-14645-2017-79011-11848-2963-3239,13731-353-9308-1112-22975-3807-729-652,easy
343524-687142-42463-1394148-839033-135556-986650-683998,4571-53146-30409-332527-184859-53542-54005-145764,619-16304-1332-114766-123230-23566-10336-76789,2512-17349-3137-26921-108585-7912-12443-120633,2517-20935-683-32448-89166-5659-8613-123211,2091-10907-1030-50961-41811-3100-9825-66794,698-14645-2017-79011-11848-2963-3239-24625,353-9308-1112-22975-3807-729-652-5404,easy
687142-42463-1394148-839033-135556-986650-683998-193299,53146-30409-332527-184859-53542-54005-145764-86699,16304-1332-114766-123230-23566-10336-76789-49874,17349-3137-26921-108585-7912-12443-120633-51575,20935-683-32448-89166-5659-8613-123211-74089,10907-1030-50961-41811-3100-9825-66794-80873,14645-2017-79011-11848-2963-3239-24625-22983,9308-1112-22975-3807-729-652-5404-15148,easy
42463-1394148-839033-135556-986650-683998-193299-1173771,30409-332527-184859-53542-54005-145764-86699-29036,1332-114766-123230-23566-10336-76789-49874-20572,3137-26921-108585-7912-12443-120633-51575-8745,683-32448-89166-5659-8613-123211-74089-12615,1030-50961-41811-3100-9825-66794-80873-5454,2017-79011-11848-2963-3239-24625-22983-2307,1112-22975-3807-729-652-5404-15148-692,easy
1394148-839033-135556-986650-683998-193299-1173771-1052307,332527-184859-53542-54005-145764-86699-29036-59899,114766-123230-23566-10336-76789-49874-20572-25546,26921-108585-7912-12443-120633-51575-8745-32041,32448-89166-5659-8613-123211-74089-12615-39338,50961-41811-3100-9825-66794-80873-5454-19938,79011-11848-2963-3239-24625-22983-2307-20601,22975-3807-729-652-5404-15148-692-3273,easy
839033-135556-986650-683998-193299-1173771-1052307-444746,184859-53542-54005-145764-86699-29036-59899-148068,123230-23566-10336-76789-49874-20572-25546-19493,108585-7912-12443-120633-51575-8745-32041-24256,89166-5659-8613-123211-74089-12615-39338-5076,41811-3100-9825-66794-80873-5454-19938-7874,11848-2963-3239-24625-22983-2307-20601-8903,3807-729-652-5404-15148-692-3273-5451,easy
135556-986650-683998-193299-1173771-1052307-444746-549699,53542-54005-145764-86699-29036-59899-148068-63261,23566-10336-76789-49874-20572-25546-19493-103472,7912-12443-120633-51575-8745-32041-24256-11043,5659-8613-123211-74089-12615-39338-5076-8646,3100-9825-66794-80873-5454-19938-7874-8684,2963-3239-24625-22983-2307-20601-8903-12433,729-652-5404-15148-692-3273-5451-4698,easy
986650-683998-193299-1173771-1052307-444746-549699-780565,54005-145764-86699-29036-59899-148068-63261-545060,10336-76789-49874-20572-25546-19493-103472-29304,12443-120633-51575-8745-32041-24256-11043-28711,8613-123211-74089-12615-39338-5076-8646-8547,9825-66794-80873-5454-19938-7874-8684-15025,3239-24625-22983-2307-20601-8903-12433-2172,652-5404-15148-692-3273-5451-4698-4704,easy
683998-193299-1173771-1052307-444746-549699-780565-580463,145764-86699-29036-59899-148068-63261-545060-338465,76789-49874-20572-25546-19493-103472-29304-134678,120633-51575-8745-32041-24256-11043-28711-54967,123211-74089-12615-39338-5076-8646-8547-160175,66794-80873-5454-19938-7874-8684-15025-91550,24625-22983-2307-20601-8903-12433-2172-3313,5404-15148-692-3273-5451-4698-4704-2998,easy
