delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
120752-113858-205935-46500-33245-271582-118194-71649,39928-23449-17860-10937-23928-13700-13560-43414,4288-20719-3466-6983-639-2774-2665-4557,4785-6335-3742-4245-1476-3366-4112-22089,6001-7356-2950-3883-1390-1878-7979-3856,4429-4816-3350-4848-2434-3772-1525-2625,1387-2406-998-2042-2667-2415-2884-1773,994-1040-1870-1728-1811-1251-1382-2136,easy
113858-205935-46500-33245-271582-118194-71649-87687,23449-17860-10937-23928-13700-13560-43414-55896,20719-3466-6983-639-2774-2665-4557-4472,6335-3742-4245-1476-3366-4112-22089-7366,7356-2950-3883-1390-1878-7979-3856-2206,4816-3350-4848-2434-3772-1525-2625-2920,2406-998-2042-2667-2415-2884-1773-1860,1040-1870-1728-1811-1251-1382-2136-966,easy
205935-46500-33245-271582-118194-71649-87687-158229,17860-10937-23928-13700-13560-43414-55896-49588,3466-6983-639-2774-2665-4557-4472-12464,3742-4245-1476-3366-4112-22089-7366-9776,2950-3883-1390-1878-7979-3856-2206-3023,3350-4848-2434-3772-1525-2625-2920-4550,998-2042-2667-2415-2884-1773-1860-3666,1870-1728-1811-1251-1382-2136-966-1213,easy
46500-33245-271582-118194-71649-87687-158229-43786,10937-23928-13700-13560-43414-55896-49588-44147,6983-639-2774-2665-4557-4472-12464-4045,4245-1476-3366-4112-22089-7366-9776-13318,3883-1390-1878-7979-3856-2206-3023-1488,4848-2434-3772-1525-2625-2920-4550-6050,2042-2667-2415-2884-1773-1860-3666-1724,1728-1811-1251-1382-2136-966-1213-669,easy
33245-271582-118194-71649-87687-158229-43786-1749885,23928-13700-13560-43414-55896-49588-44147-83582,639-2774-2665-4557-4472-12464-4045-42873,1476-3366-4112-22089-7366-9776-13318-15637,1390-1878-7979-3856-2206-3023-1488-19303,2434-3772-1525-2625-2920-4550-6050-7489,2667-2415-2884-1773-1860-3666-1724-5104,1811-1251-1382-2136-966-1213-669-6006,easy
271582-118194-71649-87687-158229-43786-1749885-84859,13700-13560-43414-55896-49588-44147-83582-14893,2774-2665-4557-4472-12464-4045-42873-8752,3366-4112-22089-7366-9776-13318-15637-5610,1878-7979-3856-2206-3023-1488-19303-5650,3772-1525-2625-2920-4550-6050-7489-5378,2415-2884-1773-1860-3666-1724-5104-963,1251-1382-2136-966-1213-669-6006-1018,easy
118194-71649-87687-158229-43786-1749885-84859-62479,13560-43414-55896-49588-44147-83582-14893-10225,2665-4557-4472-12464-4045-42873-8752-7424,4112-22089-7366-9776-13318-15637-5610-13266,7979-3856-2206-3023-1488-19303-5650-2754,1525-2625-2920-4550-6050-7489-5378-4296,2884-1773-1860-3666-1724-5104-963-1515,1382-2136-966-1213-669-6006-1018-803,easy
71649-87687-158229-43786-1749885-84859-62479-74324,43414-55896-49588-44147-83582-14893-10225-249740,4557-4472-12464-4045-42873-8752-7424-10243,22089-7366-9776-13318-15637-5610-13266-12080,3856-2206-3023-1488-19303-5650-2754-30717,2625-2920-4550-6050-7489-5378-4296-28996,1773-1860-3666-1724-5104-963-1515-6506,2136-966-1213-669-6006-1018-803-2720,easy
87687-158229-43786-1749885-84859-62479-74324-12103,55896-49588-44147-83582-14893-10225-249740-39371,4472-12464-4045-42873-8752-7424-10243-13998,7366-9776-13318-15637-5610-13266-12080-7691,2206-3023-1488-19303-5650-2754-30717-2397,2920-4550-6050-7489-5378-4296-28996-4251,1860-3666-1724-5104-963-1515-6506-1715,966-1213-669-6006-1018-803-2720-775,easy
158229-43786-1749885-84859-62479-74324-12103-846551,49588-44147-83582-14893-10225-249740-39371-48197,12464-4045-42873-8752-7424-10243-13998-19392,9776-13318-15637-5610-13266-12080-7691-36839,3023-1488-19303-5650-2754-30717-2397-25821,4550-6050-7489-5378-4296-28996-4251-11254,3666-1724-5104-963-1515-6506-1715-6962,1213-669-6006-1018-803-2720-775-3589,easy
43786-1749885-84859-62479-74324-12103-846551-57437,44147-83582-14893-10225-249740-39371-48197-6987,4045-42873-8752-7424-10243-13998-19392-9331,13318-15637-5610-13266-12080-7691-36839-3528,1488-19303-5650-2754-30717-2397-25821-6280,6050-7489-5378-4296-28996-4251-11254-3413,1724-5104-963-1515-6506-1715-6962-1943,669-6006-1018-803-2720-775-3589-1028,hard
1749885-84859-62479-74324-12103-846551-57437-15658,83582-14893-10225-249740-39371-48197-6987-17384,42873-8752-7424-10243-13998-19392-9331-7361,15637-5610-13266-12080-7691-36839-3528-2207,19303-5650-2754-30717-2397-25821-6280-7861,7489-5378-4296-28996-4251-11254-3413-5632,5104-963-1515-6506-1715-6962-1943-2435,6006-1018-803-2720-775-3589-1028-804,easy
84859-62479-74324-12103-846551-57437-15658-410572,14893-10225-249740-39371-48197-6987-17384-47143,8752-7424-10243-13998-19392-9331-7361-28365,5610-13266-12080-7691-36839-3528-2207-7914,5650-2754-30717-2397-25821-6280-7861-10647,5378-4296-28996-4251-11254-3413-5632-14231,963-1515-6506-1715-6962-1943-2435-7296,1018-803-2720-775-3589-1028-804-6079,easy
62479-74324-12103-846551-57437-15658-410572-481082,10225-249740-39371-48197-6987-17384-47143-47444,7424-10243-13998-19392-9331-7361-28365-12007,13266-12080-7691-36839-3528-2207-7914-9550,2754-30717-2397-25821-6280-7861-10647-5877,4296-28996-4251-11254-3413-5632-14231-5886,1515-6506-1715-6962-1943-2435-7296-513,803-2720-775-3589-1028-804-6079-1208,easy
74324-12103-846551-57437-15658-410572-481082-126734,249740-39371-48197-6987-17384-47143-47444-56426,10243-13998-19392-9331-7361-28365-12007-17024,12080-7691-36839-3528-2207-7914-9550-20563,30717-2397-25821-6280-7861-10647-5877-4952,28996-4251-11254-3413-5632-14231-5886-7073,6506-1715-6962-1943-2435-7296-513-5342,2720-775-3589-1028-804-6079-1208-2174,easy
12103-846551-57437-15658-410572-481082-126734-61754,39371-48197-6987-17384-47143-47444-56426-44476,13998-19392-9331-7361-28365-12007-17024-12852,7691-36839-3528-2207-7914-9550-20563-60500,2397-25821-6280-7861-10647-5877-4952-11636,4251-11254-3413-5632-14231-5886-7073-12068,1715-6962-1943-2435-7296-513-5342-3436,775-3589-1028-804-6079-1208-2174-2403,easy
846551-57437-15658-410572-481082-126734-61754-20602,48197-6987-17384-47143-47444-56426-44476-29270,19392-9331-7361-28365-12007-17024-12852-12912,36839-3528-2207-7914-9550-20563-60500-9432,25821-6280-7861-10647-5877-4952-11636-10823,11254-3413-5632-14231-5886-7073-12068-13431,6962-1943-2435-7296-513-5342-3436-2718,3589-1028-804-6079-1208-2174-2403-1818,easy
57437-15658-410572-481082-126734-61754-20602-124162,6987-17384-47143-47444-56426-44476-29270-24316,9331-7361-28365-12007-17024-12852-12912-56235,3528-2207-7914-9550-20563-60500-9432-74065,6280-7861-10647-5877-4952-11636-10823-5522,3413-5632-14231-5886-7073-12068-13431-20325,1943-2435-7296-513-5342-3436-2718-6035,1028-804-6079-1208-2174-2403-1818-2445,easy
15658-410572-481082-126734-61754-20602-124162-519453,17384-47143-47444-56426-44476-29270-24316-33038,7361-28365-12007-17024-12852-12912-56235-67221,2207-7914-9550-20563-60500-9432-74065-22540,7861-10647-5877-4952-11636-10823-5522-4503,5632-14231-5886-7073-12068-13431-20325-10560,2435-7296-513-5342-3436-2718-6035-4661,804-6079-1208-2174-2403-1818-2445-3309,easy
410572-481082-126734-61754-20602-124162-519453-45178,47143-47444-56426-44476-29270-24316-33038-59338,28365-12007-17024-12852-12912-56235-67221-87356,7914-9550-20563-60500-9432-74065-22540-8590,10647-5877-4952-11636-10823-5522-4503-31192,14231-5886-7073-12068-13431-20325-10560-21570,7296-513-5342-3436-2718-6035-4661-1423,6079-1208-2174-2403-1818-2445-3309-1232,easy
481082-126734-61754-20602-124162-519453-45178-27598,47444-56426-44476-29270-24316-33038-59338-24569,12007-17024-12852-12912-56235-67221-87356-16897,9550-20563-60500-9432-74065-22540-8590-1613,5877-4952-11636-10823-5522-4503-31192-3025,5886-7073-12068-13431-20325-10560-21570-2913,513-5342-3436-2718-6035-4661-1423-1410,1208-2174-2403-1818-2445-3309-1232-509,easy
126734-61754-20602-124162-519453-45178-27598-134923,56426-44476-29270-24316-33038-59338-24569-120736,17024-12852-12912-56235-67221-87356-16897-11247,20563-60500-9432-74065-22540-8590-1613-17215,4952-11636-10823-5522-4503-31192-3025-21630,7073-12068-13431-20325-10560-21570-2913-26512,5342-3436-2718-6035-4661-1423-1410-2006,2174-2403-1818-2445-3309-1232-509-1664,easy
61754-20602-124162-519453-45178-27598-134923-810921,44476-29270-24316-33038-59338-24569-120736-73355,12852-12912-56235-67221-87356-16897-11247-11422,60500-9432-74065-22540-8590-1613-17215-16055,11636-10823-5522-4503-31192-3025-21630-16506,12068-13431-20325-10560-21570-2913-26512-7711,3436-2718-6035-4661-1423-1410-2006-3355,2403-1818-2445-3309-1232-509-1664-3602,easy
20602-124162-519453-45178-27598-134923-810921-177068,29270-24316-33038-59338-24569-120736-73355-160034,12912-56235-67221-87356-16897-11247-11422-74987,9432-74065-22540-8590-1613-17215-16055-36049,10823-5522-4503-31192-3025-21630-16506-8936,13431-20325-10560-21570-2913-26512-7711-11416,2718-6035-4661-1423-1410-2006-3355-3244,1818-2445-3309-1232-509-1664-3602-1745,easy
124162-519453-45178-27598-134923-810921-177068-125296,24316-33038-59338-24569-120736-73355-160034-169108,56235-67221-87356-16897-11247-11422-74987-38742,74065-22540-8590-1613-17215-16055-36049-12642,5522-4503-31192-3025-21630-16506-8936-21644,20325-10560-21570-2913-26512-7711-11416-7899,6035-4661-1423-1410-2006-3355-3244-1655,2445-3309-1232-509-1664-3602-1745-3808,easy
2255241-844259-108289-160070-989320-216500-55445-298060,74487-45440-12458-86805-36212-80898-13639-57576,22634-11598-6587-35022-36882-16007-5500-8442,6740-3461-8878-32913-67628-11691-19122-7282,16322-9475-1692-12701-16822-7077-2363-12678,6574-4805-2733-16673-6229-5631-5009-12562,2090-664-817-3506-1580-12988-754-4288,2791-535-552-3401-2081-1555-511-2851,easy
844259-108289-160070-989320-216500-55445-298060-392886,45440-12458-86805-36212-80898-13639-57576-40127,11598-6587-35022-36882-16007-5500-8442-12532,3461-8878-32913-67628-11691-19122-7282-5189,9475-1692-12701-16822-7077-2363-12678-13763,4805-2733-16673-6229-5631-5009-12562-10270,664-817-3506-1580-12988-754-4288-5238,535-552-3401-2081-1555-511-2851-1547,hard
108289-160070-989320-216500-55445-298060-392886-24527,12458-86805-36212-80898-13639-57576-40127-33749,6587-35022-36882-16007-5500-8442-12532-15863,8878-32913-67628-11691-19122-7282-5189-24400,1692-12701-16822-7077-2363-12678-13763-2694,2733-16673-6229-5631-5009-12562-10270-4600,817-3506-1580-12988-754-4288-5238-2672,552-3401-2081-1555-511-2851-1547-1510,easy
160070-989320-216500-55445-298060-392886-24527-54535,86805-36212-80898-13639-57576-40127-33749-7123,35022-36882-16007-5500-8442-12532-15863-12601,32913-67628-11691-19122-7282-5189-24400-6191,12701-16822-7077-2363-12678-13763-2694-8336,16673-6229-5631-5009-12562-10270-4600-12315,3506-1580-12988-754-4288-5238-2672-1974,3401-2081-1555-511-2851-1547-1510-1259,easy
989320-216500-55445-298060-392886-24527-54535-97675,36212-80898-13639-57576-40127-33749-7123-27176,36882-16007-5500-8442-12532-15863-12601-12952,67628-11691-19122-7282-5189-24400-6191-6689,16822-7077-2363-12678-13763-2694-8336-8779,6229-5631-5009-12562-10270-4600-12315-7976,1580-12988-754-4288-5238-2672-1974-1139,2081-1555-511-2851-1547-1510-1259-1290,easy
216500-55445-298060-392886-24527-54535-97675-42979,80898-13639-57576-40127-33749-7123-27176-24475,16007-5500-8442-12532-15863-12601-12952-22298,11691-19122-7282-5189-24400-6191-6689-3255,7077-2363-12678-13763-2694-8336-8779-6600,5631-5009-12562-10270-4600-12315-7976-3016,12988-754-4288-5238-2672-1974-1139-1685,1555-511-2851-1547-1510-1259-1290-562,easy
55445-298060-392886-24527-54535-97675-42979-51429,13639-57576-40127-33749-7123-27176-24475-20809,5500-8442-12532-15863-12601-12952-22298-25374,19122-7282-5189-24400-6191-6689-3255-11168,2363-12678-13763-2694-8336-8779-6600-3410,5009-12562-10270-4600-12315-7976-3016-8884,754-4288-5238-2672-1974-1139-1685-3152,511-2851-1547-1510-1259-1290-562-2572,easy
298060-392886-24527-54535-97675-42979-51429-51227,57576-40127-33749-7123-27176-24475-20809-5120,8442-12532-15863-12601-12952-22298-25374-5913,7282-5189-24400-6191-6689-3255-11168-33910,12678-13763-2694-8336-8779-6600-3410-6919,12562-10270-4600-12315-7976-3016-8884-6404,4288-5238-2672-1974-1139-1685-3152-3424,2851-1547-1510-1259-1290-562-2572-985,easy
392886-24527-54535-97675-42979-51429-51227-106310,40127-33749-7123-27176-24475-20809-5120-34037,12532-15863-12601-12952-22298-25374-5913-21073,5189-24400-6191-6689-3255-11168-33910-12876,13763-2694-8336-8779-6600-3410-6919-9568,10270-4600-12315-7976-3016-8884-6404-8445,5238-2672-1974-1139-1685-3152-3424-2936,1547-1510-1259-1290-562-2572-985-1180,easy
24527-54535-97675-42979-51429-51227-106310-73520,33749-7123-27176-24475-20809-5120-34037-18788,15863-12601-12952-22298-25374-5913-21073-11392,24400-6191-6689-3255-11168-33910-12876-12365,2694-8336-8779-6600-3410-6919-9568-3603,4600-12315-7976-3016-8884-6404-8445-7814,2672-1974-1139-1685-3152-3424-2936-2411,1510-1259-1290-562-2572-985-1180-2702,easy
54535-97675-42979-51429-51227-106310-73520-64527,7123-27176-24475-20809-5120-34037-18788-25699,12601-12952-22298-25374-5913-21073-11392-31553,6191-6689-3255-11168-33910-12876-12365-5551,8336-8779-6600-3410-6919-9568-3603-5503,12315-7976-3016-8884-6404-8445-7814-9846,1974-1139-1685-3152-3424-2936-2411-4141,1259-1290-562-2572-985-1180-2702-986,easy
97675-42979-51429-51227-106310-73520-64527-50878,27176-24475-20809-5120-34037-18788-25699-15214,12952-22298-25374-5913-21073-11392-31553-14666,6689-3255-11168-33910-12876-12365-5551-16131,8779-6600-3410-6919-9568-3603-5503-5602,7976-3016-8884-6404-8445-7814-9846-3551,1139-1685-3152-3424-2936-2411-4141-1245,1290-562-2572-985-1180-2702-986-1307,easy
42979-51429-51227-106310-73520-64527-50878-48824,24475-20809-5120-34037-18788-25699-15214-24375,22298-25374-5913-21073-11392-31553-14666-26895,3255-11168-33910-12876-12365-5551-16131-11601,6600-3410-6919-9568-3603-5503-5602-1364,3016-8884-6404-8445-7814-9846-3551-5007,1685-3152-3424-2936-2411-4141-1245-1608,562-2572-985-1180-2702-986-1307-1411,easy
51429-51227-106310-73520-64527-50878-48824-56597,20809-5120-34037-18788-25699-15214-24375-20210,25374-5913-21073-11392-31553-14666-26895-24223,11168-33910-12876-12365-5551-16131-11601-12683,3410-6919-9568-3603-5503-5602-1364-2908,8884-6404-8445-7814-9846-3551-5007-11115,3152-3424-2936-2411-4141-1245-1608-2442,2572-985-1180-2702-986-1307-1411-1465,easy
51227-106310-73520-64527-50878-48824-56597-97909,5120-34037-18788-25699-15214-24375-20210-31885,5913-21073-11392-31553-14666-26895-24223-10072,33910-12876-12365-5551-16131-11601-12683-5383,6919-9568-3603-5503-5602-1364-2908-6719,6404-8445-7814-9846-3551-5007-11115-6472,3424-2936-2411-4141-1245-1608-2442-2193,985-1180-2702-986-1307-1411-1465-1644,easy
106310-73520-64527-50878-48824-56597-97909-70656,34037-18788-25699-15214-24375-20210-31885-34766,21073-11392-31553-14666-26895-24223-10072-66860,12876-12365-5551-16131-11601-12683-5383-9892,9568-3603-5503-5602-1364-2908-6719-5742,8445-7814-9846-3551-5007-11115-6472-4222,2936-2411-4141-1245-1608-2442-2193-3861,1180-2702-986-1307-1411-1465-1644-1198,easy
73520-64527-50878-48824-56597-97909-70656-140319,18788-25699-15214-24375-20210-31885-34766-45128,11392-31553-14666-26895-24223-10072-66860-49395,12365-5551-16131-11601-12683-5383-9892-1705,3603-5503-5602-1364-2908-6719-5742-7516,7814-9846-3551-5007-11115-6472-4222-7824,2411-4141-1245-1608-2442-2193-3861-3379,2702-986-1307-1411-1465-1644-1198-1231,easy
64527-50878-48824-56597-97909-70656-140319-95811,25699-15214-24375-20210-31885-34766-45128-14244,31553-14666-26895-24223-10072-66860-49395-8925,5551-16131-11601-12683-5383-9892-1705-6508,5503-5602-1364-2908-6719-5742-7516-2126,9846-3551-5007-11115-6472-4222-7824-5482,4141-1245-1608-2442-2193-3861-3379-1197,986-1307-1411-1465-1644-1198-1231-1619,easy
50878-48824-56597-97909-70656-140319-95811-89799,15214-24375-20210-31885-34766-45128-14244-6847,14666-26895-24223-10072-66860-49395-8925-24814,16131-11601-12683-5383-9892-1705-6508-1855,5602-1364-2908-6719-5742-7516-2126-2153,3551-5007-11115-6472-4222-7824-5482-4360,1245-1608-2442-2193-3861-3379-1197-1454,1307-1411-1465-1644-1198-1231-1619-618,easy
48824-56597-97909-70656-140319-95811-89799-51196,24375-20210-31885-34766-45128-14244-6847-25934,26895-24223-10072-66860-49395-8925-24814-34617,11601-12683-5383-9892-1705-6508-1855-3644,1364-2908-6719-5742-7516-2126-2153-7719,5007-11115-6472-4222-7824-5482-4360-9962,1608-2442-2193-3861-3379-1197-1454-1681,1411-1465-1644-1198-1231-1619-618-1031,hard
56597-97909-70656-140319-95811-89799-51196-60808,20210-31885-34766-45128-14244-6847-25934-8401,24223-10072-66860-49395-8925-24814-34617-14172,12683-5383-9892-1705-6508-1855-3644-5738,2908-6719-5742-7516-2126-2153-7719-3939,11115-6472-4222-7824-5482-4360-9962-5356,2442-2193-3861-3379-1197-1454-1681-1949,1465-1644-1198-1231-1619-618-1031-2167,easy
97909-70656-140319-95811-89799-51196-60808-14620,31885-34766-45128-14244-6847-25934-8401-6342,10072-66860-49395-8925-24814-34617-14172-12990,5383-9892-1705-6508-1855-3644-5738-47665,6719-5742-7516-2126-2153-7719-3939-9398,6472-4222-7824-5482-4360-9962-5356-11553,2193-3861-3379-1197-1454-1681-1949-2869,1644-1198-1231-1619-618-1031-2167-1200,easy
70656-140319-95811-89799-51196-60808-14620-9792,34766-45128-14244-6847-25934-8401-6342-24003,66860-49395-8925-24814-34617-14172-12990-38859,9892-1705-6508-1855-3644-5738-47665-8397,5742-7516-2126-2153-7719-3939-9398-4877,4222-7824-5482-4360-9962-5356-11553-7806,3861-3379-1197-1454-1681-1949-2869-919,1198-1231-1619-618-1031-2167-1200-1414,easy
140319-95811-89799-51196-60808-14620-9792-65817,45128-14244-6847-25934-8401-6342-24003-59676,49395-8925-24814-34617-14172-12990-38859-3399,1705-6508-1855-3644-5738-47665-8397-4501,7516-2126-2153-7719-3939-9398-4877-9197,7824-5482-4360-9962-5356-11553-7806-13272,3379-1197-1454-1681-1949-2869-919-2946,1231-1619-618-1031-2167-1200-1414-1244,easy
95811-89799-51196-60808-14620-9792-65817-10499,14244-6847-25934-8401-6342-24003-59676-3685,8925-24814-34617-14172-12990-38859-3399-32669,6508-1855-3644-5738-47665-8397-4501-10732,2126-2153-7719-3939-9398-4877-9197-1085,5482-4360-9962-5356-11553-7806-13272-7007,1197-1454-1681-1949-2869-919-2946-3150,1619-618-1031-2167-1200-1414-1244-1278,easy
89799-51196-60808-14620-9792-65817-10499-15809,6847-25934-8401-6342-24003-59676-3685-6228,24814-34617-14172-12990-38859-3399-32669-28271,1855-3644-5738-47665-8397-4501-10732-12417,2153-7719-3939-9398-4877-9197-1085-10422,4360-9962-5356-11553-7806-13272-7007-6337,1454-1681-1949-2869-919-2946-3150-2548,618-1031-2167-1200-1414-1244-1278-733,easy
51196-60808-14620-9792-65817-10499-15809-8434,25934-8401-6342-24003-59676-3685-6228-10003,34617-14172-12990-38859-3399-32669-28271-45085,3644-5738-47665-8397-4501-10732-12417-12805,7719-3939-9398-4877-9197-1085-10422-13816,9962-5356-11553-7806-13272-7007-6337-5256,1681-1949-2869-919-2946-3150-2548-1682,1031-2167-1200-1414-1244-1278-733-1067,easy
60808-14620-9792-65817-10499-15809-8434-5900,8401-6342-24003-59676-3685-6228-10003-12812,14172-12990-38859-3399-32669-28271-45085-21546,5738-47665-8397-4501-10732-12417-12805-27393,3939-9398-4877-9197-1085-10422-13816-4649,5356-11553-7806-13272-7007-6337-5256-8942,1949-2869-919-2946-3150-2548-1682-2582,2167-1200-1414-1244-1278-733-1067-1221,easy
14620-9792-65817-10499-15809-8434-5900-7158,6342-24003-59676-3685-6228-10003-12812-5528,12990-38859-3399-32669-28271-45085-21546-84298,47665-8397-4501-10732-12417-12805-27393-15695,9398-4877-9197-1085-10422-13816-4649-5509,11553-7806-13272-7007-6337-5256-8942-9400,2869-919-2946-3150-2548-1682-2582-1785,1200-1414-1244-1278-733-1067-1221-2886,easy
9792-65817-10499-15809-8434-5900-7158-52755,24003-59676-3685-6228-10003-12812-5528-21733,38859-3399-32669-28271-45085-21546-84298-36139,8397-4501-10732-12417-12805-27393-15695-7144,4877-9197-1085-10422-13816-4649-5509-8294,7806-13272-7007-6337-5256-8942-9400-6452,919-2946-3150-2548-1682-2582-1785-3837,1414-1244-1278-733-1067-1221-2886-1379,easy
65817-10499-15809-8434-5900-7158-52755-22744,59676-3685-6228-10003-12812-5528-21733-6050,3399-32669-28271-45085-21546-84298-36139-5260,4501-10732-12417-12805-27393-15695-7144-1363,9197-1085-10422-13816-4649-5509-8294-725,13272-7007-6337-5256-8942-9400-6452-934,2946-3150-2548-1682-2582-1785-3837-1214,1244-1278-733-1067-1221-2886-1379-345,easy
